WEEK,COUNTRY,EVENT_TYPE,EVENTS,CENTROID_LATITUDE,CENTROID_LONGITUDE
04/15/2023,Mexico,Riots,1,19.32,-99.1522
05/06/2023,Mexico,Riots,2,19.32,-99.1522
06/03/2023,Mexico,Riots,2,19.32,-99.1522
07/15/2023,Mexico,Riots,1,19.32,-99.1522
07/29/2023,Mexico,Riots,1,19.32,-99.1522
09/02/2023,Mexico,Riots,1,19.32,-99.1522
09/23/2023,Mexico,Riots,2,19.32,-99.1522
09/30/2023,Mexico,Riots,2,19.32,-99.1522
10/07/2023,Mexico,Riots,2,19.32,-99.1522
10/14/2023,Mexico,Riots,2,19.32,-99.1522
11/04/2023,Mexico,Riots,1,19.32,-99.1522
11/11/2023,Mexico,Riots,2,19.32,-99.1522
11/25/2023,Mexico,Riots,2,19.32,-99.1522
12/02/2023,Mexico,Riots,1,19.32,-99.1522
01/06/2024,Mexico,Riots,1,19.32,-99.1522
01/20/2024,Mexico,Riots,1,19.32,-99.1522
01/27/2024,Mexico,Riots,1,19.32,-99.1522
02/24/2024,Mexico,Riots,3,19.32,-99.1522
03/02/2024,Mexico,Riots,3,19.32,-99.1522
04/13/2024,Mexico,Riots,1,19.32,-99.1522
04/20/2024,Mexico,Riots,1,19.32,-99.1522
04/27/2024,Mexico,Riots,1,19.32,-99.1522
05/11/2024,Mexico,Riots,2,19.32,-99.1522
05/18/2024,Mexico,Riots,2,19.32,-99.1522
05/25/2024,Mexico,Riots,1,19.32,-99.1522
06/01/2024,Mexico,Riots,4,19.32,-99.1522
06/15/2024,Mexico,Riots,1,19.32,-99.1522
06/22/2024,Mexico,Riots,1,19.32,-99.1522
06/29/2024,Mexico,Riots,1,19.32,-99.1522
08/03/2024,Mexico,Riots,1,19.32,-99.1522
08/10/2024,Mexico,Riots,1,19.32,-99.1522
08/17/2024,Mexico,Riots,1,19.32,-99.1522
08/31/2024,Mexico,Riots,1,19.32,-99.1522
09/21/2024,Mexico,Riots,3,19.32,-99.1522
09/28/2024,Mexico,Riots,1,19.32,-99.1522
10/12/2024,Mexico,Riots,1,19.32,-99.1522
01/11/2025,Mexico,Riots,1,19.32,-99.1522
01/18/2025,Mexico,Riots,2,19.32,-99.1522
02/22/2025,Mexico,Riots,1,19.32,-99.1522
03/01/2025,Mexico,Riots,2,19.32,-99.1522
03/08/2025,Mexico,Riots,2,19.32,-99.1522
03/15/2025,Mexico,Riots,1,19.32,-99.1522
03/22/2025,Mexico,Riots,2,19.32,-99.1522
04/05/2025,Mexico,Riots,1,19.32,-99.1522
04/26/2025,Mexico,Riots,2,19.32,-99.1522
05/03/2025,Mexico,Riots,1,19.32,-99.1522
05/17/2025,Mexico,Riots,2,19.32,-99.1522
05/24/2025,Mexico,Riots,2,19.32,-99.1522
05/31/2025,Mexico,Riots,3,19.32,-99.1522
06/07/2025,Mexico,Riots,1,19.32,-99.1522
06/14/2025,Mexico,Riots,1,19.32,-99.1522
06/21/2025,Mexico,Riots,1,19.32,-99.1522
06/28/2025,Mexico,Riots,1,19.32,-99.1522
07/05/2025,Mexico,Riots,1,19.32,-99.1522
07/19/2025,Mexico,Riots,1,19.32,-99.1522
09/20/2025,Mexico,Riots,1,19.32,-99.1522
09/27/2025,Mexico,Riots,3,19.32,-99.1522
02/10/2018,Mexico,Violence against civilians,2,19.32,-99.1522
03/31/2018,Mexico,Violence against civilians,1,19.32,-99.1522
05/26/2018,Mexico,Violence against civilians,1,19.32,-99.1522
09/29/2018,Mexico,Violence against civilians,1,19.32,-99.1522
10/06/2018,Mexico,Violence against civilians,1,19.32,-99.1522
10/27/2018,Mexico,Violence against civilians,1,19.32,-99.1522
11/10/2018,Mexico,Violence against civilians,1,19.32,-99.1522
12/22/2018,Mexico,Violence against civilians,1,19.32,-99.1522
01/19/2019,Mexico,Violence against civilians,1,19.32,-99.1522
01/26/2019,Mexico,Violence against civilians,1,19.32,-99.1522
02/02/2019,Mexico,Violence against civilians,1,19.32,-99.1522
02/09/2019,Mexico,Violence against civilians,1,19.32,-99.1522
04/13/2019,Mexico,Violence against civilians,1,19.32,-99.1522
05/04/2019,Mexico,Violence against civilians,1,19.32,-99.1522
05/25/2019,Mexico,Violence against civilians,1,19.32,-99.1522
06/08/2019,Mexico,Violence against civilians,3,19.32,-99.1522
06/29/2019,Mexico,Violence against civilians,1,19.32,-99.1522
07/20/2019,Mexico,Violence against civilians,1,19.32,-99.1522
07/27/2019,Mexico,Violence against civilians,1,19.32,-99.1522
08/10/2019,Mexico,Violence against civilians,1,19.32,-99.1522
09/07/2019,Mexico,Violence against civilians,1,19.32,-99.1522
09/14/2019,Mexico,Violence against civilians,1,19.32,-99.1522
07/11/2020,Mexico,Violence against civilians,1,19.32,-99.1522
01/23/2021,Mexico,Violence against civilians,1,19.32,-99.1522
04/02/2022,Mexico,Violence against civilians,1,19.32,-99.1522
06/25/2022,Mexico,Violence against civilians,1,19.32,-99.1522
08/20/2022,Mexico,Violence against civilians,1,19.32,-99.1522
01/28/2023,Mexico,Violence against civilians,1,19.32,-99.1522
04/08/2023,Mexico,Violence against civilians,1,19.32,-99.1522
05/11/2024,Mexico,Violence against civilians,1,19.32,-99.1522
10/05/2024,Mexico,Violence against civilians,1,19.32,-99.1522
11/23/2024,Mexico,Violence against civilians,2,19.32,-99.1522
01/25/2025,Mexico,Violence against civilians,1,19.32,-99.1522
05/24/2025,Mexico,Violence against civilians,1,19.32,-99.1522
09/06/2025,Mexico,Violence against civilians,1,19.32,-99.1522
09/20/2025,Mexico,Violence against civilians,1,19.32,-99.1522
12/30/2017,Mexico,Violence against civilians,1,19.32,-99.1522
01/06/2018,Mexico,Violence against civilians,3,19.32,-99.1522
01/13/2018,Mexico,Violence against civilians,6,19.32,-99.1522
01/20/2018,Mexico,Violence against civilians,6,19.32,-99.1522
01/27/2018,Mexico,Violence against civilians,2,19.32,-99.1522
02/03/2018,Mexico,Violence against civilians,10,19.32,-99.1522
02/10/2018,Mexico,Violence against civilians,8,19.32,-99.1522
02/17/2018,Mexico,Violence against civilians,7,19.32,-99.1522
02/24/2018,Mexico,Violence against civilians,7,19.32,-99.1522
03/03/2018,Mexico,Violence against civilians,1,19.32,-99.1522
03/10/2018,Mexico,Violence against civilians,2,19.32,-99.1522
03/17/2018,Mexico,Violence against civilians,1,19.32,-99.1522
03/24/2018,Mexico,Violence against civilians,5,19.32,-99.1522
03/31/2018,Mexico,Violence against civilians,7,19.32,-99.1522
04/07/2018,Mexico,Violence against civilians,2,19.32,-99.1522
04/14/2018,Mexico,Violence against civilians,4,19.32,-99.1522
04/21/2018,Mexico,Violence against civilians,6,19.32,-99.1522
04/28/2018,Mexico,Violence against civilians,8,19.32,-99.1522
05/05/2018,Mexico,Violence against civilians,2,19.32,-99.1522
05/12/2018,Mexico,Violence against civilians,4,19.32,-99.1522
05/19/2018,Mexico,Violence against civilians,2,19.32,-99.1522
05/26/2018,Mexico,Violence against civilians,5,19.32,-99.1522
06/02/2018,Mexico,Violence against civilians,5,19.32,-99.1522
06/09/2018,Mexico,Violence against civilians,3,19.32,-99.1522
06/16/2018,Mexico,Violence against civilians,7,19.32,-99.1522
06/23/2018,Mexico,Violence against civilians,12,19.32,-99.1522
06/30/2018,Mexico,Violence against civilians,2,19.32,-99.1522
07/07/2018,Mexico,Violence against civilians,14,19.32,-99.1522
07/14/2018,Mexico,Violence against civilians,4,19.32,-99.1522
07/21/2018,Mexico,Violence against civilians,7,19.32,-99.1522
07/28/2018,Mexico,Violence against civilians,10,19.32,-99.1522
08/04/2018,Mexico,Violence against civilians,12,19.32,-99.1522
08/11/2018,Mexico,Violence against civilians,3,19.32,-99.1522
08/18/2018,Mexico,Violence against civilians,10,19.32,-99.1522
08/25/2018,Mexico,Violence against civilians,12,19.32,-99.1522
09/01/2018,Mexico,Violence against civilians,9,19.32,-99.1522
09/08/2018,Mexico,Violence against civilians,3,19.32,-99.1522
09/15/2018,Mexico,Violence against civilians,3,19.32,-99.1522
09/22/2018,Mexico,Violence against civilians,8,19.32,-99.1522
09/29/2018,Mexico,Violence against civilians,8,19.32,-99.1522
10/06/2018,Mexico,Violence against civilians,7,19.32,-99.1522
10/13/2018,Mexico,Violence against civilians,5,19.32,-99.1522
10/20/2018,Mexico,Violence against civilians,1,19.32,-99.1522
10/27/2018,Mexico,Violence against civilians,4,19.32,-99.1522
11/03/2018,Mexico,Violence against civilians,3,19.32,-99.1522
11/10/2018,Mexico,Violence against civilians,6,19.32,-99.1522
11/17/2018,Mexico,Violence against civilians,3,19.32,-99.1522
11/24/2018,Mexico,Violence against civilians,2,19.32,-99.1522
12/01/2018,Mexico,Violence against civilians,12,19.32,-99.1522
12/08/2018,Mexico,Violence against civilians,2,19.32,-99.1522
12/15/2018,Mexico,Violence against civilians,9,19.32,-99.1522
12/22/2018,Mexico,Violence against civilians,8,19.32,-99.1522
12/29/2018,Mexico,Violence against civilians,10,19.32,-99.1522
01/05/2019,Mexico,Violence against civilians,4,19.32,-99.1522
01/12/2019,Mexico,Violence against civilians,8,19.32,-99.1522
01/19/2019,Mexico,Violence against civilians,10,19.32,-99.1522
01/26/2019,Mexico,Violence against civilians,3,19.32,-99.1522
02/02/2019,Mexico,Violence against civilians,6,19.32,-99.1522
02/09/2019,Mexico,Violence against civilians,3,19.32,-99.1522
02/16/2019,Mexico,Violence against civilians,6,19.32,-99.1522
02/23/2019,Mexico,Violence against civilians,1,19.32,-99.1522
03/02/2019,Mexico,Violence against civilians,5,19.32,-99.1522
03/16/2019,Mexico,Violence against civilians,1,19.32,-99.1522
03/23/2019,Mexico,Violence against civilians,2,19.32,-99.1522
03/30/2019,Mexico,Violence against civilians,7,19.32,-99.1522
04/06/2019,Mexico,Violence against civilians,2,19.32,-99.1522
04/13/2019,Mexico,Violence against civilians,4,19.32,-99.1522
04/20/2019,Mexico,Violence against civilians,3,19.32,-99.1522
04/27/2019,Mexico,Violence against civilians,1,19.32,-99.1522
05/04/2019,Mexico,Violence against civilians,4,19.32,-99.1522
05/11/2019,Mexico,Violence against civilians,8,19.32,-99.1522
05/18/2019,Mexico,Violence against civilians,6,19.32,-99.1522
05/25/2019,Mexico,Violence against civilians,5,19.32,-99.1522
06/01/2019,Mexico,Violence against civilians,2,19.32,-99.1522
06/08/2019,Mexico,Violence against civilians,5,19.32,-99.1522
06/15/2019,Mexico,Violence against civilians,2,19.32,-99.1522
06/22/2019,Mexico,Violence against civilians,9,19.32,-99.1522
06/29/2019,Mexico,Violence against civilians,4,19.32,-99.1522
07/06/2019,Mexico,Violence against civilians,4,19.32,-99.1522
07/13/2019,Mexico,Violence against civilians,3,19.32,-99.1522
07/20/2019,Mexico,Violence against civilians,2,19.32,-99.1522
07/27/2019,Mexico,Violence against civilians,1,19.32,-99.1522
08/03/2019,Mexico,Violence against civilians,2,19.32,-99.1522
08/10/2019,Mexico,Violence against civilians,5,19.32,-99.1522
08/17/2019,Mexico,Violence against civilians,7,19.32,-99.1522
08/24/2019,Mexico,Violence against civilians,3,19.32,-99.1522
08/31/2019,Mexico,Violence against civilians,3,19.32,-99.1522
09/07/2019,Mexico,Violence against civilians,6,19.32,-99.1522
09/14/2019,Mexico,Violence against civilians,5,19.32,-99.1522
09/21/2019,Mexico,Violence against civilians,4,19.32,-99.1522
09/28/2019,Mexico,Violence against civilians,3,19.32,-99.1522
10/05/2019,Mexico,Violence against civilians,3,19.32,-99.1522
10/12/2019,Mexico,Violence against civilians,5,19.32,-99.1522
10/19/2019,Mexico,Violence against civilians,2,19.32,-99.1522
10/26/2019,Mexico,Violence against civilians,8,19.32,-99.1522
11/02/2019,Mexico,Violence against civilians,5,19.32,-99.1522
11/09/2019,Mexico,Violence against civilians,5,19.32,-99.1522
11/16/2019,Mexico,Violence against civilians,8,19.32,-99.1522
11/23/2019,Mexico,Violence against civilians,4,19.32,-99.1522
11/30/2019,Mexico,Violence against civilians,3,19.32,-99.1522
12/07/2019,Mexico,Violence against civilians,4,19.32,-99.1522
12/14/2019,Mexico,Violence against civilians,3,19.32,-99.1522
12/21/2019,Mexico,Violence against civilians,4,19.32,-99.1522
12/28/2019,Mexico,Violence against civilians,3,19.32,-99.1522
01/04/2020,Mexico,Violence against civilians,4,19.32,-99.1522
01/11/2020,Mexico,Violence against civilians,6,19.32,-99.1522
01/18/2020,Mexico,Violence against civilians,6,19.32,-99.1522
01/25/2020,Mexico,Violence against civilians,4,19.32,-99.1522
02/01/2020,Mexico,Violence against civilians,3,19.32,-99.1522
02/08/2020,Mexico,Violence against civilians,4,19.32,-99.1522
02/22/2020,Mexico,Violence against civilians,3,19.32,-99.1522
02/29/2020,Mexico,Violence against civilians,7,19.32,-99.1522
03/07/2020,Mexico,Violence against civilians,8,19.32,-99.1522
03/14/2020,Mexico,Violence against civilians,8,19.32,-99.1522
03/21/2020,Mexico,Violence against civilians,2,19.32,-99.1522
03/28/2020,Mexico,Violence against civilians,5,19.32,-99.1522
04/04/2020,Mexico,Violence against civilians,3,19.32,-99.1522
04/11/2020,Mexico,Violence against civilians,4,19.32,-99.1522
04/18/2020,Mexico,Violence against civilians,3,19.32,-99.1522
04/25/2020,Mexico,Violence against civilians,1,19.32,-99.1522
05/02/2020,Mexico,Violence against civilians,5,19.32,-99.1522
05/09/2020,Mexico,Violence against civilians,6,19.32,-99.1522
05/16/2020,Mexico,Violence against civilians,2,19.32,-99.1522
05/23/2020,Mexico,Violence against civilians,6,19.32,-99.1522
05/30/2020,Mexico,Violence against civilians,3,19.32,-99.1522
06/06/2020,Mexico,Violence against civilians,3,19.32,-99.1522
06/13/2020,Mexico,Violence against civilians,11,19.32,-99.1522
06/20/2020,Mexico,Violence against civilians,4,19.32,-99.1522
06/27/2020,Mexico,Violence against civilians,3,19.32,-99.1522
07/04/2020,Mexico,Violence against civilians,1,19.32,-99.1522
07/11/2020,Mexico,Violence against civilians,5,19.32,-99.1522
07/18/2020,Mexico,Violence against civilians,2,19.32,-99.1522
07/25/2020,Mexico,Violence against civilians,5,19.32,-99.1522
08/01/2020,Mexico,Violence against civilians,4,19.32,-99.1522
08/08/2020,Mexico,Violence against civilians,2,19.32,-99.1522
08/15/2020,Mexico,Violence against civilians,2,19.32,-99.1522
08/22/2020,Mexico,Violence against civilians,1,19.32,-99.1522
08/29/2020,Mexico,Violence against civilians,3,19.32,-99.1522
09/05/2020,Mexico,Violence against civilians,3,19.32,-99.1522
09/12/2020,Mexico,Violence against civilians,1,19.32,-99.1522
09/19/2020,Mexico,Violence against civilians,5,19.32,-99.1522
09/26/2020,Mexico,Violence against civilians,3,19.32,-99.1522
10/03/2020,Mexico,Violence against civilians,1,19.32,-99.1522
10/10/2020,Mexico,Violence against civilians,1,19.32,-99.1522
10/24/2020,Mexico,Violence against civilians,3,19.32,-99.1522
10/31/2020,Mexico,Violence against civilians,3,19.32,-99.1522
11/07/2020,Mexico,Violence against civilians,3,19.32,-99.1522
11/14/2020,Mexico,Violence against civilians,1,19.32,-99.1522
11/21/2020,Mexico,Violence against civilians,2,19.32,-99.1522
11/28/2020,Mexico,Violence against civilians,3,19.32,-99.1522
12/05/2020,Mexico,Violence against civilians,4,19.32,-99.1522
12/12/2020,Mexico,Violence against civilians,2,19.32,-99.1522
12/19/2020,Mexico,Violence against civilians,1,19.32,-99.1522
12/26/2020,Mexico,Violence against civilians,1,19.32,-99.1522
01/02/2021,Mexico,Violence against civilians,1,19.32,-99.1522
01/09/2021,Mexico,Violence against civilians,3,19.32,-99.1522
01/16/2021,Mexico,Violence against civilians,4,19.32,-99.1522
01/23/2021,Mexico,Violence against civilians,2,19.32,-99.1522
02/13/2021,Mexico,Violence against civilians,4,19.32,-99.1522
02/20/2021,Mexico,Violence against civilians,1,19.32,-99.1522
02/27/2021,Mexico,Violence against civilians,4,19.32,-99.1522
03/06/2021,Mexico,Violence against civilians,6,19.32,-99.1522
03/13/2021,Mexico,Violence against civilians,4,19.32,-99.1522
03/20/2021,Mexico,Violence against civilians,3,19.32,-99.1522
03/27/2021,Mexico,Violence against civilians,1,19.32,-99.1522
04/03/2021,Mexico,Violence against civilians,1,19.32,-99.1522
04/10/2021,Mexico,Violence against civilians,2,19.32,-99.1522
04/17/2021,Mexico,Violence against civilians,3,19.32,-99.1522
04/24/2021,Mexico,Violence against civilians,4,19.32,-99.1522
05/01/2021,Mexico,Violence against civilians,3,19.32,-99.1522
05/22/2021,Mexico,Violence against civilians,1,19.32,-99.1522
05/29/2021,Mexico,Violence against civilians,3,19.32,-99.1522
06/05/2021,Mexico,Violence against civilians,5,19.32,-99.1522
06/12/2021,Mexico,Violence against civilians,6,19.32,-99.1522
06/19/2021,Mexico,Violence against civilians,1,19.32,-99.1522
06/26/2021,Mexico,Violence against civilians,6,19.32,-99.1522
07/03/2021,Mexico,Violence against civilians,1,19.32,-99.1522
07/10/2021,Mexico,Violence against civilians,4,19.32,-99.1522
07/17/2021,Mexico,Violence against civilians,1,19.32,-99.1522
07/24/2021,Mexico,Violence against civilians,2,19.32,-99.1522
08/07/2021,Mexico,Violence against civilians,3,19.32,-99.1522
08/14/2021,Mexico,Violence against civilians,1,19.32,-99.1522
08/21/2021,Mexico,Violence against civilians,1,19.32,-99.1522
08/28/2021,Mexico,Violence against civilians,1,19.32,-99.1522
09/04/2021,Mexico,Violence against civilians,3,19.32,-99.1522
09/11/2021,Mexico,Violence against civilians,1,19.32,-99.1522
09/25/2021,Mexico,Violence against civilians,1,19.32,-99.1522
10/02/2021,Mexico,Violence against civilians,1,19.32,-99.1522
10/09/2021,Mexico,Violence against civilians,2,19.32,-99.1522
10/16/2021,Mexico,Violence against civilians,2,19.32,-99.1522
10/23/2021,Mexico,Violence against civilians,1,19.32,-99.1522
10/30/2021,Mexico,Violence against civilians,6,19.32,-99.1522
11/06/2021,Mexico,Violence against civilians,4,19.32,-99.1522
11/20/2021,Mexico,Violence against civilians,3,19.32,-99.1522
11/27/2021,Mexico,Violence against civilians,1,19.32,-99.1522
12/11/2021,Mexico,Violence against civilians,2,19.32,-99.1522
12/18/2021,Mexico,Violence against civilians,2,19.32,-99.1522
12/25/2021,Mexico,Violence against civilians,1,19.32,-99.1522
01/01/2022,Mexico,Violence against civilians,1,19.32,-99.1522
01/08/2022,Mexico,Violence against civilians,2,19.32,-99.1522
01/15/2022,Mexico,Violence against civilians,4,19.32,-99.1522
01/22/2022,Mexico,Violence against civilians,2,19.32,-99.1522
01/29/2022,Mexico,Violence against civilians,3,19.32,-99.1522
02/05/2022,Mexico,Violence against civilians,2,19.32,-99.1522
02/19/2022,Mexico,Violence against civilians,3,19.32,-99.1522
02/26/2022,Mexico,Violence against civilians,1,19.32,-99.1522
03/05/2022,Mexico,Violence against civilians,1,19.32,-99.1522
03/19/2022,Mexico,Violence against civilians,1,19.32,-99.1522
03/26/2022,Mexico,Violence against civilians,1,19.32,-99.1522
04/09/2022,Mexico,Violence against civilians,1,19.32,-99.1522
04/23/2022,Mexico,Violence against civilians,1,19.32,-99.1522
04/30/2022,Mexico,Violence against civilians,1,19.32,-99.1522
05/07/2022,Mexico,Violence against civilians,1,19.32,-99.1522
05/14/2022,Mexico,Violence against civilians,2,19.32,-99.1522
05/21/2022,Mexico,Violence against civilians,3,19.32,-99.1522
05/28/2022,Mexico,Violence against civilians,1,19.32,-99.1522
06/04/2022,Mexico,Violence against civilians,2,19.32,-99.1522
06/11/2022,Mexico,Violence against civilians,2,19.32,-99.1522
06/25/2022,Mexico,Violence against civilians,1,19.32,-99.1522
07/02/2022,Mexico,Violence against civilians,2,19.32,-99.1522
07/09/2022,Mexico,Violence against civilians,3,19.32,-99.1522
07/16/2022,Mexico,Violence against civilians,1,19.32,-99.1522
07/23/2022,Mexico,Violence against civilians,1,19.32,-99.1522
07/30/2022,Mexico,Violence against civilians,1,19.32,-99.1522
08/06/2022,Mexico,Violence against civilians,1,19.32,-99.1522
08/13/2022,Mexico,Violence against civilians,5,19.32,-99.1522
08/20/2022,Mexico,Violence against civilians,3,19.32,-99.1522
08/27/2022,Mexico,Violence against civilians,2,19.32,-99.1522
09/03/2022,Mexico,Violence against civilians,2,19.32,-99.1522
09/10/2022,Mexico,Violence against civilians,3,19.32,-99.1522
09/17/2022,Mexico,Violence against civilians,1,19.32,-99.1522
09/24/2022,Mexico,Violence against civilians,1,19.32,-99.1522
10/01/2022,Mexico,Violence against civilians,3,19.32,-99.1522
10/08/2022,Mexico,Violence against civilians,1,19.32,-99.1522
10/15/2022,Mexico,Violence against civilians,2,19.32,-99.1522
10/22/2022,Mexico,Violence against civilians,3,19.32,-99.1522
10/29/2022,Mexico,Violence against civilians,7,19.32,-99.1522
11/05/2022,Mexico,Violence against civilians,4,19.32,-99.1522
11/12/2022,Mexico,Violence against civilians,3,19.32,-99.1522
11/19/2022,Mexico,Violence against civilians,1,19.32,-99.1522
11/26/2022,Mexico,Violence against civilians,2,19.32,-99.1522
12/03/2022,Mexico,Violence against civilians,1,19.32,-99.1522
12/10/2022,Mexico,Violence against civilians,2,19.32,-99.1522
12/17/2022,Mexico,Violence against civilians,2,19.32,-99.1522
12/31/2022,Mexico,Violence against civilians,1,19.32,-99.1522
01/14/2023,Mexico,Violence against civilians,1,19.32,-99.1522
01/21/2023,Mexico,Violence against civilians,3,19.32,-99.1522
01/28/2023,Mexico,Violence against civilians,4,19.32,-99.1522
02/04/2023,Mexico,Violence against civilians,2,19.32,-99.1522
02/11/2023,Mexico,Violence against civilians,1,19.32,-99.1522
02/18/2023,Mexico,Violence against civilians,1,19.32,-99.1522
03/04/2023,Mexico,Violence against civilians,4,19.32,-99.1522
03/11/2023,Mexico,Violence against civilians,1,19.32,-99.1522
03/18/2023,Mexico,Violence against civilians,1,19.32,-99.1522
03/25/2023,Mexico,Violence against civilians,1,19.32,-99.1522
04/01/2023,Mexico,Violence against civilians,1,19.32,-99.1522
04/08/2023,Mexico,Violence against civilians,2,19.32,-99.1522
04/15/2023,Mexico,Violence against civilians,2,19.32,-99.1522
04/22/2023,Mexico,Violence against civilians,3,19.32,-99.1522
04/29/2023,Mexico,Violence against civilians,2,19.32,-99.1522
05/06/2023,Mexico,Violence against civilians,1,19.32,-99.1522
05/13/2023,Mexico,Violence against civilians,4,19.32,-99.1522
05/20/2023,Mexico,Violence against civilians,1,19.32,-99.1522
05/27/2023,Mexico,Violence against civilians,1,19.32,-99.1522
06/03/2023,Mexico,Violence against civilians,2,19.32,-99.1522
06/10/2023,Mexico,Violence against civilians,1,19.32,-99.1522
06/17/2023,Mexico,Violence against civilians,3,19.32,-99.1522
06/24/2023,Mexico,Violence against civilians,3,19.32,-99.1522
07/01/2023,Mexico,Violence against civilians,3,19.32,-99.1522
07/08/2023,Mexico,Violence against civilians,3,19.32,-99.1522
07/15/2023,Mexico,Violence against civilians,1,19.32,-99.1522
07/29/2023,Mexico,Violence against civilians,4,19.32,-99.1522
08/05/2023,Mexico,Violence against civilians,4,19.32,-99.1522
08/12/2023,Mexico,Violence against civilians,1,19.32,-99.1522
08/19/2023,Mexico,Violence against civilians,3,19.32,-99.1522
08/26/2023,Mexico,Violence against civilians,3,19.32,-99.1522
09/02/2023,Mexico,Violence against civilians,1,19.32,-99.1522
09/16/2023,Mexico,Violence against civilians,2,19.32,-99.1522
09/30/2023,Mexico,Violence against civilians,3,19.32,-99.1522
10/07/2023,Mexico,Violence against civilians,4,19.32,-99.1522
10/14/2023,Mexico,Violence against civilians,6,19.32,-99.1522
10/21/2023,Mexico,Violence against civilians,2,19.32,-99.1522
10/28/2023,Mexico,Violence against civilians,4,19.32,-99.1522
11/04/2023,Mexico,Violence against civilians,2,19.32,-99.1522
11/11/2023,Mexico,Violence against civilians,2,19.32,-99.1522
11/18/2023,Mexico,Violence against civilians,1,19.32,-99.1522
12/02/2023,Mexico,Violence against civilians,2,19.32,-99.1522
12/09/2023,Mexico,Violence against civilians,1,19.32,-99.1522
12/16/2023,Mexico,Violence against civilians,2,19.32,-99.1522
12/30/2023,Mexico,Violence against civilians,1,19.32,-99.1522
01/13/2024,Mexico,Violence against civilians,3,19.32,-99.1522
01/20/2024,Mexico,Violence against civilians,2,19.32,-99.1522
01/27/2024,Mexico,Violence against civilians,2,19.32,-99.1522
02/03/2024,Mexico,Violence against civilians,2,19.32,-99.1522
02/10/2024,Mexico,Violence against civilians,3,19.32,-99.1522
02/17/2024,Mexico,Violence against civilians,3,19.32,-99.1522
02/24/2024,Mexico,Violence against civilians,2,19.32,-99.1522
03/02/2024,Mexico,Violence against civilians,2,19.32,-99.1522
03/09/2024,Mexico,Violence against civilians,2,19.32,-99.1522
03/16/2024,Mexico,Violence against civilians,3,19.32,-99.1522
03/23/2024,Mexico,Violence against civilians,1,19.32,-99.1522
03/30/2024,Mexico,Violence against civilians,2,19.32,-99.1522
04/06/2024,Mexico,Violence against civilians,1,19.32,-99.1522
04/13/2024,Mexico,Violence against civilians,3,19.32,-99.1522
04/20/2024,Mexico,Violence against civilians,2,19.32,-99.1522
04/27/2024,Mexico,Violence against civilians,5,19.32,-99.1522
05/04/2024,Mexico,Violence against civilians,5,19.32,-99.1522
05/11/2024,Mexico,Violence against civilians,3,19.32,-99.1522
05/18/2024,Mexico,Violence against civilians,4,19.32,-99.1522
05/25/2024,Mexico,Violence against civilians,6,19.32,-99.1522
06/01/2024,Mexico,Violence against civilians,2,19.32,-99.1522
06/08/2024,Mexico,Violence against civilians,3,19.32,-99.1522
06/15/2024,Mexico,Violence against civilians,1,19.32,-99.1522
06/22/2024,Mexico,Violence against civilians,2,19.32,-99.1522
06/29/2024,Mexico,Violence against civilians,6,19.32,-99.1522
07/06/2024,Mexico,Violence against civilians,2,19.32,-99.1522
07/13/2024,Mexico,Violence against civilians,2,19.32,-99.1522
07/20/2024,Mexico,Violence against civilians,4,19.32,-99.1522
07/27/2024,Mexico,Violence against civilians,2,19.32,-99.1522
08/03/2024,Mexico,Violence against civilians,3,19.32,-99.1522
08/10/2024,Mexico,Violence against civilians,3,19.32,-99.1522
08/24/2024,Mexico,Violence against civilians,1,19.32,-99.1522
08/31/2024,Mexico,Violence against civilians,1,19.32,-99.1522
09/07/2024,Mexico,Violence against civilians,6,19.32,-99.1522
09/14/2024,Mexico,Violence against civilians,7,19.32,-99.1522
09/21/2024,Mexico,Violence against civilians,2,19.32,-99.1522
09/28/2024,Mexico,Violence against civilians,1,19.32,-99.1522
10/05/2024,Mexico,Violence against civilians,3,19.32,-99.1522
10/12/2024,Mexico,Violence against civilians,5,19.32,-99.1522
10/19/2024,Mexico,Violence against civilians,2,19.32,-99.1522
10/26/2024,Mexico,Violence against civilians,3,19.32,-99.1522
11/02/2024,Mexico,Violence against civilians,1,19.32,-99.1522
11/09/2024,Mexico,Violence against civilians,1,19.32,-99.1522
11/16/2024,Mexico,Violence against civilians,5,19.32,-99.1522
11/23/2024,Mexico,Violence against civilians,5,19.32,-99.1522
11/30/2024,Mexico,Violence against civilians,4,19.32,-99.1522
12/07/2024,Mexico,Violence against civilians,2,19.32,-99.1522
12/14/2024,Mexico,Violence against civilians,2,19.32,-99.1522
12/21/2024,Mexico,Violence against civilians,1,19.32,-99.1522
12/28/2024,Mexico,Violence against civilians,2,19.32,-99.1522
01/04/2025,Mexico,Violence against civilians,3,19.32,-99.1522
01/11/2025,Mexico,Violence against civilians,3,19.32,-99.1522
01/18/2025,Mexico,Violence against civilians,5,19.32,-99.1522
01/25/2025,Mexico,Violence against civilians,3,19.32,-99.1522
02/01/2025,Mexico,Violence against civilians,7,19.32,-99.1522
02/08/2025,Mexico,Violence against civilians,7,19.32,-99.1522
02/15/2025,Mexico,Violence against civilians,7,19.32,-99.1522
02/22/2025,Mexico,Violence against civilians,6,19.32,-99.1522
03/01/2025,Mexico,Violence against civilians,8,19.32,-99.1522
