COUNTRY,EVENT_TYPE,EVENTS
Austria,Riots,1
Austria,Riots,2
Austria,Riots,1
Austria,Riots,1
Austria,Riots,1
Austria,Riots,1
Austria,Riots,1
Austria,Riots,1
Austria,Riots,1
Austria,Riots,1
Austria,Riots,1
Austria,Riots,1
Austria,Riots,1
Austria,Riots,1
Austria,Violence against civilians,1
Austria,Violence against civilians,1
Austria,Violence against civilians,1
Austria,Violence against civilians,1
Austria,Violence against civilians,1
Austria,Violence against civilians,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Riots,1
Azerbaijan,Explosions/Remote violence,2
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,2
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,2
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,9
Azerbaijan,Explosions/Remote violence,15
Azerbaijan,Explosions/Remote violence,9
Azerbaijan,Explosions/Remote violence,3
Azerbaijan,Explosions/Remote violence,3
Azerbaijan,Explosions/Remote violence,5
Azerbaijan,Explosions/Remote violence,3
Azerbaijan,Violence against civilians,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,8
Azerbaijan,Explosions/Remote violence,4
Azerbaijan,Explosions/Remote violence,2
Azerbaijan,Explosions/Remote violence,3
Azerbaijan,Explosions/Remote violence,9
Azerbaijan,Explosions/Remote violence,2
Azerbaijan,Violence against civilians,1
Azerbaijan,Explosions/Remote violence,3
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Riots,1
Azerbaijan,Riots,1
Azerbaijan,Riots,1
Azerbaijan,Riots,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Violence against civilians,2
Azerbaijan,Violence against civilians,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Explosions/Remote violence,3
Azerbaijan,Explosions/Remote violence,6
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,5
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,3
Azerbaijan,Riots,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,3
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,2
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,4
Azerbaijan,Explosions/Remote violence,2
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,2
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
