WEEK,COUNTRY,EVENT_TYPE,EVENTS,CENTROID_LATITUDE,CENTROID_LONGITUDE
02/03/2024,Israel,Riots,3,31.7281,34.9945
02/17/2024,Israel,Riots,1,31.7281,34.9945
02/24/2024,Israel,Riots,2,31.7281,34.9945
03/09/2024,Israel,Riots,2,31.7281,34.9945
03/16/2024,Israel,Riots,2,31.7281,34.9945
03/23/2024,Israel,Riots,1,31.7281,34.9945
03/30/2024,Israel,Riots,5,31.7281,34.9945
04/06/2024,Israel,Riots,3,31.7281,34.9945
04/20/2024,Israel,Riots,1,31.7281,34.9945
05/04/2024,Israel,Riots,1,31.7281,34.9945
05/18/2024,Israel,Riots,3,31.7281,34.9945
05/25/2024,Israel,Riots,1,31.7281,34.9945
06/01/2024,Israel,Riots,1,31.7281,34.9945
06/22/2024,Israel,Riots,2,31.7281,34.9945
06/29/2024,Israel,Riots,1,31.7281,34.9945
07/06/2024,Israel,Riots,1,31.7281,34.9945
08/17/2024,Israel,Riots,1,31.7281,34.9945
08/31/2024,Israel,Riots,2,31.7281,34.9945
09/07/2024,Israel,Riots,1,31.7281,34.9945
09/21/2024,Israel,Riots,1,31.7281,34.9945
09/28/2024,Israel,Riots,1,31.7281,34.9945
10/26/2024,Israel,Riots,1,31.7281,34.9945
11/02/2024,Israel,Riots,3,31.7281,34.9945
12/28/2024,Israel,Riots,1,31.7281,34.9945
01/11/2025,Israel,Riots,1,31.7281,34.9945
01/18/2025,Israel,Riots,3,31.7281,34.9945
01/25/2025,Israel,Riots,1,31.7281,34.9945
02/01/2025,Israel,Riots,1,31.7281,34.9945
02/08/2025,Israel,Riots,2,31.7281,34.9945
02/15/2025,Israel,Riots,1,31.7281,34.9945
02/22/2025,Israel,Riots,1,31.7281,34.9945
03/01/2025,Israel,Riots,1,31.7281,34.9945
03/15/2025,Israel,Riots,2,31.7281,34.9945
03/22/2025,Israel,Riots,5,31.7281,34.9945
03/29/2025,Israel,Riots,2,31.7281,34.9945
04/26/2025,Israel,Riots,1,31.7281,34.9945
05/03/2025,Israel,Riots,2,31.7281,34.9945
06/28/2025,Israel,Riots,1,31.7281,34.9945
07/05/2025,Israel,Riots,1,31.7281,34.9945
07/19/2025,Israel,Riots,4,31.7281,34.9945
08/02/2025,Israel,Riots,3,31.7281,34.9945
08/30/2025,Israel,Riots,4,31.7281,34.9945
09/13/2025,Israel,Riots,2,31.7281,34.9945
10/04/2025,Israel,Riots,1,31.7281,34.9945
10/11/2025,Israel,Riots,1,31.7281,34.9945
10/18/2025,Israel,Riots,4,31.7281,34.9945
03/05/2016,Israel,Violence against civilians,1,31.7281,34.9945
05/14/2016,Israel,Violence against civilians,1,31.7281,34.9945
07/30/2016,Israel,Violence against civilians,1,31.7281,34.9945
10/08/2016,Israel,Violence against civilians,1,31.7281,34.9945
03/11/2017,Israel,Violence against civilians,1,31.7281,34.9945
11/10/2018,Israel,Violence against civilians,1,31.7281,34.9945
01/05/2019,Israel,Violence against civilians,2,31.7281,34.9945
02/02/2019,Israel,Violence against civilians,1,31.7281,34.9945
05/16/2020,Israel,Violence against civilians,1,31.7281,34.9945
04/24/2021,Israel,Violence against civilians,1,31.7281,34.9945
06/12/2021,Israel,Violence against civilians,1,31.7281,34.9945
07/17/2021,Israel,Violence against civilians,1,31.7281,34.9945
09/11/2021,Israel,Violence against civilians,1,31.7281,34.9945
03/19/2022,Israel,Violence against civilians,1,31.7281,34.9945
01/21/2023,Israel,Violence against civilians,1,31.7281,34.9945
04/22/2023,Israel,Violence against civilians,1,31.7281,34.9945
08/26/2023,Israel,Violence against civilians,1,31.7281,34.9945
11/25/2023,Israel,Violence against civilians,1,31.7281,34.9945
04/20/2024,Israel,Violence against civilians,1,31.7281,34.9945
05/17/2025,Israel,Violence against civilians,1,31.7281,34.9945
09/06/2025,Israel,Violence against civilians,1,31.7281,34.9945
09/27/2025,Israel,Violence against civilians,1,31.7281,34.9945
06/22/2024,Israel,Explosions/Remote violence,1,25.4074,35.9101
07/13/2024,Israel,Explosions/Remote violence,1,25.4074,35.9101
09/21/2024,Israel,Explosions/Remote violence,1,25.4074,35.9101
11/16/2024,Israel,Explosions/Remote violence,1,25.4074,35.9101
11/30/2024,Israel,Explosions/Remote violence,1,25.4074,35.9101
12/07/2024,Israel,Explosions/Remote violence,3,25.4074,35.9101
12/14/2024,Israel,Explosions/Remote violence,1,25.4074,35.9101
12/21/2024,Israel,Explosions/Remote violence,2,25.4074,35.9101
01/04/2025,Israel,Explosions/Remote violence,1,25.4074,35.9101
03/22/2025,Israel,Explosions/Remote violence,1,25.4074,35.9101
04/05/2025,Israel,Explosions/Remote violence,1,25.4074,35.9101
04/12/2025,Israel,Explosions/Remote violence,1,25.4074,35.9101
04/19/2025,Israel,Explosions/Remote violence,2,25.4074,35.9101
04/26/2025,Israel,Explosions/Remote violence,2,25.4074,35.9101
05/03/2025,Israel,Explosions/Remote violence,2,25.4074,35.9101
05/17/2025,Israel,Explosions/Remote violence,1,25.4074,35.9101
05/31/2025,Israel,Explosions/Remote violence,2,25.4074,35.9101
06/07/2025,Israel,Explosions/Remote violence,1,25.4074,35.9101
06/28/2025,Israel,Explosions/Remote violence,1,25.4074,35.9101
07/12/2025,Israel,Explosions/Remote violence,2,25.4074,35.9101
07/19/2025,Israel,Explosions/Remote violence,2,25.4074,35.9101
07/26/2025,Israel,Explosions/Remote violence,1,25.4074,35.9101
08/02/2025,Israel,Explosions/Remote violence,1,25.4074,35.9101
08/09/2025,Israel,Explosions/Remote violence,1,25.4074,35.9101
08/16/2025,Israel,Explosions/Remote violence,1,25.4074,35.9101
08/30/2025,Israel,Explosions/Remote violence,2,25.4074,35.9101
09/06/2025,Israel,Explosions/Remote violence,3,25.4074,35.9101
09/13/2025,Israel,Explosions/Remote violence,2,25.4074,35.9101
09/20/2025,Israel,Explosions/Remote violence,2,25.4074,35.9101
09/27/2025,Israel,Explosions/Remote violence,1,25.4074,35.9101
06/08/2024,Israel,Explosions/Remote violence,1,25.4074,35.9101
06/22/2024,Israel,Explosions/Remote violence,1,25.4074,35.9101
06/29/2024,Israel,Explosions/Remote violence,1,25.4074,35.9101
10/19/2024,Israel,Explosions/Remote violence,1,25.4074,35.9101
11/16/2024,Israel,Explosions/Remote violence,1,25.4074,35.9101
05/10/2025,Israel,Explosions/Remote violence,1,25.4074,35.9101
05/17/2025,Israel,Explosions/Remote violence,1,25.4074,35.9101
06/07/2025,Israel,Explosions/Remote violence,1,25.4074,35.9101
06/14/2025,Israel,Explosions/Remote violence,2,25.4074,35.9101
06/21/2025,Israel,Explosions/Remote violence,1,25.4074,35.9101
06/28/2025,Israel,Explosions/Remote violence,1,25.4074,35.9101
07/05/2025,Israel,Explosions/Remote violence,1,25.4074,35.9101
07/19/2025,Israel,Explosions/Remote violence,2,25.4074,35.9101
08/02/2025,Israel,Explosions/Remote violence,1,25.4074,35.9101
09/13/2025,Israel,Explosions/Remote violence,2,25.4074,35.9101
09/20/2025,Israel,Explosions/Remote violence,1,25.4074,35.9101
07/13/2024,Israel,Explosions/Remote violence,1,32.0984,34.8103
08/24/2024,Israel,Explosions/Remote violence,1,32.0984,34.8103
09/28/2024,Israel,Explosions/Remote violence,1,32.0984,34.8103
10/05/2024,Israel,Explosions/Remote violence,2,32.0984,34.8103
10/12/2024,Israel,Explosions/Remote violence,1,32.0984,34.8103
11/02/2024,Israel,Explosions/Remote violence,2,32.0984,34.8103
11/09/2024,Israel,Explosions/Remote violence,1,32.0984,34.8103
11/16/2024,Israel,Explosions/Remote violence,2,32.0984,34.8103
11/23/2024,Israel,Explosions/Remote violence,2,32.0984,34.8103
04/09/2022,Israel,Explosions/Remote violence,1,32.0984,34.8103
09/09/2023,Israel,Explosions/Remote violence,1,32.0984,34.8103
02/15/2025,Israel,Explosions/Remote violence,1,32.0984,34.8103
10/13/2018,Israel,Explosions/Remote violence,1,32.0984,34.8103
03/09/2019,Israel,Explosions/Remote violence,1,32.0984,34.8103
11/14/2020,Israel,Explosions/Remote violence,1,32.0984,34.8103
05/08/2021,Israel,Explosions/Remote violence,6,32.0984,34.8103
05/15/2021,Israel,Explosions/Remote violence,1,32.0984,34.8103
01/01/2022,Israel,Explosions/Remote violence,1,32.0984,34.8103
08/06/2022,Israel,Explosions/Remote violence,1,32.0984,34.8103
05/06/2023,Israel,Explosions/Remote violence,2,32.0984,34.8103
10/07/2023,Israel,Explosions/Remote violence,6,32.0984,34.8103
10/14/2023,Israel,Explosions/Remote violence,10,32.0984,34.8103
10/21/2023,Israel,Explosions/Remote violence,5,32.0984,34.8103
10/28/2023,Israel,Explosions/Remote violence,7,32.0984,34.8103
11/04/2023,Israel,Explosions/Remote violence,6,32.0984,34.8103
11/11/2023,Israel,Explosions/Remote violence,5,32.0984,34.8103
11/18/2023,Israel,Explosions/Remote violence,1,32.0984,34.8103
12/02/2023,Israel,Explosions/Remote violence,6,32.0984,34.8103
12/09/2023,Israel,Explosions/Remote violence,1,32.0984,34.8103
12/16/2023,Israel,Explosions/Remote violence,7,32.0984,34.8103
12/30/2023,Israel,Explosions/Remote violence,1,32.0984,34.8103
01/27/2024,Israel,Explosions/Remote violence,2,32.0984,34.8103
05/25/2024,Israel,Explosions/Remote violence,2,32.0984,34.8103
08/10/2024,Israel,Explosions/Remote violence,1,32.0984,34.8103
09/21/2024,Israel,Explosions/Remote violence,1,32.0984,34.8103
09/28/2024,Israel,Explosions/Remote violence,5,32.0984,34.8103
10/05/2024,Israel,Explosions/Remote violence,3,32.0984,34.8103
10/12/2024,Israel,Explosions/Remote violence,3,32.0984,34.8103
10/19/2024,Israel,Explosions/Remote violence,10,32.0984,34.8103
10/26/2024,Israel,Explosions/Remote violence,1,32.0984,34.8103
11/09/2024,Israel,Explosions/Remote violence,5,32.0984,34.8103
11/16/2024,Israel,Explosions/Remote violence,2,32.0984,34.8103
11/23/2024,Israel,Explosions/Remote violence,2,32.0984,34.8103
11/30/2024,Israel,Explosions/Remote violence,1,32.0984,34.8103
12/14/2024,Israel,Explosions/Remote violence,1,32.0984,34.8103
12/21/2024,Israel,Explosions/Remote violence,1,32.0984,34.8103
03/15/2025,Israel,Explosions/Remote violence,1,32.0984,34.8103
06/07/2025,Israel,Explosions/Remote violence,2,32.0984,34.8103
06/14/2025,Israel,Explosions/Remote violence,20,32.0984,34.8103
06/21/2025,Israel,Explosions/Remote violence,4,32.0984,34.8103
08/16/2025,Israel,Explosions/Remote violence,1,32.0984,34.8103
08/17/2024,Israel,Explosions/Remote violence,1,32.0984,34.8103
07/29/2017,Israel,Riots,1,32.0984,34.8103
05/05/2018,Israel,Riots,1,32.0984,34.8103
09/08/2018,Israel,Riots,1,32.0984,34.8103
09/15/2018,Israel,Riots,1,32.0984,34.8103
05/11/2019,Israel,Riots,1,32.0984,34.8103
06/29/2019,Israel,Riots,1,32.0984,34.8103
10/12/2019,Israel,Riots,1,32.0984,34.8103
11/30/2019,Israel,Riots,1,32.0984,34.8103
03/07/2020,Israel,Riots,1,32.0984,34.8103
04/25/2020,Israel,Riots,1,32.0984,34.8103
06/06/2020,Israel,Riots,1,32.0984,34.8103
06/27/2020,Israel,Riots,1,32.0984,34.8103
09/12/2020,Israel,Riots,1,32.0984,34.8103
10/03/2020,Israel,Riots,3,32.0984,34.8103
10/24/2020,Israel,Riots,1,32.0984,34.8103
01/16/2021,Israel,Riots,2,32.0984,34.8103
03/20/2021,Israel,Riots,1,32.0984,34.8103
04/17/2021,Israel,Riots,2,32.0984,34.8103
05/08/2021,Israel,Riots,5,32.0984,34.8103
05/15/2021,Israel,Riots,2,32.0984,34.8103
06/12/2021,Israel,Riots,1,32.0984,34.8103
07/03/2021,Israel,Riots,1,32.0984,34.8103
07/31/2021,Israel,Riots,1,32.0984,34.8103
08/07/2021,Israel,Riots,1,32.0984,34.8103
10/16/2021,Israel,Riots,1,32.0984,34.8103
11/13/2021,Israel,Riots,2,32.0984,34.8103
11/27/2021,Israel,Riots,1,32.0984,34.8103
09/10/2022,Israel,Riots,1,32.0984,34.8103
10/01/2022,Israel,Riots,2,32.0984,34.8103
03/11/2023,Israel,Riots,1,32.0984,34.8103
03/18/2023,Israel,Riots,1,32.0984,34.8103
04/01/2023,Israel,Riots,1,32.0984,34.8103
04/29/2023,Israel,Riots,1,32.0984,34.8103
05/27/2023,Israel,Riots,1,32.0984,34.8103
09/23/2023,Israel,Riots,1,32.0984,34.8103
11/11/2023,Israel,Riots,1,32.0984,34.8103
05/25/2024,Israel,Riots,1,32.0984,34.8103
07/06/2024,Israel,Riots,1,32.0984,34.8103
08/24/2024,Israel,Riots,1,32.0984,34.8103
01/04/2025,Israel,Riots,1,32.0984,34.8103
12/31/2016,Israel,Riots,1,32.0984,34.8103
02/04/2017,Israel,Riots,3,32.0984,34.8103
04/01/2017,Israel,Riots,1,32.0984,34.8103
07/15/2017,Israel,Riots,1,32.0984,34.8103
07/29/2017,Israel,Riots,2,32.0984,34.8103
11/18/2017,Israel,Riots,2,32.0984,34.8103
01/06/2018,Israel,Riots,1,32.0984,34.8103
01/13/2018,Israel,Riots,1,32.0984,34.8103
03/17/2018,Israel,Riots,1,32.0984,34.8103
04/14/2018,Israel,Riots,1,32.0984,34.8103
06/02/2018,Israel,Riots,1,32.0984,34.8103
08/04/2018,Israel,Riots,1,32.0984,34.8103
09/22/2018,Israel,Riots,1,32.0984,34.8103
10/27/2018,Israel,Riots,1,32.0984,34.8103
12/08/2018,Israel,Riots,2,32.0984,34.8103
01/26/2019,Israel,Riots,1,32.0984,34.8103
05/04/2019,Israel,Riots,1,32.0984,34.8103
06/01/2019,Israel,Riots,2,32.0984,34.8103
06/29/2019,Israel,Riots,1,32.0984,34.8103
11/23/2019,Israel,Riots,1,32.0984,34.8103
12/07/2019,Israel,Riots,1,32.0984,34.8103
12/14/2019,Israel,Riots,1,32.0984,34.8103
02/01/2020,Israel,Riots,1,32.0984,34.8103
03/28/2020,Israel,Riots,2,32.0984,34.8103
04/25/2020,Israel,Riots,1,32.0984,34.8103
05/30/2020,Israel,Riots,2,32.0984,34.8103
06/06/2020,Israel,Riots,3,32.0984,34.8103
07/11/2020,Israel,Riots,1,32.0984,34.8103
07/18/2020,Israel,Riots,3,32.0984,34.8103
08/22/2020,Israel,Riots,3,32.0984,34.8103
09/19/2020,Israel,Riots,1,32.0984,34.8103
10/03/2020,Israel,Riots,2,32.0984,34.8103
10/10/2020,Israel,Riots,2,32.0984,34.8103
10/17/2020,Israel,Riots,1,32.0984,34.8103
10/24/2020,Israel,Riots,2,32.0984,34.8103
11/14/2020,Israel,Riots,3,32.0984,34.8103
11/28/2020,Israel,Riots,1,32.0984,34.8103
12/19/2020,Israel,Riots,3,32.0984,34.8103
12/26/2020,Israel,Riots,1,32.0984,34.8103
01/02/2021,Israel,Riots,1,32.0984,34.8103
01/16/2021,Israel,Riots,1,32.0984,34.8103
01/23/2021,Israel,Riots,1,32.0984,34.8103
04/17/2021,Israel,Riots,3,32.0984,34.8103
05/08/2021,Israel,Riots,3,32.0984,34.8103
07/31/2021,Israel,Riots,1,32.0984,34.8103
11/13/2021,Israel,Riots,1,32.0984,34.8103
11/20/2021,Israel,Riots,1,32.0984,34.8103
01/29/2022,Israel,Riots,1,32.0984,34.8103
06/18/2022,Israel,Riots,1,32.0984,34.8103
08/13/2022,Israel,Riots,1,32.0984,34.8103
09/24/2022,Israel,Riots,1,32.0984,34.8103
11/05/2022,Israel,Riots,1,32.0984,34.8103
02/25/2023,Israel,Riots,2,32.0984,34.8103
03/04/2023,Israel,Riots,2,32.0984,34.8103
03/11/2023,Israel,Riots,1,32.0984,34.8103
03/18/2023,Israel,Riots,1,32.0984,34.8103
03/25/2023,Israel,Riots,3,32.0984,34.8103
04/01/2023,Israel,Riots,1,32.0984,34.8103
04/08/2023,Israel,Riots,2,32.0984,34.8103
04/22/2023,Israel,Riots,1,32.0984,34.8103
06/03/2023,Israel,Riots,1,32.0984,34.8103
06/10/2023,Israel,Riots,1,32.0984,34.8103
07/01/2023,Israel,Riots,3,32.0984,34.8103
07/08/2023,Israel,Riots,4,32.0984,34.8103
07/15/2023,Israel,Riots,2,32.0984,34.8103
07/22/2023,Israel,Riots,3,32.0984,34.8103
08/19/2023,Israel,Riots,1,32.0984,34.8103
08/26/2023,Israel,Riots,1,32.0984,34.8103
09/02/2023,Israel,Riots,1,32.0984,34.8103
09/09/2023,Israel,Riots,2,32.0984,34.8103
09/16/2023,Israel,Riots,1,32.0984,34.8103
01/13/2024,Israel,Riots,1,32.0984,34.8103
01/27/2024,Israel,Riots,1,32.0984,34.8103
02/03/2024,Israel,Riots,2,32.0984,34.8103
02/10/2024,Israel,Riots,2,32.0984,34.8103
02/17/2024,Israel,Riots,2,32.0984,34.8103
02/24/2024,Israel,Riots,1,32.0984,34.8103
03/02/2024,Israel,Riots,2,32.0984,34.8103
03/09/2024,Israel,Riots,1,32.0984,34.8103
03/16/2024,Israel,Riots,2,32.0984,34.8103
03/23/2024,Israel,Riots,2,32.0984,34.8103
03/30/2024,Israel,Riots,2,32.0984,34.8103
04/06/2024,Israel,Riots,1,32.0984,34.8103
04/20/2024,Israel,Riots,1,32.0984,34.8103
04/27/2024,Israel,Riots,3,32.0984,34.8103
05/04/2024,Israel,Riots,4,32.0984,34.8103
05/11/2024,Israel,Riots,2,32.0984,34.8103
05/18/2024,Israel,Riots,2,32.0984,34.8103
05/25/2024,Israel,Riots,1,32.0984,34.8103
06/01/2024,Israel,Riots,3,32.0984,34.8103
06/08/2024,Israel,Riots,1,32.0984,34.8103
06/15/2024,Israel,Riots,1,32.0984,34.8103
06/22/2024,Israel,Riots,1,32.0984,34.8103
07/06/2024,Israel,Riots,2,32.0984,34.8103
07/13/2024,Israel,Riots,3,32.0984,34.8103
07/20/2024,Israel,Riots,1,32.0984,34.8103
07/27/2024,Israel,Riots,5,32.0984,34.8103
08/03/2024,Israel,Riots,3,32.0984,34.8103
08/17/2024,Israel,Riots,2,32.0984,34.8103
08/24/2024,Israel,Riots,1,32.0984,34.8103
08/31/2024,Israel,Riots,7,32.0984,34.8103
09/07/2024,Israel,Riots,2,32.0984,34.8103
09/14/2024,Israel,Riots,1,32.0984,34.8103
09/21/2024,Israel,Riots,1,32.0984,34.8103
09/28/2024,Israel,Riots,2,32.0984,34.8103
10/12/2024,Israel,Riots,1,32.0984,34.8103
10/26/2024,Israel,Riots,1,32.0984,34.8103
11/02/2024,Israel,Riots,1,32.0984,34.8103
12/21/2024,Israel,Riots,1,32.0984,34.8103
01/04/2025,Israel,Riots,2,32.0984,34.8103
01/11/2025,Israel,Riots,1,32.0984,34.8103
01/18/2025,Israel,Riots,1,32.0984,34.8103
01/25/2025,Israel,Riots,2,32.0984,34.8103
03/01/2025,Israel,Riots,1,32.0984,34.8103
03/08/2025,Israel,Riots,1,32.0984,34.8103
03/15/2025,Israel,Riots,1,32.0984,34.8103
03/22/2025,Israel,Riots,2,32.0984,34.8103
03/29/2025,Israel,Riots,1,32.0984,34.8103
04/26/2025,Israel,Riots,1,32.0984,34.8103
05/10/2025,Israel,Riots,1,32.0984,34.8103
05/17/2025,Israel,Riots,3,32.0984,34.8103
05/24/2025,Israel,Riots,1,32.0984,34.8103
05/31/2025,Israel,Riots,3,32.0984,34.8103
06/21/2025,Israel,Riots,1,32.0984,34.8103
07/19/2025,Israel,Riots,2,32.0984,34.8103
07/26/2025,Israel,Riots,1,32.0984,34.8103
08/02/2025,Israel,Riots,4,32.0984,34.8103
08/09/2025,Israel,Riots,1,32.0984,34.8103
08/16/2025,Israel,Riots,4,32.0984,34.8103
08/23/2025,Israel,Riots,1,32.0984,34.8103
08/30/2025,Israel,Riots,1,32.0984,34.8103
09/06/2025,Israel,Riots,1,32.0984,34.8103
09/13/2025,Israel,Riots,1,32.0984,34.8103
10/18/2025,Israel,Riots,1,32.0984,34.8103
12/26/2015,Israel,Violence against civilians,1,32.0984,34.8103
03/05/2016,Israel,Violence against civilians,1,32.0984,34.8103
06/04/2016,Israel,Violence against civilians,1,32.0984,34.8103
04/22/2017,Israel,Violence against civilians,1,32.0984,34.8103
06/01/2019,Israel,Violence against civilians,1,32.0984,34.8103
07/20/2019,Israel,Violence against civilians,1,32.0984,34.8103
12/14/2019,Israel,Violence against civilians,1,32.0984,34.8103
03/28/2020,Israel,Violence against civilians,1,32.0984,34.8103
02/06/2021,Israel,Violence against civilians,1,32.0984,34.8103
06/05/2021,Israel,Violence against civilians,1,32.0984,34.8103
11/20/2021,Israel,Violence against civilians,1,32.0984,34.8103
03/26/2022,Israel,Violence against civilians,1,32.0984,34.8103
04/02/2022,Israel,Violence against civilians,1,32.0984,34.8103
07/02/2022,Israel,Violence against civilians,1,32.0984,34.8103
09/17/2022,Israel,Violence against civilians,1,32.0984,34.8103
12/03/2022,Israel,Violence against civilians,1,32.0984,34.8103
03/04/2023,Israel,Violence against civilians,1,32.0984,34.8103
04/01/2023,Israel,Violence against civilians,1,32.0984,34.8103
07/01/2023,Israel,Violence against civilians,2,32.0984,34.8103
08/03/2024,Israel,Violence against civilians,1,32.0984,34.8103
09/28/2024,Israel,Violence against civilians,1,32.0984,34.8103
10/26/2024,Israel,Violence against civilians,1,32.0984,34.8103
12/07/2024,Israel,Violence against civilians,1,32.0984,34.8103
12/21/2024,Israel,Violence against civilians,1,32.0984,34.8103
01/18/2025,Israel,Violence against civilians,2,32.0984,34.8103
01/02/2016,Palestine,Explosions/Remote violence,3,31.407,34.3577
01/09/2016,Palestine,Explosions/Remote violence,1,31.407,34.3577
01/23/2016,Palestine,Explosions/Remote violence,1,31.407,34.3577
03/12/2016,Palestine,Explosions/Remote violence,1,31.407,34.3577
04/30/2016,Palestine,Explosions/Remote violence,3,31.407,34.3577
06/11/2016,Palestine,Explosions/Remote violence,1,31.407,34.3577
07/02/2016,Palestine,Explosions/Remote violence,2,31.407,34.3577
07/09/2016,Palestine,Explosions/Remote violence,2,31.407,34.3577
08/20/2016,Palestine,Explosions/Remote violence,2,31.407,34.3577
09/10/2016,Palestine,Explosions/Remote violence,2,31.407,34.3577
09/17/2016,Palestine,Explosions/Remote violence,1,31.407,34.3577
10/01/2016,Palestine,Explosions/Remote violence,2,31.407,34.3577
01/28/2017,Palestine,Explosions/Remote violence,1,31.407,34.3577
02/04/2017,Palestine,Explosions/Remote violence,6,31.407,34.3577
02/18/2017,Palestine,Explosions/Remote violence,1,31.407,34.3577
02/25/2017,Palestine,Explosions/Remote violence,5,31.407,34.3577
03/18/2017,Palestine,Explosions/Remote violence,2,31.407,34.3577
06/24/2017,Palestine,Explosions/Remote violence,3,31.407,34.3577
07/22/2017,Palestine,Explosions/Remote violence,2,31.407,34.3577
08/05/2017,Palestine,Explosions/Remote violence,1,31.407,34.3577
11/25/2017,Palestine,Explosions/Remote violence,2,31.407,34.3577
12/02/2017,Palestine,Explosions/Remote violence,2,31.407,34.3577
12/09/2017,Palestine,Explosions/Remote violence,10,31.407,34.3577
12/16/2017,Palestine,Explosions/Remote violence,1,31.407,34.3577
12/23/2017,Palestine,Explosions/Remote violence,1,31.407,34.3577
12/30/2017,Palestine,Explosions/Remote violence,6,31.407,34.3577
01/13/2018,Palestine,Explosions/Remote violence,3,31.407,34.3577
01/27/2018,Palestine,Explosions/Remote violence,1,31.407,34.3577
02/03/2018,Palestine,Explosions/Remote violence,1,31.407,34.3577
02/17/2018,Palestine,Explosions/Remote violence,7,31.407,34.3577
03/10/2018,Palestine,Explosions/Remote violence,1,31.407,34.3577
03/17/2018,Palestine,Explosions/Remote violence,3,31.407,34.3577
03/24/2018,Palestine,Explosions/Remote violence,2,31.407,34.3577
03/31/2018,Palestine,Explosions/Remote violence,1,31.407,34.3577
04/07/2018,Palestine,Explosions/Remote violence,4,31.407,34.3577
04/21/2018,Palestine,Explosions/Remote violence,2,31.407,34.3577
05/05/2018,Palestine,Explosions/Remote violence,1,31.407,34.3577
05/12/2018,Palestine,Explosions/Remote violence,8,31.407,34.3577
05/19/2018,Palestine,Explosions/Remote violence,3,31.407,34.3577
05/26/2018,Palestine,Explosions/Remote violence,14,31.407,34.3577
06/02/2018,Palestine,Explosions/Remote violence,13,31.407,34.3577
06/09/2018,Palestine,Explosions/Remote violence,7,31.407,34.3577
06/16/2018,Palestine,Explosions/Remote violence,23,31.407,34.3577
06/23/2018,Palestine,Explosions/Remote violence,8,31.407,34.3577
06/30/2018,Palestine,Explosions/Remote violence,1,31.407,34.3577
07/07/2018,Palestine,Explosions/Remote violence,3,31.407,34.3577
07/14/2018,Palestine,Explosions/Remote violence,20,31.407,34.3577
07/21/2018,Palestine,Explosions/Remote violence,6,31.407,34.3577
07/28/2018,Palestine,Explosions/Remote violence,2,31.407,34.3577
08/04/2018,Palestine,Explosions/Remote violence,25,31.407,34.3577
08/11/2018,Palestine,Explosions/Remote violence,5,31.407,34.3577
09/01/2018,Palestine,Explosions/Remote violence,3,31.407,34.3577
09/08/2018,Palestine,Explosions/Remote violence,1,31.407,34.3577
09/15/2018,Palestine,Explosions/Remote violence,3,31.407,34.3577
09/22/2018,Palestine,Explosions/Remote violence,3,31.407,34.3577
09/29/2018,Palestine,Explosions/Remote violence,3,31.407,34.3577
10/06/2018,Palestine,Explosions/Remote violence,2,31.407,34.3577
10/13/2018,Palestine,Explosions/Remote violence,18,31.407,34.3577
10/20/2018,Palestine,Explosions/Remote violence,17,31.407,34.3577
10/27/2018,Palestine,Explosions/Remote violence,11,31.407,34.3577
11/10/2018,Palestine,Explosions/Remote violence,29,31.407,34.3577
12/29/2018,Palestine,Explosions/Remote violence,1,31.407,34.3577
01/05/2019,Palestine,Explosions/Remote violence,5,31.407,34.3577
01/12/2019,Palestine,Explosions/Remote violence,6,31.407,34.3577
01/19/2019,Palestine,Explosions/Remote violence,1,31.407,34.3577
02/16/2019,Palestine,Explosions/Remote violence,1,31.407,34.3577
02/23/2019,Palestine,Explosions/Remote violence,3,31.407,34.3577
03/02/2019,Palestine,Explosions/Remote violence,16,31.407,34.3577
03/09/2019,Palestine,Explosions/Remote violence,28,31.407,34.3577
03/16/2019,Palestine,Explosions/Remote violence,7,31.407,34.3577
03/23/2019,Palestine,Explosions/Remote violence,35,31.407,34.3577
03/30/2019,Palestine,Explosions/Remote violence,5,31.407,34.3577
04/06/2019,Palestine,Explosions/Remote violence,1,31.407,34.3577
04/13/2019,Palestine,Explosions/Remote violence,1,31.407,34.3577
04/27/2019,Palestine,Explosions/Remote violence,3,31.407,34.3577
05/04/2019,Palestine,Explosions/Remote violence,44,31.407,34.3577
06/08/2019,Palestine,Explosions/Remote violence,6,31.407,34.3577
08/10/2019,Palestine,Explosions/Remote violence,5,31.407,34.3577
08/17/2019,Palestine,Explosions/Remote violence,4,31.407,34.3577
08/24/2019,Palestine,Explosions/Remote violence,4,31.407,34.3577
09/07/2019,Palestine,Explosions/Remote violence,10,31.407,34.3577
10/26/2019,Palestine,Explosions/Remote violence,1,31.407,34.3577
11/02/2019,Palestine,Explosions/Remote violence,8,31.407,34.3577
11/09/2019,Palestine,Explosions/Remote violence,37,31.407,34.3577
11/16/2019,Palestine,Explosions/Remote violence,1,31.407,34.3577
11/23/2019,Palestine,Explosions/Remote violence,8,31.407,34.3577
11/30/2019,Palestine,Explosions/Remote violence,1,31.407,34.3577
12/07/2019,Palestine,Explosions/Remote violence,5,31.407,34.3577
12/14/2019,Palestine,Explosions/Remote violence,7,31.407,34.3577
12/21/2019,Palestine,Explosions/Remote violence,4,31.407,34.3577
01/11/2020,Palestine,Explosions/Remote violence,4,31.407,34.3577
01/18/2020,Palestine,Explosions/Remote violence,1,31.407,34.3577
01/25/2020,Palestine,Explosions/Remote violence,13,31.407,34.3577
02/01/2020,Palestine,Explosions/Remote violence,6,31.407,34.3577
