,COUNTRY,EVENT_TYPE,CENTROID_LATITUDE,CENTROID_LONGITUDE
35787,Greece,Riots,37.3702,22.2354
35788,Greece,Riots,37.3702,22.2354
35789,Greece,Riots,37.3702,22.2354
35790,Greece,Riots,37.3702,22.2354
35791,Greece,Riots,37.3702,22.2354
35792,Greece,Riots,37.3702,22.2354
35793,Greece,Riots,37.3702,22.2354
35794,Greece,Riots,37.3702,22.2354
35795,Greece,Riots,37.3702,22.2354
35796,Greece,Riots,37.3702,22.2354
35797,Greece,Riots,37.3702,22.2354
35798,Greece,Riots,37.3702,22.2354
35799,Greece,Riots,37.3702,22.2354
35800,Greece,Riots,37.3702,22.2354
35801,Greece,Riots,37.3702,22.2354
35802,Greece,Riots,37.3702,22.2354
35803,Greece,Riots,37.3702,22.2354
35804,Greece,Riots,37.3702,22.2354
35805,Greece,Riots,37.3702,22.2354
35806,Greece,Riots,37.3702,22.2354
35807,Greece,Riots,37.3702,22.2354
35808,Greece,Riots,37.3702,22.2354
35809,Greece,Riots,37.3702,22.2354
35810,Greece,Riots,37.3702,22.2354
35811,Greece,Riots,37.3702,22.2354
35812,Greece,Riots,37.3702,22.2354
35813,Greece,Riots,37.3702,22.2354
35814,Greece,Riots,37.3702,22.2354
35815,Greece,Riots,37.3702,22.2354
35816,Greece,Riots,37.3702,22.2354
35817,Greece,Riots,37.3702,22.2354
35818,Greece,Riots,37.3702,22.2354
35819,Greece,Riots,37.3702,22.2354
35820,Greece,Riots,37.3702,22.2354
35821,Greece,Riots,37.3702,22.2354
35822,Greece,Riots,37.3702,22.2354
35823,Greece,Riots,37.3702,22.2354
35824,Greece,Riots,37.3702,22.2354
35825,Greece,Riots,37.3702,22.2354
35826,Greece,Riots,37.3702,22.2354
35827,Greece,Riots,37.3702,22.2354
35828,Greece,Riots,37.3702,22.2354
35829,Greece,Riots,37.3702,22.2354
35830,Greece,Riots,37.3702,22.2354
35831,Greece,Riots,37.3702,22.2354
35832,Greece,Riots,37.3702,22.2354
35833,Greece,Riots,37.3702,22.2354
35834,Greece,Riots,37.3702,22.2354
35835,Greece,Riots,37.3702,22.2354
35836,Greece,Riots,37.3702,22.2354
35837,Greece,Riots,37.3702,22.2354
35838,Greece,Riots,37.3702,22.2354
35878,Greece,Violence against civilians,37.3702,22.2354
35879,Greece,Violence against civilians,37.3702,22.2354
35880,Greece,Violence against civilians,37.3702,22.2354
35881,Greece,Violence against civilians,37.3702,22.2354
35882,Greece,Violence against civilians,37.3702,22.2354
35883,Greece,Violence against civilians,37.3702,22.2354
35884,Greece,Violence against civilians,37.3702,22.2354
35885,Greece,Violence against civilians,37.3702,22.2354
36038,Greece,Riots,39.1663,22.1208
36039,Greece,Riots,39.1663,22.1208
36040,Greece,Riots,39.1663,22.1208
36041,Greece,Riots,39.1663,22.1208
36042,Greece,Riots,39.1663,22.1208
36043,Greece,Riots,39.1663,22.1208
36044,Greece,Riots,39.1663,22.1208
36045,Greece,Riots,39.1663,22.1208
36046,Greece,Riots,39.1663,22.1208
36047,Greece,Riots,39.1663,22.1208
36048,Greece,Riots,39.1663,22.1208
36049,Greece,Riots,39.1663,22.1208
36050,Greece,Riots,39.1663,22.1208
36051,Greece,Riots,39.1663,22.1208
36052,Greece,Riots,39.1663,22.1208
36053,Greece,Riots,39.1663,22.1208
36054,Greece,Riots,39.1663,22.1208
36055,Greece,Riots,39.1663,22.1208
36056,Greece,Riots,39.1663,22.1208
36057,Greece,Riots,39.1663,22.1208
36058,Greece,Riots,39.1663,22.1208
36059,Greece,Riots,39.1663,22.1208
36060,Greece,Riots,39.1663,22.1208
36061,Greece,Riots,39.1663,22.1208
36062,Greece,Riots,39.1663,22.1208
36063,Greece,Riots,39.1663,22.1208
36064,Greece,Riots,39.1663,22.1208
36065,Greece,Riots,39.1663,22.1208
36066,Greece,Riots,39.1663,22.1208
36067,Greece,Riots,39.1663,22.1208
36068,Greece,Riots,39.1663,22.1208
36069,Greece,Riots,39.1663,22.1208
36070,Greece,Riots,39.1663,22.1208
36071,Greece,Riots,39.1663,22.1208
36072,Greece,Riots,39.1663,22.1208
36073,Greece,Riots,39.1663,22.1208
36074,Greece,Riots,39.1663,22.1208
36096,Greece,Violence against civilians,39.1663,22.1208
36097,Greece,Violence against civilians,39.1663,22.1208
36098,Greece,Violence against civilians,39.1663,22.1208
36099,Greece,Violence against civilians,39.1663,22.1208
36100,Greece,Violence against civilians,39.1663,22.1208
36101,Greece,Violence against civilians,39.1663,22.1208
36102,Greece,Violence against civilians,39.1663,22.1208
36103,Greece,Violence against civilians,39.1663,22.1208
36104,Greece,Violence against civilians,39.1663,22.1208
36105,Greece,Violence against civilians,39.1663,22.1208
36106,Greece,Violence against civilians,39.1663,22.1208
36107,Greece,Violence against civilians,39.1663,22.1208
36108,Greece,Violence against civilians,39.1663,22.1208
36109,Greece,Violence against civilians,39.1663,22.1208
36110,Greece,Violence against civilians,39.1663,22.1208
36215,Hungary,Riots,46.0821,18.2204
36216,Hungary,Riots,46.0821,18.2204
36514,Hungary,Riots,47.4799,19.1474
36515,Hungary,Riots,47.4799,19.1474
36516,Hungary,Riots,47.4799,19.1474
36517,Hungary,Riots,47.4799,19.1474
36518,Hungary,Riots,47.4799,19.1474
36553,Hungary,Violence against civilians,47.4799,19.1474
36554,Hungary,Violence against civilians,47.4799,19.1474
36555,Hungary,Violence against civilians,47.4799,19.1474
36556,Hungary,Violence against civilians,47.4799,19.1474
36557,Hungary,Violence against civilians,47.4799,19.1474
36558,Hungary,Violence against civilians,47.4799,19.1474
36559,Hungary,Violence against civilians,47.4799,19.1474
36560,Hungary,Violence against civilians,47.4799,19.1474
36561,Hungary,Violence against civilians,47.4799,19.1474
36605,Hungary,Riots,46.464,20.2522
36610,Hungary,Violence against civilians,46.464,20.2522
36744,Hungary,Riots,47.4527,21.5123
36745,Hungary,Riots,47.4527,21.5123
36747,Hungary,Violence against civilians,47.4527,21.5123
36748,Hungary,Violence against civilians,47.4527,21.5123
36749,Hungary,Violence against civilians,47.4527,21.5123
36763,Hungary,Violence against civilians,47.7889,20.0808
36764,Hungary,Violence against civilians,47.7889,20.0808
36794,Hungary,Violence against civilians,47.5792,18.3063
36834,Hungary,Violence against civilians,47.5019,19.5388
36835,Hungary,Violence against civilians,47.5019,19.5388
36851,Hungary,Riots,46.4226,17.5992
36903,Hungary,Riots,47.089,16.8423
37110,Iceland,Riots,64.2444,-21.7685
37111,Iceland,Riots,64.2444,-21.7685
37112,Iceland,Riots,64.2444,-21.7685
37123,Iceland,Violence against civilians,64.2444,-21.7685
37124,Iceland,Violence against civilians,64.2444,-21.7685
37154,Ireland,Riots,52.6909,-6.8253
37383,Ireland,Riots,51.9179,-8.6039
37384,Ireland,Riots,51.9179,-8.6039
37421,Ireland,Violence against civilians,54.9198,-7.9525
37693,Ireland,Riots,53.4065,-6.2876
37694,Ireland,Riots,53.4065,-6.2876
37695,Ireland,Riots,53.4065,-6.2876
37696,Ireland,Riots,53.4065,-6.2876
37697,Ireland,Riots,53.4065,-6.2876
37698,Ireland,Riots,53.4065,-6.2876
37699,Ireland,Riots,53.4065,-6.2876
37700,Ireland,Riots,53.4065,-6.2876
37701,Ireland,Riots,53.4065,-6.2876
37702,Ireland,Riots,53.4065,-6.2876
37703,Ireland,Riots,53.4065,-6.2876
37704,Ireland,Riots,53.4065,-6.2876
37705,Ireland,Riots,53.4065,-6.2876
37706,Ireland,Riots,53.4065,-6.2876
37707,Ireland,Riots,53.4065,-6.2876
37708,Ireland,Riots,53.4065,-6.2876
37709,Ireland,Riots,53.4065,-6.2876
37710,Ireland,Riots,53.4065,-6.2876
37711,Ireland,Riots,53.4065,-6.2876
37712,Ireland,Riots,53.4065,-6.2876
37813,Ireland,Riots,53.3434,-8.8737
37877,Ireland,Riots,53.1545,-6.8181
38010,Ireland,Violence against civilians,52.5186,-8.7959
38065,Ireland,Riots,53.9132,-6.5191
38068,Ireland,Violence against civilians,53.9132,-6.5191
38110,Ireland,Riots,53.907,-9.2968
38134,Ireland,Riots,53.6496,-6.5893
38256,Ireland,Riots,52.6849,-7.8977
38257,Ireland,Riots,52.6849,-7.8977
38300,Ireland,Riots,53.5606,-7.3446
38301,Ireland,Riots,53.5606,-7.3446
38361,Ireland,Riots,52.9577,-6.3821
38362,Ireland,Violence against civilians,52.9577,-6.3821
38376,Italy,Explosions/Remote violence,42.2897,13.8526
38600,Italy,Riots,42.2897,13.8526
38601,Italy,Riots,42.2897,13.8526
38602,Italy,Riots,42.2897,13.8526
38603,Italy,Riots,42.2897,13.8526
38604,Italy,Riots,42.2897,13.8526
38605,Italy,Riots,42.2897,13.8526
38606,Italy,Riots,42.2897,13.8526
38607,Italy,Riots,42.2897,13.8526
38608,Italy,Riots,42.2897,13.8526
38794,Italy,Riots,40.5168,16.1313
38795,Italy,Riots,40.5168,16.1313
38796,Italy,Riots,40.5168,16.1313
38797,Italy,Riots,40.5168,16.1313
38798,Italy,Riots,40.5168,16.1313
38799,Italy,Riots,40.5168,16.1313
38809,Italy,Explosions/Remote violence,39.0302,16.6449
39030,Italy,Riots,39.0302,16.6449
39031,Italy,Riots,39.0302,16.6449
39032,Italy,Riots,39.0302,16.6449
39033,Italy,Riots,39.0302,16.6449
39034,Italy,Riots,39.0302,16.6449
39035,Italy,Riots,39.0302,16.6449
39036,Italy,Riots,39.0302,16.6449
39037,Italy,Riots,39.0302,16.6449
39038,Italy,Riots,39.0302,16.6449
39039,Italy,Riots,39.0302,16.6449
39119,Italy,Violence against civilians,39.0302,16.6449
39120,Italy,Violence against civilians,39.0302,16.6449
39121,Italy,Violence against civilians,39.0302,16.6449
39122,Italy,Violence against civilians,39.0302,16.6449
39123,Italy,Explosions/Remote violence,40.7501,14.9148
39124,Italy,Explosions/Remote violence,40.7501,14.9148
39125,Italy,Explosions/Remote violence,40.7501,14.9148
39126,Italy,Explosions/Remote violence,40.7501,14.9148
39433,Italy,Riots,40.7501,14.9148
39434,Italy,Riots,40.7501,14.9148
39435,Italy,Riots,40.7501,14.9148
39436,Italy,Riots,40.7501,14.9148
39437,Italy,Riots,40.7501,14.9148
39438,Italy,Riots,40.7501,14.9148
39439,Italy,Riots,40.7501,14.9148
39440,Italy,Riots,40.7501,14.9148
39441,Italy,Riots,40.7501,14.9148
39442,Italy,Riots,40.7501,14.9148
39443,Italy,Riots,40.7501,14.9148
39444,Italy,Riots,40.7501,14.9148
39445,Italy,Riots,40.7501,14.9148
39446,Italy,Riots,40.7501,14.9148
39447,Italy,Riots,40.7501,14.9148
39448,Italy,Riots,40.7501,14.9148
39449,Italy,Riots,40.7501,14.9148
39450,Italy,Riots,40.7501,14.9148
39451,Italy,Riots,40.7501,14.9148
39452,Italy,Riots,40.7501,14.9148
39453,Italy,Riots,40.7501,14.9148
39454,Italy,Riots,40.7501,14.9148
39455,Italy,Riots,40.7501,14.9148
39456,Italy,Riots,40.7501,14.9148
39457,Italy,Riots,40.7501,14.9148
39458,Italy,Riots,40.7501,14.9148
39459,Italy,Riots,40.7501,14.9148
39460,Italy,Riots,40.7501,14.9148
39461,Italy,Riots,40.7501,14.9148
39462,Italy,Riots,40.7501,14.9148
39463,Italy,Riots,40.7501,14.9148
39464,Italy,Riots,40.7501,14.9148
39465,Italy,Riots,40.7501,14.9148
39466,Italy,Riots,40.7501,14.9148
39467,Italy,Riots,40.7501,14.9148
39468,Italy,Riots,40.7501,14.9148
39469,Italy,Riots,40.7501,14.9148
39470,Italy,Riots,40.7501,14.9148
39471,Italy,Riots,40.7501,14.9148
39472,Italy,Riots,40.7501,14.9148
39473,Italy,Riots,40.7501,14.9148
39474,Italy,Riots,40.7501,14.9148
39475,Italy,Riots,40.7501,14.9148
39476,Italy,Riots,40.7501,14.9148
39477,Italy,Riots,40.7501,14.9148
39478,Italy,Riots,40.7501,14.9148
39479,Italy,Riots,40.7501,14.9148
39480,Italy,Riots,40.7501,14.9148
39481,Italy,Riots,40.7501,14.9148
39482,Italy,Riots,40.7501,14.9148
39483,Italy,Riots,40.7501,14.9148
39484,Italy,Riots,40.7501,14.9148
39485,Italy,Riots,40.7501,14.9148
39486,Italy,Riots,40.7501,14.9148
39550,Italy,Violence against civilians,40.7501,14.9148
39551,Italy,Violence against civilians,40.7501,14.9148
39552,Italy,Violence against civilians,40.7501,14.9148
39553,Italy,Violence against civilians,40.7501,14.9148
39554,Italy,Violence against civilians,40.7501,14.9148
39555,Italy,Violence against civilians,40.7501,14.9148
39871,Italy,Riots,44.4354,11.1525
39872,Italy,Riots,44.4354,11.1525
39873,Italy,Riots,44.4354,11.1525
39874,Italy,Riots,44.4354,11.1525
39875,Italy,Riots,44.4354,11.1525
39876,Italy,Riots,44.4354,11.1525
39877,Italy,Riots,44.4354,11.1525
39878,Italy,Riots,44.4354,11.1525
39879,Italy,Riots,44.4354,11.1525
39880,Italy,Riots,44.4354,11.1525
39881,Italy,Riots,44.4354,11.1525
39882,Italy,Riots,44.4354,11.1525
39883,Italy,Riots,44.4354,11.1525
39884,Italy,Riots,44.4354,11.1525
39885,Italy,Riots,44.4354,11.1525
39886,Italy,Riots,44.4354,11.1525
39887,Italy,Riots,44.4354,11.1525
39888,Italy,Riots,44.4354,11.1525
39889,Italy,Riots,44.4354,11.1525
39890,Italy,Riots,44.4354,11.1525
39891,Italy,Riots,44.4354,11.1525
39892,Italy,Riots,44.4354,11.1525
39893,Italy,Riots,44.4354,11.1525
39894,Italy,Riots,44.4354,11.1525
39895,Italy,Riots,44.4354,11.1525
39896,Italy,Riots,44.4354,11.1525
39897,Italy,Riots,44.4354,11.1525
39898,Italy,Riots,44.4354,11.1525
39899,Italy,Riots,44.4354,11.1525
39900,Italy,Riots,44.4354,11.1525
39901,Italy,Riots,44.4354,11.1525
39902,Italy,Riots,44.4354,11.1525
39903,Italy,Riots,44.4354,11.1525
39904,Italy,Riots,44.4354,11.1525
39905,Italy,Riots,44.4354,11.1525
39906,Italy,Riots,44.4354,11.1525
39907,Italy,Riots,44.4354,11.1525
39908,Italy,Riots,44.4354,11.1525
39909,Italy,Riots,44.4354,11.1525
39910,Italy,Riots,44.4354,11.1525
39911,Italy,Riots,44.4354,11.1525
39912,Italy,Riots,44.4354,11.1525
39913,Italy,Riots,44.4354,11.1525
39914,Italy,Riots,44.4354,11.1525
39928,Italy,Violence against civilians,44.4354,11.1525
39929,Italy,Violence against civilians,44.4354,11.1525
39930,Italy,Violence against civilians,44.4354,11.1525
39931,Italy,Violence against civilians,44.4354,11.1525
40168,Italy,Riots,46.1152,13.0482
40169,Italy,Riots,46.1152,13.0482
40170,Italy,Riots,46.1152,13.0482
40171,Italy,Riots,46.1152,13.0482
40172,Italy,Riots,46.1152,13.0482
40173,Italy,Riots,46.1152,13.0482
40174,Italy,Riots,46.1152,13.0482
40175,Italy,Riots,46.1152,13.0482
40176,Italy,Riots,46.1152,13.0482
40177,Italy,Riots,46.1152,13.0482
40178,Italy,Riots,46.1152,13.0482
40179,Italy,Riots,46.1152,13.0482
40180,Italy,Riots,46.1152,13.0482
40181,Italy,Riots,46.1152,13.0482
40182,Italy,Riots,46.1152,13.0482
40183,Italy,Riots,46.1152,13.0482
40184,Italy,Riots,46.1152,13.0482
40185,Italy,Riots,46.1152,13.0482
40186,Italy,Riots,46.1152,13.0482
40187,Italy,Riots,46.1152,13.0482
40188,Italy,Riots,46.1152,13.0482
40189,Italy,Riots,46.1152,13.0482
40190,Italy,Riots,46.1152,13.0482
40191,Italy,Riots,46.1152,13.0482
40192,Italy,Riots,46.1152,13.0482
40193,Italy,Riots,46.1152,13.0482
40194,Italy,Riots,46.1152,13.0482
40195,Italy,Riots,46.1152,13.0482
40196,Italy,Riots,46.1152,13.0482
40197,Italy,Riots,46.1152,13.0482
40198,Italy,Riots,46.1152,13.0482
40199,Italy,Riots,46.1152,13.0482
40200,Italy,Riots,46.1152,13.0482
40201,Italy,Riots,46.1152,13.0482
40202,Italy,Riots,46.1152,13.0482
40203,Italy,Riots,46.1152,13.0482
40210,Italy,Explosions/Remote violence,42.0211,12.4995
40553,Italy,Riots,42.0211,12.4995
40554,Italy,Riots,42.0211,12.4995
40555,Italy,Riots,42.0211,12.4995
40556,Italy,Riots,42.0211,12.4995
40557,Italy,Riots,42.0211,12.4995
40558,Italy,Riots,42.0211,12.4995
40559,Italy,Riots,42.0211,12.4995
40560,Italy,Riots,42.0211,12.4995
40561,Italy,Riots,42.0211,12.4995
40562,Italy,Riots,42.0211,12.4995
40563,Italy,Riots,42.0211,12.4995
40564,Italy,Riots,42.0211,12.4995
40565,Italy,Riots,42.0211,12.4995
40566,Italy,Riots,42.0211,12.4995
40567,Italy,Riots,42.0211,12.4995
40568,Italy,Riots,42.0211,12.4995
40569,Italy,Riots,42.0211,12.4995
40570,Italy,Riots,42.0211,12.4995
40571,Italy,Riots,42.0211,12.4995
40572,Italy,Riots,42.0211,12.4995
40573,Italy,Riots,42.0211,12.4995
40574,Italy,Riots,42.0211,12.4995
40575,Italy,Riots,42.0211,12.4995
40576,Italy,Riots,42.0211,12.4995
40577,Italy,Riots,42.0211,12.4995
40578,Italy,Riots,42.0211,12.4995
40579,Italy,Riots,42.0211,12.4995
40580,Italy,Riots,42.0211,12.4995
40581,Italy,Riots,42.0211,12.4995
40582,Italy,Riots,42.0211,12.4995
40583,Italy,Riots,42.0211,12.4995
40584,Italy,Riots,42.0211,12.4995
40585,Italy,Riots,42.0211,12.4995
40586,Italy,Riots,42.0211,12.4995
40587,Italy,Riots,42.0211,12.4995
40588,Italy,Riots,42.0211,12.4995
40589,Italy,Riots,42.0211,12.4995
40590,Italy,Riots,42.0211,12.4995
40591,Italy,Riots,42.0211,12.4995
40592,Italy,Riots,42.0211,12.4995
40593,Italy,Riots,42.0211,12.4995
40594,Italy,Riots,42.0211,12.4995
40595,Italy,Riots,42.0211,12.4995
40596,Italy,Riots,42.0211,12.4995
40597,Italy,Riots,42.0211,12.4995
40598,Italy,Riots,42.0211,12.4995
40599,Italy,Riots,42.0211,12.4995
40600,Italy,Riots,42.0211,12.4995
40601,Italy,Riots,42.0211,12.4995
40602,Italy,Riots,42.0211,12.4995
40603,Italy,Riots,42.0211,12.4995
40604,Italy,Riots,42.0211,12.4995
40605,Italy,Riots,42.0211,12.4995
40606,Italy,Riots,42.0211,12.4995
40607,Italy,Riots,42.0211,12.4995
40608,Italy,Riots,42.0211,12.4995
40609,Italy,Riots,42.0211,12.4995
40610,Italy,Riots,42.0211,12.4995
40611,Italy,Riots,42.0211,12.4995
40612,Italy,Riots,42.0211,12.4995
40613,Italy,Riots,42.0211,12.4995
40614,Italy,Riots,42.0211,12.4995
40615,Italy,Riots,42.0211,12.4995
40616,Italy,Riots,42.0211,12.4995
40617,Italy,Riots,42.0211,12.4995
40618,Italy,Riots,42.0211,12.4995
40619,Italy,Riots,42.0211,12.4995
40620,Italy,Riots,42.0211,12.4995
40621,Italy,Riots,42.0211,12.4995
40622,Italy,Riots,42.0211,12.4995
40623,Italy,Riots,42.0211,12.4995
40624,Italy,Riots,42.0211,12.4995
40625,Italy,Riots,42.0211,12.4995
40626,Italy,Riots,42.0211,12.4995
40627,Italy,Riots,42.0211,12.4995
40628,Italy,Riots,42.0211,12.4995
40629,Italy,Riots,42.0211,12.4995
40630,Italy,Riots,42.0211,12.4995
40631,Italy,Riots,42.0211,12.4995
40632,Italy,Riots,42.0211,12.4995
40633,Italy,Riots,42.0211,12.4995
40634,Italy,Riots,42.0211,12.4995
40635,Italy,Riots,42.0211,12.4995
40636,Italy,Riots,42.0211,12.4995
40637,Italy,Riots,42.0211,12.4995
40638,Italy,Riots,42.0211,12.4995
40639,Italy,Riots,42.0211,12.4995
40640,Italy,Riots,42.0211,12.4995
40641,Italy,Riots,42.0211,12.4995
40642,Italy,Riots,42.0211,12.4995
40643,Italy,Riots,42.0211,12.4995
40644,Italy,Riots,42.0211,12.4995
40645,Italy,Riots,42.0211,12.4995
40646,Italy,Riots,42.0211,12.4995
40647,Italy,Riots,42.0211,12.4995
40648,Italy,Riots,42.0211,12.4995
40697,Italy,Violence against civilians,42.0211,12.4995
40698,Italy,Violence against civilians,42.0211,12.4995
40699,Italy,Explosions/Remote violence,44.2274,9.6832
40970,Italy,Riots,44.2274,9.6832
40971,Italy,Riots,44.2274,9.6832
40972,Italy,Riots,44.2274,9.6832
40973,Italy,Riots,44.2274,9.6832
40974,Italy,Riots,44.2274,9.6832
40975,Italy,Riots,44.2274,9.6832
40976,Italy,Riots,44.2274,9.6832
40977,Italy,Riots,44.2274,9.6832
40978,Italy,Riots,44.2274,9.6832
40979,Italy,Riots,44.2274,9.6832
40980,Italy,Riots,44.2274,9.6832
40981,Italy,Riots,44.2274,9.6832
40982,Italy,Riots,44.2274,9.6832
40983,Italy,Riots,44.2274,9.6832
40984,Italy,Riots,44.2274,9.6832
40985,Italy,Riots,44.2274,9.6832
40986,Italy,Riots,44.2274,9.6832
40987,Italy,Riots,44.2274,9.6832
40988,Italy,Riots,44.2274,9.6832
40989,Italy,Riots,44.2274,9.6832
40990,Italy,Riots,44.2274,9.6832
40991,Italy,Riots,44.2274,9.6832
40992,Italy,Riots,44.2274,9.6832
40993,Italy,Riots,44.2274,9.6832
41005,Italy,Violence against civilians,44.2274,9.6832
41363,Italy,Riots,45.6567,9.6787
41364,Italy,Riots,45.6567,9.6787
41365,Italy,Riots,45.6567,9.6787
41366,Italy,Riots,45.6567,9.6787
41367,Italy,Riots,45.6567,9.6787
41368,Italy,Riots,45.6567,9.6787
41369,Italy,Riots,45.6567,9.6787
41370,Italy,Riots,45.6567,9.6787
41371,Italy,Riots,45.6567,9.6787
41372,Italy,Riots,45.6567,9.6787
41373,Italy,Riots,45.6567,9.6787
41374,Italy,Riots,45.6567,9.6787
41375,Italy,Riots,45.6567,9.6787
41376,Italy,Riots,45.6567,9.6787
41377,Italy,Riots,45.6567,9.6787
41378,Italy,Riots,45.6567,9.6787
41379,Italy,Riots,45.6567,9.6787
41380,Italy,Riots,45.6567,9.6787
41381,Italy,Riots,45.6567,9.6787
41382,Italy,Riots,45.6567,9.6787
41383,Italy,Riots,45.6567,9.6787
41384,Italy,Riots,45.6567,9.6787
41385,Italy,Riots,45.6567,9.6787
41386,Italy,Riots,45.6567,9.6787
41387,Italy,Riots,45.6567,9.6787
41388,Italy,Riots,45.6567,9.6787
41389,Italy,Riots,45.6567,9.6787
41390,Italy,Riots,45.6567,9.6787
41391,Italy,Riots,45.6567,9.6787
41392,Italy,Riots,45.6567,9.6787
41393,Italy,Riots,45.6567,9.6787
41394,Italy,Riots,45.6567,9.6787
41395,Italy,Riots,45.6567,9.6787
41396,Italy,Riots,45.6567,9.6787
41397,Italy,Riots,45.6567,9.6787
41398,Italy,Riots,45.6567,9.6787
41399,Italy,Riots,45.6567,9.6787
41400,Italy,Riots,45.6567,9.6787
41401,Italy,Riots,45.6567,9.6787
41402,Italy,Riots,45.6567,9.6787
41403,Italy,Riots,45.6567,9.6787
41404,Italy,Riots,45.6567,9.6787
41405,Italy,Riots,45.6567,9.6787
41406,Italy,Riots,45.6567,9.6787
41407,Italy,Riots,45.6567,9.6787
41408,Italy,Riots,45.6567,9.6787
41409,Italy,Riots,45.6567,9.6787
41410,Italy,Riots,45.6567,9.6787
41411,Italy,Riots,45.6567,9.6787
41412,Italy,Riots,45.6567,9.6787
41413,Italy,Riots,45.6567,9.6787
41414,Italy,Riots,45.6567,9.6787
41415,Italy,Riots,45.6567,9.6787
41416,Italy,Riots,45.6567,9.6787
41417,Italy,Riots,45.6567,9.6787
41418,Italy,Riots,45.6567,9.6787
41419,Italy,Riots,45.6567,9.6787
41420,Italy,Riots,45.6567,9.6787
41421,Italy,Riots,45.6567,9.6787
41422,Italy,Riots,45.6567,9.6787
41423,Italy,Riots,45.6567,9.6787
41424,Italy,Riots,45.6567,9.6787
41425,Italy,Riots,45.6567,9.6787
41426,Italy,Riots,45.6567,9.6787
41427,Italy,Riots,45.6567,9.6787
41428,Italy,Riots,45.6567,9.6787
41429,Italy,Riots,45.6567,9.6787
41430,Italy,Riots,45.6567,9.6787
41431,Italy,Riots,45.6567,9.6787
41432,Italy,Riots,45.6567,9.6787
41433,Italy,Riots,45.6567,9.6787
41434,Italy,Riots,45.6567,9.6787
41435,Italy,Riots,45.6567,9.6787
41436,Italy,Riots,45.6567,9.6787
41437,Italy,Riots,45.6567,9.6787
41438,Italy,Riots,45.6567,9.6787
41439,Italy,Riots,45.6567,9.6787
41440,Italy,Riots,45.6567,9.6787
41441,Italy,Riots,45.6567,9.6787
41442,Italy,Riots,45.6567,9.6787
41443,Italy,Riots,45.6567,9.6787
41492,Italy,Violence against civilians,45.6567,9.6787
41493,Italy,Violence against civilians,45.6567,9.6787
41494,Italy,Violence against civilians,45.6567,9.6787
41495,Italy,Violence against civilians,45.6567,9.6787
41496,Italy,Violence against civilians,45.6567,9.6787
41734,Italy,Riots,43.3282,13.255
41735,Italy,Riots,43.3282,13.255
41736,Italy,Riots,43.3282,13.255
41737,Italy,Riots,43.3282,13.255
41872,Italy,Riots,41.7176,14.6255
41873,Italy,Riots,41.7176,14.6255
41874,Italy,Riots,41.7176,14.6255
42211,Italy,Riots,45.2618,7.8349
42212,Italy,Riots,45.2618,7.8349
42213,Italy,Riots,45.2618,7.8349
42214,Italy,Riots,45.2618,7.8349
42215,Italy,Riots,45.2618,7.8349
42216,Italy,Riots,45.2618,7.8349
42217,Italy,Riots,45.2618,7.8349
42218,Italy,Riots,45.2618,7.8349
42219,Italy,Riots,45.2618,7.8349
42220,Italy,Riots,45.2618,7.8349
42221,Italy,Riots,45.2618,7.8349
42222,Italy,Riots,45.2618,7.8349
42223,Italy,Riots,45.2618,7.8349
42224,Italy,Riots,45.2618,7.8349
42225,Italy,Riots,45.2618,7.8349
42226,Italy,Riots,45.2618,7.8349
42227,Italy,Riots,45.2618,7.8349
42228,Italy,Riots,45.2618,7.8349
42229,Italy,Riots,45.2618,7.8349
42230,Italy,Riots,45.2618,7.8349
42231,Italy,Riots,45.2618,7.8349
42232,Italy,Riots,45.2618,7.8349
42233,Italy,Riots,45.2618,7.8349
42234,Italy,Riots,45.2618,7.8349
42235,Italy,Riots,45.2618,7.8349
42236,Italy,Riots,45.2618,7.8349
42237,Italy,Riots,45.2618,7.8349
42238,Italy,Riots,45.2618,7.8349
42239,Italy,Riots,45.2618,7.8349
42240,Italy,Riots,45.2618,7.8349
42241,Italy,Riots,45.2618,7.8349
42242,Italy,Riots,45.2618,7.8349
42243,Italy,Riots,45.2618,7.8349
42244,Italy,Riots,45.2618,7.8349
42245,Italy,Riots,45.2618,7.8349
42246,Italy,Riots,45.2618,7.8349
42247,Italy,Riots,45.2618,7.8349
42248,Italy,Riots,45.2618,7.8349
42249,Italy,Riots,45.2618,7.8349
42250,Italy,Riots,45.2618,7.8349
42251,Italy,Riots,45.2618,7.8349
42252,Italy,Riots,45.2618,7.8349
42253,Italy,Riots,45.2618,7.8349
42254,Italy,Riots,45.2618,7.8349
42255,Italy,Riots,45.2618,7.8349
42256,Italy,Riots,45.2618,7.8349
42257,Italy,Riots,45.2618,7.8349
42258,Italy,Riots,45.2618,7.8349
42259,Italy,Riots,45.2618,7.8349
42260,Italy,Riots,45.2618,7.8349
42261,Italy,Riots,45.2618,7.8349
42262,Italy,Riots,45.2618,7.8349
42263,Italy,Riots,45.2618,7.8349
42264,Italy,Riots,45.2618,7.8349
42265,Italy,Riots,45.2618,7.8349
42266,Italy,Riots,45.2618,7.8349
42267,Italy,Riots,45.2618,7.8349
42268,Italy,Riots,45.2618,7.8349
42269,Italy,Riots,45.2618,7.8349
42270,Italy,Riots,45.2618,7.8349
42271,Italy,Riots,45.2618,7.8349
42272,Italy,Riots,45.2618,7.8349
