WEEK,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE
11/30/2024,Mexico,Guanajuato,Protests,Peaceful protest,1,0,12902.0,Demonstrations
12/07/2024,Mexico,Guanajuato,Protests,Peaceful protest,2,0,31718.0,Demonstrations
12/14/2024,Mexico,Guanajuato,Protests,Peaceful protest,4,0,16692.0,Demonstrations
12/28/2024,Mexico,Guanajuato,Protests,Peaceful protest,2,0,28212.0,Demonstrations
01/04/2025,Mexico,Guanajuato,Protests,Peaceful protest,2,0,23865.0,Demonstrations
01/11/2025,Mexico,Guanajuato,Protests,Peaceful protest,2,0,40651.0,Demonstrations
01/25/2025,Mexico,Guanajuato,Protests,Peaceful protest,9,0,125587.0,Demonstrations
02/01/2025,Mexico,Guanajuato,Protests,Peaceful protest,3,0,37760.0,Demonstrations
02/08/2025,Mexico,Guanajuato,Protests,Peaceful protest,3,0,17151.0,Demonstrations
02/15/2025,Mexico,Guanajuato,Protests,Peaceful protest,7,0,68120.0,Demonstrations
02/22/2025,Mexico,Guanajuato,Protests,Peaceful protest,3,0,12902.0,Demonstrations
03/01/2025,Mexico,Guanajuato,Protests,Peaceful protest,5,0,52741.0,Demonstrations
03/08/2025,Mexico,Guanajuato,Protests,Peaceful protest,3,0,36402.0,Demonstrations
03/15/2025,Mexico,Guanajuato,Protests,Peaceful protest,8,0,99715.0,Demonstrations
03/22/2025,Mexico,Guanajuato,Protests,Peaceful protest,6,0,74905.0,Demonstrations
03/29/2025,Mexico,Guanajuato,Protests,Peaceful protest,4,0,55372.0,Demonstrations
04/05/2025,Mexico,Guanajuato,Protests,Peaceful protest,2,0,31718.0,Demonstrations
04/12/2025,Mexico,Guanajuato,Protests,Peaceful protest,1,0,14567.0,Demonstrations
04/19/2025,Mexico,Guanajuato,Protests,Peaceful protest,4,0,61893.0,Demonstrations
04/26/2025,Mexico,Guanajuato,Protests,Peaceful protest,1,0,12902.0,Demonstrations
05/03/2025,Mexico,Guanajuato,Protests,Peaceful protest,6,0,38393.0,Demonstrations
05/10/2025,Mexico,Guanajuato,Protests,Peaceful protest,13,0,79624.0,Demonstrations
05/17/2025,Mexico,Guanajuato,Protests,Peaceful protest,2,0,38067.0,Demonstrations
05/24/2025,Mexico,Guanajuato,Protests,Peaceful protest,3,0,31718.0,Demonstrations
05/31/2025,Mexico,Guanajuato,Protests,Peaceful protest,3,0,27469.0,Demonstrations
06/07/2025,Mexico,Guanajuato,Protests,Peaceful protest,2,0,24398.0,Demonstrations
06/14/2025,Mexico,Guanajuato,Protests,Peaceful protest,3,0,19396.0,Demonstrations
06/21/2025,Mexico,Guanajuato,Protests,Peaceful protest,3,0,55218.0,Demonstrations
06/28/2025,Mexico,Guanajuato,Protests,Peaceful protest,11,0,132334.0,Demonstrations
07/05/2025,Mexico,Guanajuato,Protests,Peaceful protest,5,0,27469.0,Demonstrations
07/12/2025,Mexico,Guanajuato,Protests,Peaceful protest,2,0,21061.0,Demonstrations
07/26/2025,Mexico,Guanajuato,Protests,Peaceful protest,3,0,37760.0,Demonstrations
08/02/2025,Mexico,Guanajuato,Protests,Peaceful protest,4,0,50969.0,Demonstrations
08/09/2025,Mexico,Guanajuato,Protests,Peaceful protest,3,0,41114.0,Demonstrations
08/16/2025,Mexico,Guanajuato,Protests,Peaceful protest,5,0,49449.0,Demonstrations
08/23/2025,Mexico,Guanajuato,Protests,Peaceful protest,4,0,53553.0,Demonstrations
08/30/2025,Mexico,Guanajuato,Protests,Peaceful protest,7,0,44620.0,Demonstrations
09/06/2025,Mexico,Guanajuato,Protests,Peaceful protest,3,0,44620.0,Demonstrations
09/13/2025,Mexico,Guanajuato,Protests,Peaceful protest,3,0,44620.0,Demonstrations
09/20/2025,Mexico,Guanajuato,Protests,Peaceful protest,3,0,27469.0,Demonstrations
09/27/2025,Mexico,Guanajuato,Protests,Peaceful protest,7,0,85267.0,Demonstrations
10/04/2025,Mexico,Guanajuato,Protests,Peaceful protest,3,0,14567.0,Demonstrations
10/11/2025,Mexico,Guanajuato,Protests,Peaceful protest,13,0,86244.0,Demonstrations
10/18/2025,Mexico,Guanajuato,Protests,Peaceful protest,6,0,38711.0,Demonstrations
04/25/2020,Mexico,Guanajuato,Protests,Protest with intervention,1,0,13702.0,Demonstrations
07/04/2020,Mexico,Guanajuato,Protests,Protest with intervention,1,0,17222.0,Demonstrations
08/22/2020,Mexico,Guanajuato,Protests,Protest with intervention,2,0,31850.0,Demonstrations
04/24/2021,Mexico,Guanajuato,Protests,Protest with intervention,1,0,16917.0,Demonstrations
09/11/2021,Mexico,Guanajuato,Protests,Protest with intervention,1,0,23180.0,Demonstrations
01/01/2022,Mexico,Guanajuato,Protests,Protest with intervention,1,0,14459.0,Demonstrations
01/07/2023,Mexico,Guanajuato,Protests,Protest with intervention,1,0,6675.0,Demonstrations
03/18/2023,Mexico,Guanajuato,Protests,Protest with intervention,1,0,23500.0,Demonstrations
01/04/2025,Mexico,Guanajuato,Protests,Protest with intervention,1,0,365.0,Demonstrations
02/29/2020,Mexico,Guanajuato,Riots,Mob violence,1,0,90325.0,Political violence
03/21/2020,Mexico,Guanajuato,Riots,Mob violence,1,1,49730.0,Political violence
05/02/2020,Mexico,Guanajuato,Riots,Mob violence,1,0,28474.0,Political violence
05/09/2020,Mexico,Guanajuato,Riots,Mob violence,1,0,73518.0,Political violence
05/30/2020,Mexico,Guanajuato,Riots,Mob violence,1,0,42473.0,Political violence
07/11/2020,Mexico,Guanajuato,Riots,Mob violence,1,0,18848.0,Political violence
08/08/2020,Mexico,Guanajuato,Riots,Mob violence,1,0,49730.0,Political violence
08/15/2020,Mexico,Guanajuato,Riots,Mob violence,1,0,53885.0,Political violence
09/19/2020,Mexico,Guanajuato,Riots,Mob violence,1,0,20582.0,Political violence
09/26/2020,Mexico,Guanajuato,Riots,Mob violence,1,0,73518.0,Political violence
11/07/2020,Mexico,Guanajuato,Riots,Mob violence,1,0,53885.0,Political violence
12/19/2020,Mexico,Guanajuato,Riots,Mob violence,1,0,53885.0,Political violence
02/06/2021,Mexico,Guanajuato,Riots,Mob violence,1,0,18513.0,Political violence
02/13/2021,Mexico,Guanajuato,Riots,Mob violence,2,0,88723.0,Political violence
02/27/2021,Mexico,Guanajuato,Riots,Mob violence,1,0,48848.0,Political violence
03/06/2021,Mexico,Guanajuato,Riots,Mob violence,1,0,72215.0,Political violence
04/24/2021,Mexico,Guanajuato,Riots,Mob violence,1,0,41719.0,Political violence
05/15/2021,Mexico,Guanajuato,Riots,Mob violence,1,0,72215.0,Political violence
05/29/2021,Mexico,Guanajuato,Riots,Mob violence,1,1,88723.0,Political violence
06/05/2021,Mexico,Guanajuato,Riots,Mob violence,1,0,88723.0,Political violence
08/28/2021,Mexico,Guanajuato,Riots,Mob violence,1,0,88723.0,Political violence
11/20/2021,Mexico,Guanajuato,Riots,Mob violence,1,0,88723.0,Political violence
12/25/2021,Mexico,Guanajuato,Riots,Mob violence,1,0,29814.0,Political violence
01/08/2022,Mexico,Guanajuato,Riots,Mob violence,1,0,53263.0,Political violence
04/02/2022,Mexico,Guanajuato,Riots,Mob violence,1,0,89283.0,Political violence
01/07/2023,Mexico,Guanajuato,Riots,Mob violence,1,0,53660.0,Political violence
04/01/2023,Mexico,Guanajuato,Riots,Mob violence,1,0,53660.0,Political violence
07/29/2023,Mexico,Guanajuato,Riots,Mob violence,1,4,18769.0,Political violence
08/05/2023,Mexico,Guanajuato,Riots,Mob violence,1,0,33768.0,Political violence
09/16/2023,Mexico,Guanajuato,Riots,Mob violence,2,2,106120.0,Political violence
09/30/2023,Mexico,Guanajuato,Riots,Mob violence,1,0,53660.0,Political violence
12/30/2023,Mexico,Guanajuato,Riots,Mob violence,1,0,73212.0,Political violence
03/02/2024,Mexico,Guanajuato,Riots,Mob violence,1,1,53660.0,Political violence
07/13/2024,Mexico,Guanajuato,Riots,Mob violence,1,0,52955.0,Political violence
08/10/2024,Mexico,Guanajuato,Riots,Mob violence,1,1,49523.0,Political violence
12/07/2024,Mexico,Guanajuato,Riots,Mob violence,1,0,53660.0,Political violence
02/15/2025,Mexico,Guanajuato,Riots,Mob violence,1,0,34461.0,Political violence
02/22/2025,Mexico,Guanajuato,Riots,Mob violence,1,0,20496.0,Political violence
03/22/2025,Mexico,Guanajuato,Riots,Mob violence,1,0,42296.0,Political violence
04/19/2025,Mexico,Guanajuato,Riots,Mob violence,1,0,10875.0,Political violence
05/03/2025,Mexico,Guanajuato,Riots,Mob violence,1,0,53660.0,Political violence
06/07/2025,Mexico,Guanajuato,Riots,Mob violence,1,0,53660.0,Political violence
07/19/2025,Mexico,Guanajuato,Riots,Mob violence,1,0,52955.0,Political violence
07/26/2025,Mexico,Guanajuato,Riots,Mob violence,1,0,30226.0,Political violence
08/02/2025,Mexico,Guanajuato,Riots,Mob violence,1,0,89949.0,Political violence
08/16/2025,Mexico,Guanajuato,Riots,Mob violence,1,0,1419.0,Political violence
08/23/2025,Mexico,Guanajuato,Riots,Mob violence,1,0,53660.0,Political violence
08/30/2025,Mexico,Guanajuato,Riots,Mob violence,1,0,53660.0,Political violence
09/27/2025,Mexico,Guanajuato,Riots,Mob violence,1,0,53660.0,Political violence
10/04/2025,Mexico,Guanajuato,Riots,Mob violence,1,0,53660.0,Political violence
05/09/2020,Mexico,Guanajuato,Riots,Violent demonstration,1,0,18848.0,Demonstrations
09/05/2020,Mexico,Guanajuato,Riots,Violent demonstration,1,0,2207.0,Demonstrations
12/12/2020,Mexico,Guanajuato,Riots,Violent demonstration,1,0,1785.0,Demonstrations
04/10/2021,Mexico,Guanajuato,Riots,Violent demonstration,1,0,6096.0,Demonstrations
04/30/2022,Mexico,Guanajuato,Riots,Violent demonstration,1,0,89283.0,Demonstrations
12/31/2022,Mexico,Guanajuato,Riots,Violent demonstration,1,0,73212.0,Demonstrations
01/07/2023,Mexico,Guanajuato,Riots,Violent demonstration,1,0,53660.0,Demonstrations
01/14/2023,Mexico,Guanajuato,Riots,Violent demonstration,1,0,10875.0,Demonstrations
03/04/2023,Mexico,Guanajuato,Riots,Violent demonstration,2,0,143609.0,Demonstrations
03/02/2024,Mexico,Guanajuato,Riots,Violent demonstration,1,0,73212.0,Demonstrations
04/13/2024,Mexico,Guanajuato,Riots,Violent demonstration,1,0,18769.0,Demonstrations
03/01/2025,Mexico,Guanajuato,Riots,Violent demonstration,1,0,42296.0,Demonstrations
03/08/2025,Mexico,Guanajuato,Riots,Violent demonstration,1,0,53660.0,Demonstrations
04/05/2025,Mexico,Guanajuato,Riots,Violent demonstration,1,0,53660.0,Demonstrations
07/12/2025,Mexico,Guanajuato,Riots,Violent demonstration,1,0,18350.0,Demonstrations
07/19/2025,Mexico,Guanajuato,Riots,Violent demonstration,1,0,52955.0,Demonstrations
09/13/2025,Mexico,Guanajuato,Riots,Violent demonstration,1,0,42296.0,Demonstrations
09/20/2025,Mexico,Guanajuato,Riots,Violent demonstration,1,0,2425.0,Demonstrations
10/18/2025,Mexico,Guanajuato,Riots,Violent demonstration,1,0,53660.0,Demonstrations
01/04/2020,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,18610.0,Political violence
05/16/2020,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,73518.0,Political violence
10/31/2020,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,52680.0,Political violence
11/21/2020,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,90325.0,Political violence
01/09/2021,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,88723.0,Political violence
05/08/2021,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,88723.0,Political violence
06/26/2021,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,41719.0,Political violence
07/03/2021,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,88723.0,Political violence
08/14/2021,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,3873.0,Political violence
10/09/2021,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,6096.0,Political violence
01/08/2022,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,5327.0,Political violence
02/26/2022,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,2,0,70990.0,Political violence
05/21/2022,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,89283.0,Political violence
07/16/2022,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,20345.0,Political violence
08/20/2022,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,89283.0,Political violence
10/22/2022,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,30002.0,Political violence
11/26/2022,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,41982.0,Political violence
12/24/2022,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,89283.0,Political violence
12/31/2022,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,89949.0,Political violence
02/18/2023,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,1808.0,Political violence
04/08/2023,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,89949.0,Political violence
05/27/2023,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,28355.0,Political violence
08/19/2023,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,89949.0,Political violence
09/30/2023,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,89949.0,Political violence
03/30/2024,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,38413.0,Political violence
06/08/2024,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,73212.0,Political violence
06/15/2024,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,34461.0,Political violence
07/06/2024,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,52460.0,Political violence
07/20/2024,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,89949.0,Political violence
09/14/2024,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,53660.0,Political violence
10/19/2024,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,49523.0,Political violence
01/11/2025,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,2,0,38206.0,Political violence
01/18/2025,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,3272.0,Political violence
02/08/2025,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,49523.0,Political violence
02/22/2025,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,89949.0,Political violence
03/15/2025,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,42296.0,Political violence
03/29/2025,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,89949.0,Political violence
05/03/2025,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,89949.0,Political violence
05/10/2025,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,49523.0,Political violence
06/07/2025,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,53660.0,Political violence
06/28/2025,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,89949.0,Political violence
08/02/2025,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,53660.0,Political violence
08/09/2025,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,1509.0,Political violence
08/16/2025,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,2,0,101983.0,Political violence
09/06/2025,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,2,0,124410.0,Political violence
09/13/2025,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,89949.0,Political violence
09/27/2025,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,2,0,143609.0,Political violence
10/11/2025,Mexico,Guanajuato,Violence against civilians,Abduction/forced disappearance,1,0,1830.0,Political violence
12/28/2019,Mexico,Guanajuato,Violence against civilians,Attack,13,28,519065.0,Political violence
01/04/2020,Mexico,Guanajuato,Violence against civilians,Attack,12,18,693835.0,Political violence
01/11/2020,Mexico,Guanajuato,Violence against civilians,Attack,12,30,496827.0,Political violence
01/18/2020,Mexico,Guanajuato,Violence against civilians,Attack,17,34,709503.0,Political violence
01/25/2020,Mexico,Guanajuato,Violence against civilians,Attack,16,38,537276.0,Political violence
02/01/2020,Mexico,Guanajuato,Violence against civilians,Attack,16,30,650781.0,Political violence
02/08/2020,Mexico,Guanajuato,Violence against civilians,Attack,12,16,525219.0,Political violence
02/15/2020,Mexico,Guanajuato,Violence against civilians,Attack,13,18,284200.0,Political violence
02/22/2020,Mexico,Guanajuato,Violence against civilians,Attack,17,32,582464.0,Political violence
02/29/2020,Mexico,Guanajuato,Violence against civilians,Attack,18,30,804088.0,Political violence
03/07/2020,Mexico,Guanajuato,Violence against civilians,Attack,8,8,500311.0,Political violence
03/14/2020,Mexico,Guanajuato,Violence against civilians,Attack,4,8,413566.0,Political violence
03/21/2020,Mexico,Guanajuato,Violence against civilians,Attack,13,28,657305.0,Political violence
03/28/2020,Mexico,Guanajuato,Violence against civilians,Attack,11,25,336418.0,Political violence
04/04/2020,Mexico,Guanajuato,Violence against civilians,Attack,9,9,318199.0,Political violence
04/11/2020,Mexico,Guanajuato,Violence against civilians,Attack,10,17,743885.0,Political violence
04/18/2020,Mexico,Guanajuato,Violence against civilians,Attack,10,12,698885.0,Political violence
04/25/2020,Mexico,Guanajuato,Violence against civilians,Attack,6,7,284200.0,Political violence
05/02/2020,Mexico,Guanajuato,Violence against civilians,Attack,11,23,465651.0,Political violence
05/09/2020,Mexico,Guanajuato,Violence against civilians,Attack,10,14,430485.0,Political violence
05/16/2020,Mexico,Guanajuato,Violence against civilians,Attack,17,25,664845.0,Political violence
05/23/2020,Mexico,Guanajuato,Violence against civilians,Attack,18,33,700647.0,Political violence
05/30/2020,Mexico,Guanajuato,Violence against civilians,Attack,16,29,609978.0,Political violence
06/06/2020,Mexico,Guanajuato,Violence against civilians,Attack,12,38,679128.0,Political violence
06/13/2020,Mexico,Guanajuato,Violence against civilians,Attack,13,30,726741.0,Political violence
06/20/2020,Mexico,Guanajuato,Violence against civilians,Attack,10,18,427010.0,Political violence
06/27/2020,Mexico,Guanajuato,Violence against civilians,Attack,15,42,760192.0,Political violence
07/04/2020,Mexico,Guanajuato,Violence against civilians,Attack,18,32,606629.0,Political violence
07/11/2020,Mexico,Guanajuato,Violence against civilians,Attack,14,21,337458.0,Political violence
07/18/2020,Mexico,Guanajuato,Violence against civilians,Attack,19,22,605373.0,Political violence
07/25/2020,Mexico,Guanajuato,Violence against civilians,Attack,17,21,443621.0,Political violence
08/01/2020,Mexico,Guanajuato,Violence against civilians,Attack,11,21,383389.0,Political violence
08/08/2020,Mexico,Guanajuato,Violence against civilians,Attack,8,9,336584.0,Political violence
08/15/2020,Mexico,Guanajuato,Violence against civilians,Attack,16,25,414292.0,Political violence
08/22/2020,Mexico,Guanajuato,Violence against civilians,Attack,12,14,580226.0,Political violence
08/29/2020,Mexico,Guanajuato,Violence against civilians,Attack,17,20,851372.0,Political violence
09/05/2020,Mexico,Guanajuato,Violence against civilians,Attack,9,14,545133.0,Political violence
09/12/2020,Mexico,Guanajuato,Violence against civilians,Attack,15,23,631323.0,Political violence
09/19/2020,Mexico,Guanajuato,Violence against civilians,Attack,17,30,879273.0,Political violence
09/26/2020,Mexico,Guanajuato,Violence against civilians,Attack,17,46,542975.0,Political violence
10/03/2020,Mexico,Guanajuato,Violence against civilians,Attack,14,37,389324.0,Political violence
10/10/2020,Mexico,Guanajuato,Violence against civilians,Attack,3,3,413566.0,Political violence
10/17/2020,Mexico,Guanajuato,Violence against civilians,Attack,11,21,415085.0,Political violence
10/24/2020,Mexico,Guanajuato,Violence against civilians,Attack,7,14,395858.0,Political violence
10/31/2020,Mexico,Guanajuato,Violence against civilians,Attack,6,13,398187.0,Political violence
11/07/2020,Mexico,Guanajuato,Violence against civilians,Attack,10,15,466824.0,Political violence
11/14/2020,Mexico,Guanajuato,Violence against civilians,Attack,16,16,576416.0,Political violence
11/21/2020,Mexico,Guanajuato,Violence against civilians,Attack,9,11,398730.0,Political violence
11/28/2020,Mexico,Guanajuato,Violence against civilians,Attack,9,16,348726.0,Political violence
12/05/2020,Mexico,Guanajuato,Violence against civilians,Attack,11,14,401373.0,Political violence
12/12/2020,Mexico,Guanajuato,Violence against civilians,Attack,8,16,612935.0,Political violence
12/19/2020,Mexico,Guanajuato,Violence against civilians,Attack,7,13,339604.0,Political violence
12/26/2020,Mexico,Guanajuato,Violence against civilians,Attack,9,18,365907.0,Political violence
01/02/2021,Mexico,Guanajuato,Violence against civilians,Attack,3,5,291263.0,Political violence
01/09/2021,Mexico,Guanajuato,Violence against civilians,Attack,16,35,676012.0,Political violence
01/16/2021,Mexico,Guanajuato,Violence against civilians,Attack,5,9,603619.0,Political violence
01/23/2021,Mexico,Guanajuato,Violence against civilians,Attack,14,22,513382.0,Political violence
01/30/2021,Mexico,Guanajuato,Violence against civilians,Attack,8,8,343179.0,Political violence
02/06/2021,Mexico,Guanajuato,Violence against civilians,Attack,7,8,186055.0,Political violence
02/13/2021,Mexico,Guanajuato,Violence against civilians,Attack,8,10,335686.0,Political violence
02/20/2021,Mexico,Guanajuato,Violence against civilians,Attack,4,3,123364.0,Political violence
02/27/2021,Mexico,Guanajuato,Violence against civilians,Attack,6,8,329017.0,Political violence
03/06/2021,Mexico,Guanajuato,Violence against civilians,Attack,12,17,272144.0,Political violence
03/13/2021,Mexico,Guanajuato,Violence against civilians,Attack,8,14,176128.0,Political violence
03/20/2021,Mexico,Guanajuato,Violence against civilians,Attack,14,25,301958.0,Political violence
03/27/2021,Mexico,Guanajuato,Violence against civilians,Attack,11,16,388633.0,Political violence
04/03/2021,Mexico,Guanajuato,Violence against civilians,Attack,13,22,524320.0,Political violence
04/10/2021,Mexico,Guanajuato,Violence against civilians,Attack,8,10,436037.0,Political violence
04/17/2021,Mexico,Guanajuato,Violence against civilians,Attack,18,26,418333.0,Political violence
04/24/2021,Mexico,Guanajuato,Violence against civilians,Attack,16,16,428068.0,Political violence
05/01/2021,Mexico,Guanajuato,Violence against civilians,Attack,12,18,621356.0,Political violence
05/08/2021,Mexico,Guanajuato,Violence against civilians,Attack,13,15,320095.0,Political violence
05/15/2021,Mexico,Guanajuato,Violence against civilians,Attack,15,15,353937.0,Political violence
05/22/2021,Mexico,Guanajuato,Violence against civilians,Attack,13,13,326127.0,Political violence
05/29/2021,Mexico,Guanajuato,Violence against civilians,Attack,10,11,413624.0,Political violence
06/05/2021,Mexico,Guanajuato,Violence against civilians,Attack,7,7,297121.0,Political violence
06/12/2021,Mexico,Guanajuato,Violence against civilians,Attack,13,24,409476.0,Political violence
06/19/2021,Mexico,Guanajuato,Violence against civilians,Attack,12,18,545584.0,Political violence
06/26/2021,Mexico,Guanajuato,Violence against civilians,Attack,8,8,257759.0,Political violence
07/03/2021,Mexico,Guanajuato,Violence against civilians,Attack,10,12,690546.0,Political violence
07/10/2021,Mexico,Guanajuato,Violence against civilians,Attack,13,22,692895.0,Political violence
07/17/2021,Mexico,Guanajuato,Violence against civilians,Attack,13,15,351064.0,Political violence
07/24/2021,Mexico,Guanajuato,Violence against civilians,Attack,6,9,309331.0,Political violence
07/31/2021,Mexico,Guanajuato,Violence against civilians,Attack,11,17,507913.0,Political violence
08/07/2021,Mexico,Guanajuato,Violence against civilians,Attack,8,17,635107.0,Political violence
08/14/2021,Mexico,Guanajuato,Violence against civilians,Attack,8,12,526631.0,Political violence
08/21/2021,Mexico,Guanajuato,Violence against civilians,Attack,17,24,726612.0,Political violence
08/28/2021,Mexico,Guanajuato,Violence against civilians,Attack,13,28,515971.0,Political violence
09/04/2021,Mexico,Guanajuato,Violence against civilians,Attack,19,30,369620.0,Political violence
09/11/2021,Mexico,Guanajuato,Violence against civilians,Attack,7,8,279159.0,Political violence
09/18/2021,Mexico,Guanajuato,Violence against civilians,Attack,9,13,373105.0,Political violence
09/25/2021,Mexico,Guanajuato,Violence against civilians,Attack,9,13,290161.0,Political violence
10/02/2021,Mexico,Guanajuato,Violence against civilians,Attack,14,21,395194.0,Political violence
10/09/2021,Mexico,Guanajuato,Violence against civilians,Attack,19,28,603619.0,Political violence
10/16/2021,Mexico,Guanajuato,Violence against civilians,Attack,17,28,427230.0,Political violence
10/23/2021,Mexico,Guanajuato,Violence against civilians,Attack,15,26,433265.0,Political violence
10/30/2021,Mexico,Guanajuato,Violence against civilians,Attack,13,14,326330.0,Political violence
11/06/2021,Mexico,Guanajuato,Violence against civilians,Attack,10,11,441245.0,Political violence
11/13/2021,Mexico,Guanajuato,Violence against civilians,Attack,9,27,431271.0,Political violence
11/20/2021,Mexico,Guanajuato,Violence against civilians,Attack,7,15,209737.0,Political violence
11/27/2021,Mexico,Guanajuato,Violence against civilians,Attack,7,8,293869.0,Political violence
12/04/2021,Mexico,Guanajuato,Violence against civilians,Attack,8,12,279159.0,Political violence
12/11/2021,Mexico,Guanajuato,Violence against civilians,Attack,5,5,279159.0,Political violence
12/18/2021,Mexico,Guanajuato,Violence against civilians,Attack,9,17,462448.0,Political violence
12/25/2021,Mexico,Guanajuato,Violence against civilians,Attack,7,16,200324.0,Political violence
01/01/2022,Mexico,Guanajuato,Violence against civilians,Attack,10,14,227987.0,Political violence
01/08/2022,Mexico,Guanajuato,Violence against civilians,Attack,5,5,280919.0,Political violence
01/15/2022,Mexico,Guanajuato,Violence against civilians,Attack,8,14,560684.0,Political violence
01/22/2022,Mexico,Guanajuato,Violence against civilians,Attack,11,15,638171.0,Political violence
01/29/2022,Mexico,Guanajuato,Violence against civilians,Attack,12,20,702173.0,Political violence
02/05/2022,Mexico,Guanajuato,Violence against civilians,Attack,6,14,293977.0,Political violence
02/12/2022,Mexico,Guanajuato,Violence against civilians,Attack,6,8,286405.0,Political violence
02/19/2022,Mexico,Guanajuato,Violence against civilians,Attack,9,13,384554.0,Political violence
02/26/2022,Mexico,Guanajuato,Violence against civilians,Attack,9,9,373837.0,Political violence
03/05/2022,Mexico,Guanajuato,Violence against civilians,Attack,10,16,417098.0,Political violence
03/12/2022,Mexico,Guanajuato,Violence against civilians,Attack,10,16,291810.0,Political violence
03/19/2022,Mexico,Guanajuato,Violence against civilians,Attack,9,16,335520.0,Political violence
03/26/2022,Mexico,Guanajuato,Violence against civilians,Attack,16,19,385145.0,Political violence
04/02/2022,Mexico,Guanajuato,Violence against civilians,Attack,12,16,419819.0,Political violence
04/09/2022,Mexico,Guanajuato,Violence against civilians,Attack,5,8,348640.0,Political violence
04/16/2022,Mexico,Guanajuato,Violence against civilians,Attack,8,11,354546.0,Political violence
04/23/2022,Mexico,Guanajuato,Violence against civilians,Attack,12,14,600785.0,Political violence
04/30/2022,Mexico,Guanajuato,Violence against civilians,Attack,9,11,639419.0,Political violence
05/07/2022,Mexico,Guanajuato,Violence against civilians,Attack,8,11,312912.0,Political violence
05/14/2022,Mexico,Guanajuato,Violence against civilians,Attack,13,13,469885.0,Political violence
05/21/2022,Mexico,Guanajuato,Violence against civilians,Attack,10,16,382885.0,Political violence
05/28/2022,Mexico,Guanajuato,Violence against civilians,Attack,11,21,712835.0,Political violence
06/04/2022,Mexico,Guanajuato,Violence against civilians,Attack,16,24,679522.0,Political violence
06/11/2022,Mexico,Guanajuato,Violence against civilians,Attack,15,24,383696.0,Political violence
