WEEK,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,WEEK_RATIO
05/22/2021,Mexico,Jalisco,Violence against civilians,Attack,9,14,812280.0,Political violence,1.915048450725803e-06
05/29/2021,Mexico,Jalisco,Violence against civilians,Attack,5,5,620056.0,Political violence,1.612757557381914e-06
06/05/2021,Mexico,Jalisco,Violence against civilians,Attack,13,10,582442.0,Political violence,1.3206993472839686e-06
06/12/2021,Mexico,Jalisco,Violence against civilians,Attack,6,6,823870.0,Political violence,1.2137837280153423e-06
06/19/2021,Mexico,Jalisco,Violence against civilians,Attack,8,8,351011.0,Political violence,2.8489135668112964e-06
06/26/2021,Mexico,Jalisco,Violence against civilians,Attack,5,6,179109.0,Political violence,6.699830829271561e-06
07/03/2021,Mexico,Jalisco,Violence against civilians,Attack,3,5,290470.0,Political violence,5.7378271995960575e-06
07/10/2021,Mexico,Jalisco,Violence against civilians,Attack,4,6,351011.0,Political violence,4.2733703502169445e-06
07/17/2021,Mexico,Jalisco,Violence against civilians,Attack,2,5,75733.0,Political violence,3.301070867389381e-05
07/24/2021,Mexico,Jalisco,Violence against civilians,Attack,6,13,680449.0,Political violence,3.1841720197497044e-06
07/31/2021,Mexico,Jalisco,Violence against civilians,Attack,3,4,179109.0,Political violence,7.444256476968401e-06
08/07/2021,Mexico,Jalisco,Violence against civilians,Attack,3,3,499660.0,Political violence,2.001360925429292e-06
08/14/2021,Mexico,Jalisco,Violence against civilians,Attack,1,4,41326.0,Political violence,9.679136621013405e-05
08/21/2021,Mexico,Jalisco,Violence against civilians,Attack,6,6,672853.0,Political violence,1.4862087261259146e-06
08/28/2021,Mexico,Jalisco,Violence against civilians,Attack,3,5,85898.0,Political violence,1.9402857652875116e-05
09/04/2021,Mexico,Jalisco,Violence against civilians,Attack,2,3,454067.0,Political violence,3.3034772401429743e-06
09/11/2021,Mexico,Jalisco,Violence against civilians,Attack,5,9,729317.0,Political violence,2.4680625845825612e-06
09/18/2021,Mexico,Jalisco,Violence against civilians,Attack,6,5,568506.0,Political violence,1.4658303225178508e-06
09/25/2021,Mexico,Jalisco,Violence against civilians,Attack,3,4,220435.0,Political violence,6.048646237364e-06
10/02/2021,Mexico,Jalisco,Violence against civilians,Attack,6,6,359919.0,Political violence,2.7784029184344256e-06
10/09/2021,Mexico,Jalisco,Violence against civilians,Attack,2,4,114439.0,Political violence,1.7476559564484134e-05
10/16/2021,Mexico,Jalisco,Violence against civilians,Attack,9,7,545162.0,Political violence,1.4266911079234754e-06
10/23/2021,Mexico,Jalisco,Violence against civilians,Attack,6,7,614099.0,Political violence,1.8998022577250033e-06
10/30/2021,Mexico,Jalisco,Violence against civilians,Attack,8,12,560063.0,Political violence,2.6782701231825707e-06
11/06/2021,Mexico,Jalisco,Violence against civilians,Attack,8,11,677768.0,Political violence,2.028717791338629e-06
11/13/2021,Mexico,Jalisco,Violence against civilians,Attack,6,6,286341.0,Political violence,3.492339553190078e-06
11/27/2021,Mexico,Jalisco,Violence against civilians,Attack,7,7,590755.0,Political violence,1.6927491091907813e-06
12/04/2021,Mexico,Jalisco,Violence against civilians,Attack,7,9,573607.0,Political violence,2.24145501312621e-06
12/11/2021,Mexico,Jalisco,Violence against civilians,Attack,5,5,721331.0,Political violence,1.3863261110364035e-06
12/18/2021,Mexico,Jalisco,Violence against civilians,Attack,6,6,437930.0,Political violence,2.2834699609526636e-06
12/25/2021,Mexico,Jalisco,Violence against civilians,Attack,9,16,729317.0,Political violence,2.437592676130925e-06
01/01/2022,Mexico,Jalisco,Violence against civilians,Attack,7,8,621265.0,Political violence,1.8395646670215493e-06
01/08/2022,Mexico,Jalisco,Violence against civilians,Attack,6,6,637169.0,Political violence,1.5694423300568609e-06
01/15/2022,Mexico,Jalisco,Violence against civilians,Attack,4,5,231539.0,Political violence,5.398658541325651e-06
01/29/2022,Mexico,Jalisco,Violence against civilians,Attack,4,4,385328.0,Political violence,2.5951916289498817e-06
02/05/2022,Mexico,Jalisco,Violence against civilians,Attack,3,3,464183.0,Political violence,2.1543227563267076e-06
02/12/2022,Mexico,Jalisco,Violence against civilians,Attack,3,2,269417.0,Political violence,2.474478843824505e-06
02/19/2022,Mexico,Jalisco,Violence against civilians,Attack,2,2,115697.0,Political violence,8.643266463261797e-06
02/26/2022,Mexico,Jalisco,Violence against civilians,Attack,1,1,172986.0,Political violence,5.780814632397997e-06
03/05/2022,Mexico,Jalisco,Violence against civilians,Attack,5,5,479338.0,Political violence,2.0862105654047874e-06
03/12/2022,Mexico,Jalisco,Violence against civilians,Attack,1,1,283944.0,Political violence,3.521821204181106e-06
03/19/2022,Mexico,Jalisco,Violence against civilians,Attack,4,6,189417.0,Political violence,7.919035778203645e-06
03/26/2022,Mexico,Jalisco,Violence against civilians,Attack,6,6,522561.0,Political violence,1.9136521860605747e-06
04/02/2022,Mexico,Jalisco,Violence against civilians,Attack,2,3,155728.0,Political violence,9.632179184218638e-06
04/09/2022,Mexico,Jalisco,Violence against civilians,Attack,4,6,353383.0,Political violence,4.24468636012485e-06
04/16/2022,Mexico,Jalisco,Violence against civilians,Attack,1,1,172986.0,Political violence,5.780814632397997e-06
04/23/2022,Mexico,Jalisco,Violence against civilians,Attack,3,5,180239.0,Political violence,9.246981322947125e-06
04/30/2022,Mexico,Jalisco,Violence against civilians,Attack,6,6,701787.0,Political violence,1.424933776202751e-06
05/07/2022,Mexico,Jalisco,Violence against civilians,Attack,3,3,300150.0,Political violence,3.3316674995835415e-06
05/14/2022,Mexico,Jalisco,Violence against civilians,Attack,9,10,695505.0,Political violence,1.5975602060533152e-06
05/21/2022,Mexico,Jalisco,Violence against civilians,Attack,6,8,612658.0,Political violence,2.1763093493161493e-06
05/28/2022,Mexico,Jalisco,Violence against civilians,Attack,6,9,458757.0,Political violence,3.2697048764378526e-06
06/04/2022,Mexico,Jalisco,Violence against civilians,Attack,6,6,482211.0,Political violence,2.0737809796956102e-06
06/11/2022,Mexico,Jalisco,Violence against civilians,Attack,6,6,522008.0,Political violence,1.915679453188457e-06
06/18/2022,Mexico,Jalisco,Violence against civilians,Attack,3,5,325722.0,Political violence,5.116837876062e-06
06/25/2022,Mexico,Jalisco,Violence against civilians,Attack,4,6,238064.0,Political violence,6.300826668458902e-06
07/02/2022,Mexico,Jalisco,Violence against civilians,Attack,7,7,520243.0,Political violence,1.9221786741964815e-06
07/09/2022,Mexico,Jalisco,Violence against civilians,Attack,8,8,540758.0,Political violence,1.8492560442933807e-06
07/16/2022,Mexico,Jalisco,Violence against civilians,Attack,3,2,242497.0,Political violence,2.7491749038819726e-06
07/23/2022,Mexico,Jalisco,Violence against civilians,Attack,7,12,578688.0,Political violence,2.9623661010522322e-06
07/30/2022,Mexico,Jalisco,Violence against civilians,Attack,5,11,622959.0,Political violence,3.5315325727696366e-06
08/06/2022,Mexico,Jalisco,Violence against civilians,Attack,6,6,775503.0,Political violence,1.2894856628536576e-06
08/13/2022,Mexico,Jalisco,Violence against civilians,Attack,7,6,455854.0,Political violence,1.8803012744055272e-06
08/20/2022,Mexico,Jalisco,Violence against civilians,Attack,6,6,790958.0,Political violence,1.2642896335835783e-06
08/27/2022,Mexico,Jalisco,Violence against civilians,Attack,10,14,619510.0,Political violence,2.2598505270294267e-06
09/03/2022,Mexico,Jalisco,Violence against civilians,Attack,5,7,523713.0,Political violence,2.673219874244099e-06
09/10/2022,Mexico,Jalisco,Violence against civilians,Attack,4,6,254885.0,Political violence,5.885006963924907e-06
09/17/2022,Mexico,Jalisco,Violence against civilians,Attack,10,10,844212.0,Political violence,1.1845365855969828e-06
09/24/2022,Mexico,Jalisco,Violence against civilians,Attack,9,14,686706.0,Political violence,2.2652424116806254e-06
10/01/2022,Mexico,Jalisco,Violence against civilians,Attack,11,13,733917.0,Political violence,1.6102886045945003e-06
10/08/2022,Mexico,Jalisco,Violence against civilians,Attack,7,8,505769.0,Political violence,2.2596425302008284e-06
10/15/2022,Mexico,Jalisco,Violence against civilians,Attack,9,13,637169.0,Political violence,2.2669722545265767e-06
10/22/2022,Mexico,Jalisco,Violence against civilians,Attack,6,7,502811.0,Political violence,2.320288670428186e-06
10/29/2022,Mexico,Jalisco,Violence against civilians,Attack,4,3,292657.0,Political violence,2.562727014901403e-06
11/05/2022,Mexico,Jalisco,Violence against civilians,Attack,8,12,375614.0,Political violence,3.993461372579297e-06
11/12/2022,Mexico,Jalisco,Violence against civilians,Attack,9,8,564108.0,Political violence,1.5757423913308957e-06
11/19/2022,Mexico,Jalisco,Violence against civilians,Attack,5,8,393792.0,Political violence,4.063058670567203e-06
11/26/2022,Mexico,Jalisco,Violence against civilians,Attack,4,4,390608.0,Political violence,2.5601114160488265e-06
12/03/2022,Mexico,Jalisco,Violence against civilians,Attack,7,7,637169.0,Political violence,1.5694423300568609e-06
12/10/2022,Mexico,Jalisco,Violence against civilians,Attack,5,6,563594.0,Political violence,2.1291922909044453e-06
12/17/2022,Mexico,Jalisco,Violence against civilians,Attack,8,8,504773.0,Political violence,1.981088528903091e-06
12/24/2022,Mexico,Jalisco,Violence against civilians,Attack,4,4,399105.0,Political violence,2.505606294083011e-06
12/31/2022,Mexico,Jalisco,Violence against civilians,Attack,3,5,177977.0,Political violence,9.364505900575167e-06
01/07/2023,Mexico,Jalisco,Violence against civilians,Attack,2,2,116020.0,Political violence,8.619203585588691e-06
01/14/2023,Mexico,Jalisco,Violence against civilians,Attack,7,9,347779.0,Political violence,3.696929043197794e-06
01/28/2023,Mexico,Jalisco,Violence against civilians,Attack,3,3,161206.0,Political violence,6.2032430554694e-06
02/04/2023,Mexico,Jalisco,Violence against civilians,Attack,3,3,506564.0,Political violence,1.9740842223292616e-06
02/11/2023,Mexico,Jalisco,Violence against civilians,Attack,2,2,116020.0,Political violence,8.619203585588691e-06
02/18/2023,Mexico,Jalisco,Violence against civilians,Attack,5,4,216835.0,Political violence,3.689441280236124e-06
02/25/2023,Mexico,Jalisco,Violence against civilians,Attack,4,4,294483.0,Political violence,3.395781759897855e-06
03/04/2023,Mexico,Jalisco,Violence against civilians,Attack,9,9,683820.0,Political violence,1.4623731391301805e-06
03/11/2023,Mexico,Jalisco,Violence against civilians,Attack,8,7,585400.0,Political violence,1.4947044755722583e-06
03/18/2023,Mexico,Jalisco,Violence against civilians,Attack,7,7,548460.0,Political violence,1.8232870218429784e-06
03/25/2023,Mexico,Jalisco,Violence against civilians,Attack,6,5,622028.0,Political violence,1.33970389328669e-06
04/01/2023,Mexico,Jalisco,Violence against civilians,Attack,7,9,682149.0,Political violence,1.8847997808606121e-06
04/08/2023,Mexico,Jalisco,Violence against civilians,Attack,6,7,508713.0,Political violence,2.2933690836811065e-06
04/15/2023,Mexico,Jalisco,Violence against civilians,Attack,9,13,713127.0,Political violence,2.0255080013019342e-06
04/22/2023,Mexico,Jalisco,Violence against civilians,Attack,1,1,41896.0,Political violence,2.3868627076570556e-05
04/29/2023,Mexico,Jalisco,Violence against civilians,Attack,5,5,641924.0,Political violence,1.5578168132053013e-06
05/06/2023,Mexico,Jalisco,Violence against civilians,Attack,9,12,739179.0,Political violence,1.8038030481565809e-06
05/13/2023,Mexico,Jalisco,Violence against civilians,Attack,11,12,791861.0,Political violence,1.377652253247844e-06
05/20/2023,Mexico,Jalisco,Violence against civilians,Attack,11,12,994603.0,Political violence,1.0968286752695203e-06
05/27/2023,Mexico,Jalisco,Violence against civilians,Attack,6,9,682364.0,Political violence,2.1982402354168744e-06
06/03/2023,Mexico,Jalisco,Violence against civilians,Attack,2,4,351627.0,Political violence,5.6878453588603834e-06
06/10/2023,Mexico,Jalisco,Violence against civilians,Attack,4,7,368807.0,Political violence,4.7450292429373625e-06
06/17/2023,Mexico,Jalisco,Violence against civilians,Attack,5,7,453011.0,Political violence,3.09043268265009e-06
06/24/2023,Mexico,Jalisco,Violence against civilians,Attack,3,2,374858.0,Political violence,1.7784512179723165e-06
07/01/2023,Mexico,Jalisco,Violence against civilians,Attack,7,6,472006.0,Political violence,1.8159575453338668e-06
07/08/2023,Mexico,Jalisco,Violence against civilians,Attack,8,8,510798.0,Political violence,1.9577210560730465e-06
07/15/2023,Mexico,Jalisco,Violence against civilians,Attack,7,9,355861.0,Political violence,3.6129676635379706e-06
07/22/2023,Mexico,Jalisco,Violence against civilians,Attack,2,2,460340.0,Political violence,2.1723074249467785e-06
07/29/2023,Mexico,Jalisco,Violence against civilians,Attack,5,7,618256.0,Political violence,2.2644341502549106e-06
08/05/2023,Mexico,Jalisco,Violence against civilians,Attack,2,1,146645.0,Political violence,3.409594599202155e-06
08/12/2023,Mexico,Jalisco,Violence against civilians,Attack,6,11,931768.0,Political violence,1.9675856364817568e-06
08/19/2023,Mexico,Jalisco,Violence against civilians,Attack,5,5,574012.0,Political violence,1.742123858037811e-06
08/26/2023,Mexico,Jalisco,Violence against civilians,Attack,5,5,364348.0,Political violence,2.7446287615137174e-06
09/02/2023,Mexico,Jalisco,Violence against civilians,Attack,13,13,585271.0,Political violence,1.7086101993777243e-06
09/09/2023,Mexico,Jalisco,Violence against civilians,Attack,5,10,114833.0,Political violence,1.7416596274590058e-05
09/16/2023,Mexico,Jalisco,Violence against civilians,Attack,6,5,686708.0,Political violence,1.2135191862237419e-06
09/23/2023,Mexico,Jalisco,Violence against civilians,Attack,3,4,394778.0,Political violence,3.3774256248659585e-06
09/30/2023,Mexico,Jalisco,Violence against civilians,Attack,6,8,641924.0,Political violence,2.0770890842737354e-06
10/07/2023,Mexico,Jalisco,Violence against civilians,Attack,8,9,681332.0,Political violence,1.6511773995643827e-06
10/14/2023,Mexico,Jalisco,Violence against civilians,Attack,9,10,674715.0,Political violence,1.6467858445582374e-06
10/21/2023,Mexico,Jalisco,Violence against civilians,Attack,5,5,525904.0,Political violence,1.901487723995254e-06
10/28/2023,Mexico,Jalisco,Violence against civilians,Attack,6,7,557020.0,Political violence,2.09447895347863e-06
11/04/2023,Mexico,Jalisco,Violence against civilians,Attack,2,2,351627.0,Political violence,2.8439226794301917e-06
11/11/2023,Mexico,Jalisco,Violence against civilians,Attack,6,4,295095.0,Political violence,2.2591594797155717e-06
11/18/2023,Mexico,Jalisco,Violence against civilians,Attack,5,4,430455.0,Political violence,1.8584985654714198e-06
11/25/2023,Mexico,Jalisco,Violence against civilians,Attack,6,5,372853.0,Political violence,2.2350184478422683e-06
12/02/2023,Mexico,Jalisco,Violence against civilians,Attack,9,13,716106.0,Political violence,2.0170818907318812e-06
12/09/2023,Mexico,Jalisco,Violence against civilians,Attack,2,2,181584.0,Political violence,5.507093135959115e-06
12/16/2023,Mexico,Jalisco,Violence against civilians,Attack,6,6,643517.0,Political violence,1.5539605014319746e-06
12/23/2023,Mexico,Jalisco,Violence against civilians,Attack,7,8,397757.0,Political violence,2.8732546324945705e-06
12/30/2023,Mexico,Jalisco,Violence against civilians,Attack,2,2,126168.0,Political violence,7.925940016485956e-06
01/06/2024,Mexico,Jalisco,Violence against civilians,Attack,2,4,77920.0,Political violence,2.566735112936345e-05
01/13/2024,Mexico,Jalisco,Violence against civilians,Attack,6,12,655884.0,Political violence,3.0493196967756497e-06
01/20/2024,Mexico,Jalisco,Violence against civilians,Attack,1,1,286063.0,Political violence,3.4957334573153465e-06
01/27/2024,Mexico,Jalisco,Violence against civilians,Attack,8,10,641924.0,Political violence,1.947271016506627e-06
02/03/2024,Mexico,Jalisco,Violence against civilians,Attack,7,13,567800.0,Political violence,3.2707693855985506e-06
02/10/2024,Mexico,Jalisco,Violence against civilians,Attack,7,11,636544.0,Political violence,2.4686880583723534e-06
02/17/2024,Mexico,Jalisco,Violence against civilians,Attack,10,23,739394.0,Political violence,3.1106554827331568e-06
02/24/2024,Mexico,Jalisco,Violence against civilians,Attack,4,10,280665.0,Political violence,8.907416314823723e-06
03/02/2024,Mexico,Jalisco,Violence against civilians,Attack,5,7,663454.0,Political violence,2.110168903948126e-06
03/09/2024,Mexico,Jalisco,Violence against civilians,Attack,9,10,901206.0,Political violence,1.2329157940705134e-06
03/16/2024,Mexico,Jalisco,Violence against civilians,Attack,3,7,116597.0,Political violence,2.0011949992995818e-05
03/23/2024,Mexico,Jalisco,Violence against civilians,Attack,9,17,401185.0,Political violence,4.708273960613904e-06
03/30/2024,Mexico,Jalisco,Violence against civilians,Attack,7,7,632977.0,Political violence,1.5798362341759652e-06
04/06/2024,Mexico,Jalisco,Violence against civilians,Attack,5,5,510798.0,Political violence,1.9577210560730465e-06
04/13/2024,Mexico,Jalisco,Violence against civilians,Attack,8,6,411115.0,Political violence,1.824307067365579e-06
04/20/2024,Mexico,Jalisco,Violence against civilians,Attack,9,13,557401.0,Political violence,2.5913919143389487e-06
04/27/2024,Mexico,Jalisco,Violence against civilians,Attack,4,4,456749.0,Political violence,2.1893862931281733e-06
05/04/2024,Mexico,Jalisco,Violence against civilians,Attack,8,9,501273.0,Political violence,2.2442860477224985e-06
05/11/2024,Mexico,Jalisco,Violence against civilians,Attack,5,5,722737.0,Political violence,1.383629176311715e-06
05/18/2024,Mexico,Jalisco,Violence against civilians,Attack,11,18,509543.0,Political violence,3.211433846336102e-06
05/25/2024,Mexico,Jalisco,Violence against civilians,Attack,11,11,755862.0,Political violence,1.322992821440951e-06
06/01/2024,Mexico,Jalisco,Violence against civilians,Attack,2,2,81099.0,Political violence,1.2330608268905905e-05
06/08/2024,Mexico,Jalisco,Violence against civilians,Attack,11,8,645154.0,Political violence,1.1272854655984886e-06
06/15/2024,Mexico,Jalisco,Violence against civilians,Attack,9,12,538485.0,Political violence,2.476082589734781e-06
06/22/2024,Mexico,Jalisco,Violence against civilians,Attack,11,11,591980.0,Political violence,1.6892462583195376e-06
06/29/2024,Mexico,Jalisco,Violence against civilians,Attack,8,10,818382.0,Political violence,1.5274040729146047e-06
07/06/2024,Mexico,Jalisco,Violence against civilians,Attack,8,12,688170.0,Political violence,2.1796939709664765e-06
07/13/2024,Mexico,Jalisco,Violence against civilians,Attack,8,10,973189.0,Political violence,1.284437041520198e-06
07/20/2024,Mexico,Jalisco,Violence against civilians,Attack,11,14,627482.0,Political violence,2.0283088163919805e-06
07/27/2024,Mexico,Jalisco,Violence against civilians,Attack,11,13,545210.0,Political violence,2.1676384912569133e-06
08/03/2024,Mexico,Jalisco,Violence against civilians,Attack,11,13,702095.0,Political violence,1.6832738900265373e-06
08/10/2024,Mexico,Jalisco,Violence against civilians,Attack,3,3,365940.0,Political violence,2.7326884188664806e-06
08/17/2024,Mexico,Jalisco,Violence against civilians,Attack,5,5,495664.0,Political violence,2.017495722909067e-06
08/24/2024,Mexico,Jalisco,Violence against civilians,Attack,5,4,376237.0,Political violence,2.126319314687285e-06
08/31/2024,Mexico,Jalisco,Violence against civilians,Attack,8,8,235554.0,Political violence,4.245311053940922e-06
09/07/2024,Mexico,Jalisco,Violence against civilians,Attack,4,2,233267.0,Political violence,2.143466499762075e-06
09/14/2024,Mexico,Jalisco,Violence against civilians,Attack,5,6,263191.0,Political violence,4.559426424155841e-06
09/21/2024,Mexico,Jalisco,Violence against civilians,Attack,12,15,683820.0,Political violence,1.8279664239127256e-06
09/28/2024,Mexico,Jalisco,Violence against civilians,Attack,4,4,224620.0,Political violence,4.4519633158222775e-06
10/05/2024,Mexico,Jalisco,Violence against civilians,Attack,5,5,430455.0,Political violence,2.3231232068392745e-06
10/12/2024,Mexico,Jalisco,Violence against civilians,Attack,7,15,694801.0,Political violence,3.084130769611936e-06
10/19/2024,Mexico,Jalisco,Violence against civilians,Attack,4,4,403265.0,Political violence,2.479758967428366e-06
10/26/2024,Mexico,Jalisco,Violence against civilians,Attack,1,1,65564.0,Political violence,1.5252272588615704e-05
11/02/2024,Mexico,Jalisco,Violence against civilians,Attack,7,9,510798.0,Political violence,2.517069929236774e-06
11/09/2024,Mexico,Jalisco,Violence against civilians,Attack,5,3,471133.0,Political violence,1.2735257347712855e-06
11/16/2024,Mexico,Jalisco,Violence against civilians,Attack,8,6,560119.0,Political violence,1.3390011765357005e-06
11/23/2024,Mexico,Jalisco,Violence against civilians,Attack,4,3,353293.0,Political violence,2.122883838626862e-06
11/30/2024,Mexico,Jalisco,Violence against civilians,Attack,6,5,181584.0,Political violence,4.5892442799659295e-06
12/07/2024,Mexico,Jalisco,Violence against civilians,Attack,4,4,405000.0,Political violence,2.469135802469136e-06
12/14/2024,Mexico,Jalisco,Violence against civilians,Attack,2,4,239841.0,Political violence,8.338857826643485e-06
12/21/2024,Mexico,Jalisco,Violence against civilians,Attack,6,9,769342.0,Political violence,1.949718070766967e-06
12/28/2024,Mexico,Jalisco,Violence against civilians,Attack,6,6,255565.0,Political violence,3.912898871128675e-06
01/04/2025,Mexico,Jalisco,Violence against civilians,Attack,7,5,377918.0,Political violence,1.890054758666468e-06
01/11/2025,Mexico,Jalisco,Violence against civilians,Attack,3,2,204815.0,Political violence,3.2549699322152513e-06
01/18/2025,Mexico,Jalisco,Violence against civilians,Attack,4,3,453768.0,Political violence,1.6528269952927486e-06
01/25/2025,Mexico,Jalisco,Violence against civilians,Attack,5,6,477520.0,Political violence,2.512983749371754e-06
02/01/2025,Mexico,Jalisco,Violence against civilians,Attack,6,8,669341.0,Political violence,1.9920090556731672e-06
02/08/2025,Mexico,Jalisco,Violence against civilians,Attack,7,6,303192.0,Political violence,2.8270629078038248e-06
02/15/2025,Mexico,Jalisco,Violence against civilians,Attack,6,12,651596.0,Political violence,3.0693865524036363e-06
02/22/2025,Mexico,Jalisco,Violence against civilians,Attack,4,3,340727.0,Political violence,2.201175721325284e-06
03/01/2025,Mexico,Jalisco,Violence against civilians,Attack,5,3,334082.0,Political violence,1.795966259780533e-06
03/08/2025,Mexico,Jalisco,Violence against civilians,Attack,3,3,471733.0,Political violence,2.1198432163957152e-06
03/15/2025,Mexico,Jalisco,Violence against civilians,Attack,5,4,425316.0,Political violence,1.8809543962606626e-06
03/22/2025,Mexico,Jalisco,Violence against civilians,Attack,7,7,445234.0,Political violence,2.246009963300197e-06
03/29/2025,Mexico,Jalisco,Violence against civilians,Attack,14,16,736182.0,Political violence,1.5524111467777572e-06
04/05/2025,Mexico,Jalisco,Violence against civilians,Attack,7,12,376722.0,Political violence,4.550532526068863e-06
04/12/2025,Mexico,Jalisco,Violence against civilians,Attack,10,11,821956.0,Political violence,1.338271148333974e-06
04/19/2025,Mexico,Jalisco,Violence against civilians,Attack,5,6,283836.0,Political violence,4.227793514564749e-06
04/26/2025,Mexico,Jalisco,Violence against civilians,Attack,5,5,573555.0,Political violence,1.743511956133239e-06
05/03/2025,Mexico,Jalisco,Violence against civilians,Attack,8,8,689575.0,Political violence,1.4501685820976689e-06
05/10/2025,Mexico,Jalisco,Violence against civilians,Attack,11,11,680841.0,Political violence,1.4687717102818427e-06
05/17/2025,Mexico,Jalisco,Violence against civilians,Attack,6,3,373425.0,Political violence,1.338956952533976e-06
05/24/2025,Mexico,Jalisco,Violence against civilians,Attack,3,2,251126.0,Political violence,2.6547098534865635e-06
05/31/2025,Mexico,Jalisco,Violence against civilians,Attack,4,4,467647.0,Political violence,2.1383650488509496e-06
06/07/2025,Mexico,Jalisco,Violence against civilians,Attack,5,5,290297.0,Political violence,3.4447479650151395e-06
06/14/2025,Mexico,Jalisco,Violence against civilians,Attack,7,5,638608.0,Political violence,1.118504175152385e-06
06/21/2025,Mexico,Jalisco,Violence against civilians,Attack,3,4,290297.0,Political violence,4.592997286686853e-06
06/28/2025,Mexico,Jalisco,Violence against civilians,Attack,2,2,122482.0,Political violence,8.164464982609689e-06
07/05/2025,Mexico,Jalisco,Violence against civilians,Attack,7,8,585439.0,Political violence,1.952137016592921e-06
07/12/2025,Mexico,Jalisco,Violence against civilians,Attack,7,10,615277.0,Political violence,2.321834602254641e-06
07/19/2025,Mexico,Jalisco,Violence against civilians,Attack,7,7,257016.0,Political violence,3.8908083543436985e-06
07/26/2025,Mexico,Jalisco,Violence against civilians,Attack,6,5,711379.0,Political violence,1.1714336989612195e-06
08/02/2025,Mexico,Jalisco,Violence against civilians,Attack,4,3,116020.0,Political violence,6.464402689191519e-06
08/09/2025,Mexico,Jalisco,Violence against civilians,Attack,7,7,625663.0,Political violence,1.5983045185667045e-06
08/16/2025,Mexico,Jalisco,Violence against civilians,Attack,6,14,614371.0,Political violence,3.797922319467119e-06
08/23/2025,Mexico,Jalisco,Violence against civilians,Attack,8,7,635132.0,Political violence,1.3776663748638077e-06
08/30/2025,Mexico,Jalisco,Violence against civilians,Attack,3,4,216173.0,Political violence,6.1678994755743465e-06
09/06/2025,Mexico,Jalisco,Violence against civilians,Attack,4,8,525904.0,Political violence,3.802975447990508e-06
09/13/2025,Mexico,Jalisco,Violence against civilians,Attack,4,7,249109.0,Political violence,7.0250372326973335e-06
09/20/2025,Mexico,Jalisco,Violence against civilians,Attack,3,2,290297.0,Political violence,2.2964986433434263e-06
09/27/2025,Mexico,Jalisco,Violence against civilians,Attack,5,5,506564.0,Political violence,1.974084222329261e-06
10/04/2025,Mexico,Jalisco,Violence against civilians,Attack,5,4,499990.0,Political violence,1.6000320006400128e-06
10/11/2025,Mexico,Jalisco,Violence against civilians,Attack,2,2,402083.0,Political violence,2.4870486939263783e-06
10/18/2025,Mexico,Jalisco,Violence against civilians,Attack,1,0,30625.0,Political violence,0.0
07/08/2023,Mexico,Jalisco,Violence against civilians,Sexual violence,1,0,35739.0,Political violence,0.0
11/18/2023,Mexico,Jalisco,Violence against civilians,Sexual violence,1,1,15306.0,Political violence,6.533385600418136e-05
03/30/2024,Mexico,Jalisco,Violence against civilians,Sexual violence,1,1,3075.0,Political violence,0.0003252032520325203
04/06/2024,Mexico,Jalisco,Violence against civilians,Sexual violence,1,1,154937.0,Political violence,6.4542362379547815e-06
03/22/2025,Mexico,Jalisco,Violence against civilians,Sexual violence,1,0,13331.0,Political violence,0.0
10/11/2025,Mexico,Jalisco,Violence against civilians,Sexual violence,1,0,74594.0,Political violence,0.0
01/04/2020,Mexico,Mexico,Battles,Armed clash,1,0,82550.0,Political violence,0.0
01/11/2020,Mexico,Mexico,Battles,Armed clash,2,2,358071.0,Political violence,2.7927422215147276e-06
01/18/2020,Mexico,Mexico,Battles,Armed clash,1,2,98724.0,Political violence,2.025849844009562e-05
02/08/2020,Mexico,Mexico,Battles,Armed clash,1,0,82550.0,Political violence,0.0
02/29/2020,Mexico,Mexico,Battles,Armed clash,1,0,210714.0,Political violence,0.0
03/07/2020,Mexico,Mexico,Battles,Armed clash,3,3,299354.0,Political violence,3.3405266006133204e-06
03/14/2020,Mexico,Mexico,Battles,Armed clash,1,1,210714.0,Political violence,4.745769146805622e-06
03/21/2020,Mexico,Mexico,Battles,Armed clash,2,3,111732.0,Political violence,1.3424981205026313e-05
04/25/2020,Mexico,Mexico,Battles,Armed clash,1,0,617197.0,Political violence,0.0
05/02/2020,Mexico,Mexico,Battles,Armed clash,2,2,471585.0,Political violence,2.1205084979378053e-06
05/16/2020,Mexico,Mexico,Battles,Armed clash,2,1,83258.0,Political violence,6.00542890773259e-06
05/23/2020,Mexico,Mexico,Battles,Armed clash,1,1,259347.0,Political violence,3.8558379314200666e-06
05/30/2020,Mexico,Mexico,Battles,Armed clash,2,2,407530.0,Political violence,2.453807081687238e-06
06/27/2020,Mexico,Mexico,Battles,Armed clash,1,0,10498.0,Political violence,0.0
07/04/2020,Mexico,Mexico,Battles,Armed clash,1,0,4838.0,Political violence,0.0
07/11/2020,Mexico,Mexico,Battles,Armed clash,3,1,207959.0,Political violence,1.602880054882613e-06
08/22/2020,Mexico,Mexico,Battles,Armed clash,1,0,198761.0,Political violence,0.0
09/05/2020,Mexico,Mexico,Battles,Armed clash,1,3,55977.0,Political violence,5.359344016292406e-05
