WEEK,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,WEEK_RATIO
08/02/2025,Ukraine,Donetsk,Explosions/Remote violence,Air/drone strike,43,9,435564.0,Political violence,4.80531737199115e-07
08/09/2025,Ukraine,Donetsk,Explosions/Remote violence,Air/drone strike,52,24,594888.0,Political violence,7.758409339883499e-07
08/16/2025,Ukraine,Donetsk,Explosions/Remote violence,Air/drone strike,57,26,540356.0,Political violence,8.441478411957912e-07
08/23/2025,Ukraine,Donetsk,Explosions/Remote violence,Air/drone strike,52,23,532076.0,Political violence,8.312866814283906e-07
08/30/2025,Ukraine,Donetsk,Explosions/Remote violence,Air/drone strike,48,29,334183.0,Political violence,1.8078916840972362e-06
09/06/2025,Ukraine,Donetsk,Explosions/Remote violence,Air/drone strike,65,50,925513.0,Political violence,8.311398859127524e-07
09/13/2025,Ukraine,Donetsk,Explosions/Remote violence,Air/drone strike,36,22,292076.0,Political violence,2.0923016992533147e-06
09/20/2025,Ukraine,Donetsk,Explosions/Remote violence,Air/drone strike,42,14,615639.0,Political violence,5.414428477294865e-07
09/27/2025,Ukraine,Donetsk,Explosions/Remote violence,Air/drone strike,52,12,455789.0,Political violence,5.063071525842677e-07
10/04/2025,Ukraine,Donetsk,Explosions/Remote violence,Air/drone strike,52,15,533899.0,Political violence,5.402923370553952e-07
10/11/2025,Ukraine,Donetsk,Explosions/Remote violence,Air/drone strike,57,12,518544.0,Political violence,4.0599508583548103e-07
07/23/2022,Ukraine,Donetsk,Explosions/Remote violence,Grenade,1,1,95666.0,Political violence,1.0453034515919971e-05
01/11/2020,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,1116.0,Political violence,0.0008960573476702509
01/25/2020,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,12186.0,Political violence,4.103069095683571e-05
02/22/2020,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,65684.0,Political violence,0.0
04/18/2020,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,5429.0,Political violence,0.0
05/09/2020,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,13243.0,Political violence,0.0
05/16/2020,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,2535.0,Political violence,0.0
06/06/2020,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,24727.0,Political violence,0.0
06/20/2020,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,26885.0,Political violence,0.0
06/27/2020,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,8225.0,Political violence,6.0790273556231004e-05
07/04/2020,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,87695.0,Political violence,1.1403158674952962e-05
08/08/2020,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,14498.0,Political violence,3.448751551938198e-05
08/15/2020,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,9,106484.0,Political violence,4.225987002742196e-05
08/22/2020,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,73869.0,Political violence,1.3537478509252866e-05
08/29/2020,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,126189.0,Political violence,0.0
09/05/2020,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,1,82837.0,Political violence,4.023966745938811e-06
09/12/2020,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,4,0,11147.0,Political violence,0.0
09/19/2020,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1643.0,Political violence,0.0
09/26/2020,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,73820.0,Political violence,0.0
10/03/2020,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,87695.0,Political violence,0.0
10/24/2020,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,3,19138.0,Political violence,5.225206395652628e-05
11/07/2020,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,13702.0,Political violence,0.0
11/21/2020,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,19723.0,Political violence,0.0
11/28/2020,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,3,3452.0,Political violence,0.00043453070683661645
12/19/2020,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,8309.0,Political violence,0.0
01/02/2021,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1460.0,Political violence,0.0
02/06/2021,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,4,10867.0,Political violence,0.00012269562283365542
02/13/2021,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,3,17789.0,Political violence,5.621451458766654e-05
02/20/2021,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,116.0,Political violence,0.0
02/27/2021,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,2110.0,Political violence,0.0
03/13/2021,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,49.0,Political violence,0.0
03/27/2021,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,574.0,Political violence,0.0017421602787456446
04/03/2021,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,4,2,76094.0,Political violence,6.570820301206403e-06
04/10/2021,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,4,0,223705.0,Political violence,0.0
04/24/2021,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,73709.0,Political violence,1.35668642906565e-05
05/01/2021,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,4,1,35523.0,Political violence,7.037693888466627e-06
05/08/2021,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,693.0,Political violence,0.004329004329004329
06/05/2021,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,4,0,96096.0,Political violence,0.0
06/12/2021,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,74812.0,Political violence,6.683419772229054e-06
06/19/2021,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,6,73709.0,Political violence,8.1401185743939e-05
07/10/2021,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,87564.0,Political violence,0.0
07/17/2021,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,98399.0,Political violence,0.0
08/07/2021,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,24690.0,Political violence,0.0
08/14/2021,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,134.0,Political violence,0.007462686567164179
08/28/2021,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,73709.0,Political violence,0.0
09/25/2021,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,73709.0,Political violence,1.35668642906565e-05
10/23/2021,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,73709.0,Political violence,0.0
11/06/2021,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,73709.0,Political violence,2.7133728581313e-05
11/27/2021,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,7233.0,Political violence,0.0
12/04/2021,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,16006.0,Political violence,6.247657128576784e-05
12/11/2021,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,73709.0,Political violence,0.0
12/18/2021,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,74894.0,Political violence,0.0
01/08/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,4,68391.0,Political violence,2.924361392580895e-05
01/15/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,735.0,Political violence,0.0013605442176870747
02/12/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,67225.0,Political violence,0.0
02/19/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,6,15397.0,Political violence,0.0001948431512632331
03/05/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,1,41419.0,Political violence,8.047836339200206e-06
03/12/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,3,25144.0,Political violence,5.965637925548839e-05
03/19/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,3490.0,Political violence,0.0008595988538681948
04/09/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,2,109967.0,Political violence,6.062424788042473e-06
04/23/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,10364.0,Political violence,0.0
04/30/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,1,18871.0,Political violence,1.7663787469309168e-05
05/07/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,827.0,Political violence,0.0012091898428053204
05/14/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,26734.0,Political violence,0.0
05/21/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,4,1,99489.0,Political violence,2.512840615545437e-06
05/28/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,4,95666.0,Political violence,2.0906069031839943e-05
06/04/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,3,66413.0,Political violence,2.2585939499796727e-05
06/11/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,3,95666.0,Political violence,1.5679551773879957e-05
06/18/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,95666.0,Political violence,2.0906069031839943e-05
06/25/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,5,0,108144.0,Political violence,0.0
07/02/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,4,3,163275.0,Political violence,4.593477262287552e-06
07/09/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,11,95666.0,Political violence,5.7491689837559846e-05
07/16/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,22518.0,Political violence,0.0
07/23/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,53,62399.0,Political violence,0.0004246862930495681
07/30/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,16,1,358695.0,Political violence,1.7424274104740798e-07
08/06/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,10,0,322159.0,Political violence,0.0
08/13/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,8,4,246725.0,Political violence,2.026547775863816e-06
08/20/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,8,1,199130.0,Political violence,6.277306282328127e-07
08/27/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,35797.0,Political violence,0.0
09/03/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,5,1,99562.0,Political violence,2.008798537594665e-06
09/10/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,7,1,252886.0,Political violence,5.649072817678434e-07
09/17/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,5,1,101621.0,Political violence,1.968097145275091e-06
09/24/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,52851.0,Political violence,0.0
10/01/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,95666.0,Political violence,5.226517257959986e-06
10/08/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,4,0,123471.0,Political violence,0.0
10/15/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,92468.0,Political violence,0.0
10/22/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,4,1,10789.0,Political violence,2.3171749003614792e-05
10/29/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,4,2,100795.0,Political violence,4.960563520015874e-06
11/05/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,1,140159.0,Political violence,2.378251366899973e-06
11/12/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,95870.0,Political violence,0.0
11/19/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,95666.0,Political violence,5.226517257959986e-06
12/03/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,618.0,Political violence,0.0
12/10/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,4,5,145008.0,Political violence,8.620214057155467e-06
12/17/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,95666.0,Political violence,0.0
12/31/2022,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,2102.0,Political violence,0.0004757373929590866
01/07/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,47979.0,Political violence,0.0
01/14/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,6,151316.0,Political violence,1.3217372914959423e-05
01/21/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,704.0,Political violence,0.002840909090909091
01/28/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,36947.0,Political violence,0.0
02/04/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,3605.0,Political violence,0.0
02/11/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,79722.0,Political violence,0.0
02/25/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,4,0,14675.0,Political violence,0.0
03/04/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,3605.0,Political violence,0.0
03/11/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,2215.0,Political violence,0.0004514672686230248
03/18/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,8,1,148203.0,Political violence,8.434377171852122e-07
03/25/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,5,1,166031.0,Political violence,1.2045943227469569e-06
04/01/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,36757.0,Political violence,0.0
04/08/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,38113.0,Political violence,0.0
04/15/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,33131.0,Political violence,0.0
04/22/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,126968.0,Political violence,0.0
04/29/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,33131.0,Political violence,0.0
05/06/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,40362.0,Political violence,1.2387889599127893e-05
05/13/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,3605.0,Political violence,0.0
05/20/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,4,0,106420.0,Political violence,0.0
05/27/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,4,5,173024.0,Political violence,7.2244312927686335e-06
06/03/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,180658.0,Political violence,0.0
06/10/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,106826.0,Political violence,0.0
06/17/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,4,6,93261.0,Political violence,1.6083893588960014e-05
06/24/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1627.0,Political violence,0.0
07/01/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,1,93915.0,Political violence,3.54930877211663e-06
07/08/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,295.0,Political violence,0.003389830508474576
07/22/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,48370.0,Political violence,0.0
07/29/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,4,0,95540.0,Political violence,0.0
08/05/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,62218.0,Political violence,0.0
08/12/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,7,6,251405.0,Political violence,3.409410541329159e-06
08/19/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,58966.0,Political violence,0.0
09/02/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,76234.0,Political violence,0.0
09/09/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,6,1,156687.0,Political violence,1.0636917336260614e-06
09/16/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,48299.0,Political violence,1.0352181204579806e-05
09/23/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,36736.0,Political violence,0.0
09/30/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,2824.0,Political violence,0.0
10/07/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,100718.0,Political violence,0.0
10/14/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,3,41127.0,Political violence,2.4314926933644568e-05
10/21/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,3074.0,Political violence,0.00016265452179570593
10/28/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,92265.0,Political violence,0.0
11/04/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,88540.0,Political violence,0.0
11/11/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,44226.0,Political violence,0.0
11/18/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,960.0,Political violence,0.0
11/25/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,3,100877.0,Political violence,9.913062442380324e-06
12/02/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,19181.0,Political violence,2.606746259319118e-05
12/09/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,90198.0,Political violence,0.0
12/16/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,2136.0,Political violence,0.0
12/23/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,80.0,Political violence,0.0125
12/30/2023,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,2136.0,Political violence,0.0
01/06/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,20840.0,Political violence,0.0
01/13/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,12178.0,Political violence,0.0
01/20/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,29619.0,Political violence,0.0
01/27/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,6,1,171167.0,Political violence,9.737079382513374e-07
02/10/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,3394.0,Political violence,0.0002946375957572186
02/17/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,3,60343.0,Political violence,2.485789569626966e-05
02/24/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,88872.0,Political violence,0.0
03/02/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,5,0,145647.0,Political violence,0.0
03/09/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,5,1,102731.0,Political violence,1.9468320175993615e-06
03/16/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,5,1,103251.0,Political violence,1.937027244288191e-06
03/23/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,5,0,59594.0,Political violence,0.0
03/30/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,12178.0,Political violence,0.00016423057973394647
04/06/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,2546.0,Political violence,0.0
04/13/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,12178.0,Political violence,0.0
04/20/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,36862.0,Political violence,1.3564103955292714e-05
04/27/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,99.0,Political violence,0.0
05/04/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,53971.0,Political violence,0.0
05/11/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,44293.0,Political violence,2.257693089201454e-05
05/25/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,4684.0,Political violence,0.0
06/01/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,88540.0,Political violence,0.0
06/08/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1851.0,Political violence,0.0
06/15/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,33131.0,Political violence,0.0
06/22/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,121671.0,Political violence,0.0
07/13/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,6,4652.0,Political violence,0.0004299226139294927
07/20/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,88540.0,Political violence,0.0
08/03/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,10849.0,Political violence,0.0
08/10/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,22053.0,Political violence,0.0
08/17/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,4,10434.0,Political violence,0.00012778736182991502
08/24/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1111.0,Political violence,0.0
08/31/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,15350.0,Political violence,0.0
09/14/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,33357.0,Political violence,0.0
09/21/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,156079.0,Political violence,0.0
10/05/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,12359.0,Political violence,4.0456347600938586e-05
10/12/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,10707.0,Political violence,0.0
10/19/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,81019.0,Political violence,0.0
10/26/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,92237.0,Political violence,0.0
11/02/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,4,1,60671.0,Political violence,4.120584793393878e-06
11/09/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,4559.0,Political violence,0.0
11/16/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,15783.0,Political violence,0.0
11/23/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,150758.0,Political violence,6.633147163002958e-06
11/30/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,4,4,118423.0,Political violence,8.444305582530421e-06
12/07/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,62218.0,Political violence,1.607251920666045e-05
12/28/2024,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,3605.0,Political violence,0.0
01/04/2025,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,34190.0,Political violence,0.0
01/25/2025,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,2169.0,Political violence,0.0
02/01/2025,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,89030.0,Political violence,1.1232168931820735e-05
02/08/2025,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,7017.0,Political violence,7.125552230297848e-05
02/15/2025,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,7663.0,Political violence,0.0
02/22/2025,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,162452.0,Political violence,0.0
03/01/2025,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,6,0,110111.0,Political violence,0.0
03/08/2025,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,5,2,18246.0,Political violence,2.1922613175490517e-05
03/29/2025,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,12226.0,Political violence,0.0
04/05/2025,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,4,117402.0,Political violence,1.1356989943385406e-05
04/12/2025,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,39147.0,Political violence,1.2772370807469283e-05
04/19/2025,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,5,1,175525.0,Political violence,1.1394388263780089e-06
04/26/2025,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,3,1,92457.0,Political violence,3.6052795714043644e-06
05/03/2025,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,5,0,65434.0,Political violence,0.0
05/10/2025,Ukraine,Donetsk,Explosions/Remote violence,Remote explosive/landmine/IED,5,0,65200.0,Political violence,0.0
