WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
06/19/2021,North America,Canada,New Brunswick,Protests,Peaceful protest,2,0,8460,Demonstrations,488,46.5543,-66.2508
06/26/2021,North America,Canada,New Brunswick,Protests,Peaceful protest,2,0,4855,Demonstrations,488,46.5543,-66.2508
07/03/2021,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,2001,Demonstrations,488,46.5543,-66.2508
08/14/2021,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,,Demonstrations,488,46.5543,-66.2508
08/28/2021,North America,Canada,New Brunswick,Protests,Peaceful protest,5,0,10419,Demonstrations,488,46.5543,-66.2508
09/04/2021,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4555,Demonstrations,488,46.5543,-66.2508
09/11/2021,North America,Canada,New Brunswick,Protests,Peaceful protest,3,0,8460,Demonstrations,488,46.5543,-66.2508
09/18/2021,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,3905,Demonstrations,488,46.5543,-66.2508
09/25/2021,North America,Canada,New Brunswick,Protests,Peaceful protest,2,0,2215,Demonstrations,488,46.5543,-66.2508
10/09/2021,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4555,Demonstrations,488,46.5543,-66.2508
10/30/2021,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,3905,Demonstrations,488,46.5543,-66.2508
11/06/2021,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,3905,Demonstrations,488,46.5543,-66.2508
11/13/2021,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,1619,Demonstrations,488,46.5543,-66.2508
12/11/2021,North America,Canada,New Brunswick,Protests,Peaceful protest,2,0,4555,Demonstrations,488,46.5543,-66.2508
12/18/2021,North America,Canada,New Brunswick,Protests,Peaceful protest,2,0,8500,Demonstrations,488,46.5543,-66.2508
01/08/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,2456,Demonstrations,488,46.5543,-66.2508
01/15/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4591,Demonstrations,488,46.5543,-66.2508
01/22/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,5,0,17729,Demonstrations,488,46.5543,-66.2508
02/05/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,3,0,5762,Demonstrations,488,46.5543,-66.2508
02/12/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,3,0,8526,Demonstrations,488,46.5543,-66.2508
02/19/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,6,0,10191,Demonstrations,488,46.5543,-66.2508
02/26/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,4,0,14576,Demonstrations,488,46.5543,-66.2508
03/05/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4591,Demonstrations,488,46.5543,-66.2508
03/26/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,1309,Demonstrations,488,46.5543,-66.2508
04/09/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,2,0,8526,Demonstrations,488,46.5543,-66.2508
04/16/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,3935,Demonstrations,488,46.5543,-66.2508
05/28/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,3935,Demonstrations,488,46.5543,-66.2508
06/04/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,3935,Demonstrations,488,46.5543,-66.2508
06/11/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,2,0,5277,Demonstrations,488,46.5543,-66.2508
06/18/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4631,Demonstrations,488,46.5543,-66.2508
06/25/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4631,Demonstrations,488,46.5543,-66.2508
07/09/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,5,0,13157,Demonstrations,488,46.5543,-66.2508
07/23/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4646,Demonstrations,488,46.5543,-66.2508
08/13/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,2,0,9277,Demonstrations,488,46.5543,-66.2508
08/27/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4591,Demonstrations,488,46.5543,-66.2508
09/03/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,5,0,14674,Demonstrations,488,46.5543,-66.2508
09/10/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,3935,Demonstrations,488,46.5543,-66.2508
09/17/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,7,0,15274,Demonstrations,488,46.5543,-66.2508
09/24/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,4,0,11244,Demonstrations,488,46.5543,-66.2508
10/08/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4591,Demonstrations,488,46.5543,-66.2508
10/15/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,2,0,5900,Demonstrations,488,46.5543,-66.2508
10/22/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,3935,Demonstrations,488,46.5543,-66.2508
10/29/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,3935,Demonstrations,488,46.5543,-66.2508
11/05/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,2,0,5701,Demonstrations,488,46.5543,-66.2508
11/26/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,2,0,8526,Demonstrations,488,46.5543,-66.2508
12/03/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,3,0,13157,Demonstrations,488,46.5543,-66.2508
12/10/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,6612,Demonstrations,488,46.5543,-66.2508
12/17/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,3,0,13157,Demonstrations,488,46.5543,-66.2508
12/31/2022,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4630,Demonstrations,488,46.5543,-66.2508
01/14/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4630,Demonstrations,488,46.5543,-66.2508
01/21/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4630,Demonstrations,488,46.5543,-66.2508
01/28/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4630,Demonstrations,488,46.5543,-66.2508
02/04/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,1843,Demonstrations,488,46.5543,-66.2508
02/18/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4630,Demonstrations,488,46.5543,-66.2508
03/11/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4630,Demonstrations,488,46.5543,-66.2508
03/18/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4630,Demonstrations,488,46.5543,-66.2508
03/25/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,3969,Demonstrations,488,46.5543,-66.2508
04/08/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,3969,Demonstrations,488,46.5543,-66.2508
04/15/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,8,0,22990,Demonstrations,488,46.5543,-66.2508
04/22/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,4,0,11756,Demonstrations,488,46.5543,-66.2508
04/29/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,4,0,11144,Demonstrations,488,46.5543,-66.2508
05/06/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,2,0,2246,Demonstrations,488,46.5543,-66.2508
05/13/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,3,0,9760,Demonstrations,488,46.5543,-66.2508
05/20/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,3969,Demonstrations,488,46.5543,-66.2508
05/27/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,2,0,8599,Demonstrations,488,46.5543,-66.2508
06/03/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4630,Demonstrations,488,46.5543,-66.2508
06/17/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,701,Demonstrations,488,46.5543,-66.2508
07/08/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4671,Demonstrations,488,46.5543,-66.2508
07/15/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4630,Demonstrations,488,46.5543,-66.2508
07/22/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,3969,Demonstrations,488,46.5543,-66.2508
08/12/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4630,Demonstrations,488,46.5543,-66.2508
09/02/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,3,0,5812,Demonstrations,488,46.5543,-66.2508
09/09/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,2,0,4671,Demonstrations,488,46.5543,-66.2508
09/16/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,4,0,13270,Demonstrations,488,46.5543,-66.2508
09/23/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,3,0,8640,Demonstrations,488,46.5543,-66.2508
10/14/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,2,0,8599,Demonstrations,488,46.5543,-66.2508
10/21/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4630,Demonstrations,488,46.5543,-66.2508
10/28/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,3969,Demonstrations,488,46.5543,-66.2508
11/04/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,2,0,8599,Demonstrations,488,46.5543,-66.2508
11/18/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4630,Demonstrations,488,46.5543,-66.2508
11/25/2023,North America,Canada,New Brunswick,Protests,Peaceful protest,2,0,8599,Demonstrations,488,46.5543,-66.2508
01/27/2024,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,3969,Demonstrations,488,46.5543,-66.2508
02/10/2024,North America,Canada,New Brunswick,Protests,Peaceful protest,2,0,8599,Demonstrations,488,46.5543,-66.2508
02/24/2024,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4630,Demonstrations,488,46.5543,-66.2508
03/02/2024,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,3969,Demonstrations,488,46.5543,-66.2508
03/30/2024,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,95,Demonstrations,488,46.5543,-66.2508
04/06/2024,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4630,Demonstrations,488,46.5543,-66.2508
04/13/2024,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,1843,Demonstrations,488,46.5543,-66.2508
04/20/2024,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,95,Demonstrations,488,46.5543,-66.2508
05/18/2024,North America,Canada,New Brunswick,Protests,Peaceful protest,2,0,8599,Demonstrations,488,46.5543,-66.2508
05/25/2024,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4630,Demonstrations,488,46.5543,-66.2508
06/22/2024,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,3969,Demonstrations,488,46.5543,-66.2508
06/29/2024,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,3969,Demonstrations,488,46.5543,-66.2508
07/20/2024,North America,Canada,New Brunswick,Protests,Peaceful protest,3,0,8640,Demonstrations,488,46.5543,-66.2508
08/17/2024,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4630,Demonstrations,488,46.5543,-66.2508
08/31/2024,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4671,Demonstrations,488,46.5543,-66.2508
09/14/2024,North America,Canada,New Brunswick,Protests,Peaceful protest,5,0,9483,Demonstrations,488,46.5543,-66.2508
09/28/2024,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,3969,Demonstrations,488,46.5543,-66.2508
10/12/2024,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,1081,Demonstrations,488,46.5543,-66.2508
11/09/2024,North America,Canada,New Brunswick,Protests,Peaceful protest,2,0,9301,Demonstrations,488,46.5543,-66.2508
11/16/2024,North America,Canada,New Brunswick,Protests,Peaceful protest,2,0,8599,Demonstrations,488,46.5543,-66.2508
11/23/2024,North America,Canada,New Brunswick,Protests,Peaceful protest,2,0,5217,Demonstrations,488,46.5543,-66.2508
12/14/2024,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4630,Demonstrations,488,46.5543,-66.2508
01/18/2025,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,1843,Demonstrations,488,46.5543,-66.2508
03/08/2025,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4630,Demonstrations,488,46.5543,-66.2508
03/22/2025,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4630,Demonstrations,488,46.5543,-66.2508
03/29/2025,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4630,Demonstrations,488,46.5543,-66.2508
04/19/2025,North America,Canada,New Brunswick,Protests,Peaceful protest,2,0,4683,Demonstrations,488,46.5543,-66.2508
05/10/2025,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4671,Demonstrations,488,46.5543,-66.2508
05/31/2025,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,815,Demonstrations,488,46.5543,-66.2508
06/21/2025,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,4630,Demonstrations,488,46.5543,-66.2508
09/13/2025,North America,Canada,New Brunswick,Protests,Peaceful protest,1,0,3969,Demonstrations,488,46.5543,-66.2508
09/20/2025,North America,Canada,New Brunswick,Protests,Peaceful protest,2,0,6275,Demonstrations,488,46.5543,-66.2508
01/23/2021,North America,Canada,New Brunswick,Protests,Protest with intervention,2,0,4942,Demonstrations,488,46.5543,-66.2508
01/22/2022,North America,Canada,New Brunswick,Protests,Protest with intervention,1,0,3935,Demonstrations,488,46.5543,-66.2508
02/12/2022,North America,Canada,New Brunswick,Protests,Protest with intervention,1,0,3935,Demonstrations,488,46.5543,-66.2508
03/26/2022,North America,Canada,New Brunswick,Protests,Protest with intervention,1,0,4591,Demonstrations,488,46.5543,-66.2508
08/20/2022,North America,Canada,New Brunswick,Protests,Protest with intervention,1,0,4631,Demonstrations,488,46.5543,-66.2508
01/27/2024,North America,Canada,New Brunswick,Strategic developments,Looting/property destruction,1,0,,Strategic developments,488,46.5543,-66.2508
01/23/2021,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6132,Demonstrations,489,49.1144,-56.6866
02/06/2021,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,1753,Demonstrations,489,49.1144,-56.6866
03/20/2021,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,2,Demonstrations,489,49.1144,-56.6866
03/27/2021,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,1369,Demonstrations,489,49.1144,-56.6866
04/17/2021,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,1367,Demonstrations,489,49.1144,-56.6866
05/29/2021,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,1291,Demonstrations,489,49.1144,-56.6866
06/12/2021,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,3,0,7024,Demonstrations,489,49.1144,-56.6866
06/26/2021,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6132,Demonstrations,489,49.1144,-56.6866
07/10/2021,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6132,Demonstrations,489,49.1144,-56.6866
07/17/2021,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6132,Demonstrations,489,49.1144,-56.6866
07/31/2021,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6132,Demonstrations,489,49.1144,-56.6866
08/14/2021,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,2,0,9474,Demonstrations,489,49.1144,-56.6866
08/21/2021,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,4413,Demonstrations,489,49.1144,-56.6866
09/18/2021,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,4,0,6132,Demonstrations,489,49.1144,-56.6866
10/09/2021,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6132,Demonstrations,489,49.1144,-56.6866
10/16/2021,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6132,Demonstrations,489,49.1144,-56.6866
10/30/2021,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,2,0,6132,Demonstrations,489,49.1144,-56.6866
11/20/2021,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6132,Demonstrations,489,49.1144,-56.6866
11/27/2021,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,351,Demonstrations,489,49.1144,-56.6866
01/08/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6180,Demonstrations,489,49.1144,-56.6866
01/29/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,2,0,7557,Demonstrations,489,49.1144,-56.6866
02/26/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6180,Demonstrations,489,49.1144,-56.6866
03/12/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,2,0,6180,Demonstrations,489,49.1144,-56.6866
03/19/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,2,0,6180,Demonstrations,489,49.1144,-56.6866
03/26/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,3,0,7869,Demonstrations,489,49.1144,-56.6866
04/02/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6180,Demonstrations,489,49.1144,-56.6866
04/09/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,630,Demonstrations,489,49.1144,-56.6866
04/30/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6180,Demonstrations,489,49.1144,-56.6866
05/07/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,2,0,10363,Demonstrations,489,49.1144,-56.6866
05/28/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,4183,Demonstrations,489,49.1144,-56.6866
06/11/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,2,0,6180,Demonstrations,489,49.1144,-56.6866
06/25/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,2,0,6731,Demonstrations,489,49.1144,-56.6866
07/02/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6472,Demonstrations,489,49.1144,-56.6866
07/09/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,2,0,7005,Demonstrations,489,49.1144,-56.6866
07/16/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6180,Demonstrations,489,49.1144,-56.6866
08/06/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6472,Demonstrations,489,49.1144,-56.6866
08/13/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,90,Demonstrations,489,49.1144,-56.6866
08/20/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,3,0,12999,Demonstrations,489,49.1144,-56.6866
09/17/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6180,Demonstrations,489,49.1144,-56.6866
09/24/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6180,Demonstrations,489,49.1144,-56.6866
10/01/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6180,Demonstrations,489,49.1144,-56.6866
10/08/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6180,Demonstrations,489,49.1144,-56.6866
10/22/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,2,0,6924,Demonstrations,489,49.1144,-56.6866
10/29/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,2,0,6180,Demonstrations,489,49.1144,-56.6866
11/05/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,561,Demonstrations,489,49.1144,-56.6866
11/12/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,1377,Demonstrations,489,49.1144,-56.6866
11/19/2022,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6180,Demonstrations,489,49.1144,-56.6866
01/07/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6233,Demonstrations,489,49.1144,-56.6866
01/14/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,3,0,7224,Demonstrations,489,49.1144,-56.6866
01/21/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,2,0,6421,Demonstrations,489,49.1144,-56.6866
01/28/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,5,0,7810,Demonstrations,489,49.1144,-56.6866
02/04/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,3,0,7950,Demonstrations,489,49.1144,-56.6866
02/18/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,569,Demonstrations,489,49.1144,-56.6866
03/04/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6233,Demonstrations,489,49.1144,-56.6866
03/11/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,3,0,10718,Demonstrations,489,49.1144,-56.6866
03/18/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6233,Demonstrations,489,49.1144,-56.6866
03/25/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,4218,Demonstrations,489,49.1144,-56.6866
04/15/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,5,0,11925,Demonstrations,489,49.1144,-56.6866
04/22/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,2,0,6233,Demonstrations,489,49.1144,-56.6866
04/29/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,2,0,6984,Demonstrations,489,49.1144,-56.6866
05/06/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6233,Demonstrations,489,49.1144,-56.6866
05/13/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,2,0,8173,Demonstrations,489,49.1144,-56.6866
05/20/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6233,Demonstrations,489,49.1144,-56.6866
05/27/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,126,Demonstrations,489,49.1144,-56.6866
06/03/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,3,0,6586,Demonstrations,489,49.1144,-56.6866
07/01/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6233,Demonstrations,489,49.1144,-56.6866
08/05/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6233,Demonstrations,489,49.1144,-56.6866
08/19/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6233,Demonstrations,489,49.1144,-56.6866
09/09/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,2,0,6233,Demonstrations,489,49.1144,-56.6866
09/16/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,3,0,11019,Demonstrations,489,49.1144,-56.6866
09/30/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,2,0,6233,Demonstrations,489,49.1144,-56.6866
10/07/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6233,Demonstrations,489,49.1144,-56.6866
10/14/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,2,0,6233,Demonstrations,489,49.1144,-56.6866
10/21/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,2,0,6233,Demonstrations,489,49.1144,-56.6866
10/28/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6233,Demonstrations,489,49.1144,-56.6866
11/04/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,2,0,6233,Demonstrations,489,49.1144,-56.6866
11/11/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,2,0,6233,Demonstrations,489,49.1144,-56.6866
11/18/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,2,0,6583,Demonstrations,489,49.1144,-56.6866
11/25/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6233,Demonstrations,489,49.1144,-56.6866
12/30/2023,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6233,Demonstrations,489,49.1144,-56.6866
01/13/2024,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6233,Demonstrations,489,49.1144,-56.6866
01/27/2024,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6233,Demonstrations,489,49.1144,-56.6866
02/10/2024,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6527,Demonstrations,489,49.1144,-56.6866
02/24/2024,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,2,0,6233,Demonstrations,489,49.1144,-56.6866
03/02/2024,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,2,0,6233,Demonstrations,489,49.1144,-56.6866
03/09/2024,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,3,0,6233,Demonstrations,489,49.1144,-56.6866
03/16/2024,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,3,0,8362,Demonstrations,489,49.1144,-56.6866
03/30/2024,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6233,Demonstrations,489,49.1144,-56.6866
05/04/2024,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,2,0,7622,Demonstrations,489,49.1144,-56.6866
05/18/2024,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,2,0,6233,Demonstrations,489,49.1144,-56.6866
06/08/2024,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6233,Demonstrations,489,49.1144,-56.6866
07/06/2024,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,2,0,6233,Demonstrations,489,49.1144,-56.6866
07/13/2024,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6233,Demonstrations,489,49.1144,-56.6866
07/20/2024,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6233,Demonstrations,489,49.1144,-56.6866
08/03/2024,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6233,Demonstrations,489,49.1144,-56.6866
08/10/2024,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,566,Demonstrations,489,49.1144,-56.6866
09/14/2024,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6233,Demonstrations,489,49.1144,-56.6866
09/28/2024,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6233,Demonstrations,489,49.1144,-56.6866
10/05/2024,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6233,Demonstrations,489,49.1144,-56.6866
10/12/2024,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6233,Demonstrations,489,49.1144,-56.6866
10/26/2024,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,4218,Demonstrations,489,49.1144,-56.6866
11/02/2024,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,3,0,7622,Demonstrations,489,49.1144,-56.6866
11/09/2024,North America,Canada,Newfoundland and Labrador,Protests,Peaceful protest,1,0,6233,Demonstrations,489,49.1144,-56.6866
