WEEK,COUNTRY,EVENT_TYPE,EVENTS,CENTROID_LATITUDE,CENTROID_LONGITUDE
05/14/2022,Russia,Explosions/Remote violence,7,51.6735,36.1629
05/21/2022,Russia,Explosions/Remote violence,3,51.6735,36.1629
05/28/2022,Russia,Explosions/Remote violence,1,51.6735,36.1629
06/04/2022,Russia,Explosions/Remote violence,1,51.6735,36.1629
06/11/2022,Russia,Explosions/Remote violence,2,51.6735,36.1629
06/25/2022,Russia,Explosions/Remote violence,1,51.6735,36.1629
07/02/2022,Russia,Explosions/Remote violence,3,51.6735,36.1629
07/09/2022,Russia,Explosions/Remote violence,1,51.6735,36.1629
07/16/2022,Russia,Explosions/Remote violence,2,51.6735,36.1629
07/23/2022,Russia,Explosions/Remote violence,1,51.6735,36.1629
07/30/2022,Russia,Explosions/Remote violence,1,51.6735,36.1629
08/06/2022,Russia,Explosions/Remote violence,2,51.6735,36.1629
08/27/2022,Russia,Explosions/Remote violence,3,51.6735,36.1629
09/03/2022,Russia,Explosions/Remote violence,3,51.6735,36.1629
09/10/2022,Russia,Explosions/Remote violence,1,51.6735,36.1629
09/17/2022,Russia,Explosions/Remote violence,2,51.6735,36.1629
09/24/2022,Russia,Explosions/Remote violence,2,51.6735,36.1629
10/01/2022,Russia,Explosions/Remote violence,3,51.6735,36.1629
10/08/2022,Russia,Explosions/Remote violence,5,51.6735,36.1629
10/15/2022,Russia,Explosions/Remote violence,4,51.6735,36.1629
10/29/2022,Russia,Explosions/Remote violence,7,51.6735,36.1629
11/05/2022,Russia,Explosions/Remote violence,5,51.6735,36.1629
11/12/2022,Russia,Explosions/Remote violence,4,51.6735,36.1629
11/26/2022,Russia,Explosions/Remote violence,4,51.6735,36.1629
12/03/2022,Russia,Explosions/Remote violence,3,51.6735,36.1629
12/10/2022,Russia,Explosions/Remote violence,1,51.6735,36.1629
12/17/2022,Russia,Explosions/Remote violence,3,51.6735,36.1629
01/07/2023,Russia,Explosions/Remote violence,2,51.6735,36.1629
01/21/2023,Russia,Explosions/Remote violence,2,51.6735,36.1629
01/28/2023,Russia,Explosions/Remote violence,3,51.6735,36.1629
02/04/2023,Russia,Explosions/Remote violence,2,51.6735,36.1629
02/11/2023,Russia,Explosions/Remote violence,4,51.6735,36.1629
02/18/2023,Russia,Explosions/Remote violence,11,51.6735,36.1629
02/25/2023,Russia,Explosions/Remote violence,7,51.6735,36.1629
03/04/2023,Russia,Explosions/Remote violence,2,51.6735,36.1629
03/18/2023,Russia,Explosions/Remote violence,10,51.6735,36.1629
03/25/2023,Russia,Explosions/Remote violence,4,51.6735,36.1629
04/01/2023,Russia,Explosions/Remote violence,4,51.6735,36.1629
04/08/2023,Russia,Explosions/Remote violence,1,51.6735,36.1629
04/15/2023,Russia,Explosions/Remote violence,2,51.6735,36.1629
04/22/2023,Russia,Explosions/Remote violence,3,51.6735,36.1629
04/29/2023,Russia,Explosions/Remote violence,3,51.6735,36.1629
05/06/2023,Russia,Explosions/Remote violence,7,51.6735,36.1629
05/13/2023,Russia,Explosions/Remote violence,4,51.6735,36.1629
05/20/2023,Russia,Explosions/Remote violence,3,51.6735,36.1629
05/27/2023,Russia,Explosions/Remote violence,4,51.6735,36.1629
06/10/2023,Russia,Explosions/Remote violence,6,51.6735,36.1629
06/17/2023,Russia,Explosions/Remote violence,7,51.6735,36.1629
07/01/2023,Russia,Explosions/Remote violence,8,51.6735,36.1629
07/08/2023,Russia,Explosions/Remote violence,4,51.6735,36.1629
07/15/2023,Russia,Explosions/Remote violence,5,51.6735,36.1629
07/22/2023,Russia,Explosions/Remote violence,5,51.6735,36.1629
07/29/2023,Russia,Explosions/Remote violence,5,51.6735,36.1629
08/05/2023,Russia,Explosions/Remote violence,4,51.6735,36.1629
08/12/2023,Russia,Explosions/Remote violence,4,51.6735,36.1629
08/19/2023,Russia,Explosions/Remote violence,3,51.6735,36.1629
08/26/2023,Russia,Explosions/Remote violence,1,51.6735,36.1629
09/02/2023,Russia,Explosions/Remote violence,5,51.6735,36.1629
09/09/2023,Russia,Explosions/Remote violence,8,51.6735,36.1629
09/16/2023,Russia,Explosions/Remote violence,6,51.6735,36.1629
09/23/2023,Russia,Explosions/Remote violence,5,51.6735,36.1629
09/30/2023,Russia,Explosions/Remote violence,4,51.6735,36.1629
10/07/2023,Russia,Explosions/Remote violence,2,51.6735,36.1629
10/14/2023,Russia,Explosions/Remote violence,4,51.6735,36.1629
10/21/2023,Russia,Explosions/Remote violence,4,51.6735,36.1629
10/28/2023,Russia,Explosions/Remote violence,2,51.6735,36.1629
11/04/2023,Russia,Explosions/Remote violence,5,51.6735,36.1629
11/11/2023,Russia,Explosions/Remote violence,1,51.6735,36.1629
11/18/2023,Russia,Explosions/Remote violence,3,51.6735,36.1629
12/02/2023,Russia,Explosions/Remote violence,1,51.6735,36.1629
12/09/2023,Russia,Explosions/Remote violence,2,51.6735,36.1629
12/16/2023,Russia,Explosions/Remote violence,2,51.6735,36.1629
12/23/2023,Russia,Explosions/Remote violence,6,51.6735,36.1629
12/30/2023,Russia,Explosions/Remote violence,2,51.6735,36.1629
01/06/2024,Russia,Explosions/Remote violence,2,51.6735,36.1629
01/20/2024,Russia,Explosions/Remote violence,3,51.6735,36.1629
01/27/2024,Russia,Explosions/Remote violence,6,51.6735,36.1629
02/03/2024,Russia,Explosions/Remote violence,2,51.6735,36.1629
02/10/2024,Russia,Explosions/Remote violence,3,51.6735,36.1629
02/17/2024,Russia,Explosions/Remote violence,8,51.6735,36.1629
02/24/2024,Russia,Explosions/Remote violence,11,51.6735,36.1629
03/02/2024,Russia,Explosions/Remote violence,3,51.6735,36.1629
03/09/2024,Russia,Explosions/Remote violence,8,51.6735,36.1629
03/16/2024,Russia,Explosions/Remote violence,9,51.6735,36.1629
03/23/2024,Russia,Explosions/Remote violence,6,51.6735,36.1629
03/30/2024,Russia,Explosions/Remote violence,7,51.6735,36.1629
04/06/2024,Russia,Explosions/Remote violence,3,51.6735,36.1629
04/13/2024,Russia,Explosions/Remote violence,3,51.6735,36.1629
04/20/2024,Russia,Explosions/Remote violence,9,51.6735,36.1629
04/27/2024,Russia,Explosions/Remote violence,28,51.6735,36.1629
05/04/2024,Russia,Explosions/Remote violence,10,51.6735,36.1629
05/11/2024,Russia,Explosions/Remote violence,35,51.6735,36.1629
05/18/2024,Russia,Explosions/Remote violence,20,51.6735,36.1629
05/25/2024,Russia,Explosions/Remote violence,12,51.6735,36.1629
06/01/2024,Russia,Explosions/Remote violence,31,51.6735,36.1629
06/08/2024,Russia,Explosions/Remote violence,38,51.6735,36.1629
06/15/2024,Russia,Explosions/Remote violence,29,51.6735,36.1629
06/22/2024,Russia,Explosions/Remote violence,43,51.6735,36.1629
06/29/2024,Russia,Explosions/Remote violence,33,51.6735,36.1629
07/06/2024,Russia,Explosions/Remote violence,22,51.6735,36.1629
07/13/2024,Russia,Explosions/Remote violence,22,51.6735,36.1629
07/20/2024,Russia,Explosions/Remote violence,27,51.6735,36.1629
07/27/2024,Russia,Explosions/Remote violence,19,51.6735,36.1629
08/03/2024,Russia,Explosions/Remote violence,27,51.6735,36.1629
08/10/2024,Russia,Explosions/Remote violence,37,51.6735,36.1629
08/17/2024,Russia,Explosions/Remote violence,22,51.6735,36.1629
08/24/2024,Russia,Explosions/Remote violence,11,51.6735,36.1629
08/31/2024,Russia,Explosions/Remote violence,7,51.6735,36.1629
09/07/2024,Russia,Explosions/Remote violence,3,51.6735,36.1629
09/14/2024,Russia,Explosions/Remote violence,26,51.6735,36.1629
09/21/2024,Russia,Explosions/Remote violence,2,51.6735,36.1629
09/28/2024,Russia,Explosions/Remote violence,7,51.6735,36.1629
10/05/2024,Russia,Explosions/Remote violence,3,51.6735,36.1629
10/12/2024,Russia,Explosions/Remote violence,3,51.6735,36.1629
10/26/2024,Russia,Explosions/Remote violence,2,51.6735,36.1629
11/09/2024,Russia,Explosions/Remote violence,2,51.6735,36.1629
11/16/2024,Russia,Explosions/Remote violence,3,51.6735,36.1629
11/23/2024,Russia,Explosions/Remote violence,3,51.6735,36.1629
11/30/2024,Russia,Explosions/Remote violence,1,51.6735,36.1629
12/07/2024,Russia,Explosions/Remote violence,1,51.6735,36.1629
12/14/2024,Russia,Explosions/Remote violence,1,51.6735,36.1629
12/21/2024,Russia,Explosions/Remote violence,2,51.6735,36.1629
12/28/2024,Russia,Explosions/Remote violence,4,51.6735,36.1629
01/04/2025,Russia,Explosions/Remote violence,5,51.6735,36.1629
01/18/2025,Russia,Explosions/Remote violence,4,51.6735,36.1629
01/25/2025,Russia,Explosions/Remote violence,7,51.6735,36.1629
02/01/2025,Russia,Explosions/Remote violence,2,51.6735,36.1629
02/08/2025,Russia,Explosions/Remote violence,2,51.6735,36.1629
02/15/2025,Russia,Explosions/Remote violence,4,51.6735,36.1629
03/08/2025,Russia,Explosions/Remote violence,6,51.6735,36.1629
03/15/2025,Russia,Explosions/Remote violence,5,51.6735,36.1629
03/22/2025,Russia,Explosions/Remote violence,2,51.6735,36.1629
03/29/2025,Russia,Explosions/Remote violence,2,51.6735,36.1629
04/05/2025,Russia,Explosions/Remote violence,6,51.6735,36.1629
04/12/2025,Russia,Explosions/Remote violence,2,51.6735,36.1629
05/03/2025,Russia,Explosions/Remote violence,5,51.6735,36.1629
05/10/2025,Russia,Explosions/Remote violence,3,51.6735,36.1629
05/17/2025,Russia,Explosions/Remote violence,4,51.6735,36.1629
05/24/2025,Russia,Explosions/Remote violence,3,51.6735,36.1629
05/31/2025,Russia,Explosions/Remote violence,4,51.6735,36.1629
06/07/2025,Russia,Explosions/Remote violence,6,51.6735,36.1629
06/14/2025,Russia,Explosions/Remote violence,4,51.6735,36.1629
06/28/2025,Russia,Explosions/Remote violence,2,51.6735,36.1629
08/02/2025,Russia,Explosions/Remote violence,1,51.6735,36.1629
08/09/2025,Russia,Explosions/Remote violence,2,51.6735,36.1629
08/16/2025,Russia,Explosions/Remote violence,5,51.6735,36.1629
08/23/2025,Russia,Explosions/Remote violence,1,51.6735,36.1629
08/30/2025,Russia,Explosions/Remote violence,3,51.6735,36.1629
09/06/2025,Russia,Explosions/Remote violence,2,51.6735,36.1629
09/13/2025,Russia,Explosions/Remote violence,1,51.6735,36.1629
09/20/2025,Russia,Explosions/Remote violence,1,51.6735,36.1629
10/04/2025,Russia,Explosions/Remote violence,1,51.6735,36.1629
10/11/2025,Russia,Explosions/Remote violence,2,51.6735,36.1629
08/10/2024,Russia,Violence against civilians,1,51.6735,36.1629
09/28/2024,Russia,Violence against civilians,1,51.6735,36.1629
01/12/2019,Russia,Violence against civilians,1,51.6735,36.1629
01/23/2021,Russia,Violence against civilians,1,51.6735,36.1629
03/12/2022,Russia,Violence against civilians,1,51.6735,36.1629
01/28/2023,Russia,Violence against civilians,1,51.6735,36.1629
04/13/2024,Russia,Violence against civilians,1,51.6735,36.1629
07/20/2024,Russia,Violence against civilians,1,51.6735,36.1629
08/03/2024,Russia,Violence against civilians,9,51.6735,36.1629
08/10/2024,Russia,Violence against civilians,9,51.6735,36.1629
08/17/2024,Russia,Violence against civilians,2,51.6735,36.1629
08/24/2024,Russia,Violence against civilians,5,51.6735,36.1629
08/31/2024,Russia,Violence against civilians,1,51.6735,36.1629
09/07/2024,Russia,Violence against civilians,1,51.6735,36.1629
09/14/2024,Russia,Violence against civilians,1,51.6735,36.1629
09/21/2024,Russia,Violence against civilians,1,51.6735,36.1629
09/28/2024,Russia,Violence against civilians,1,51.6735,36.1629
10/05/2024,Russia,Violence against civilians,3,51.6735,36.1629
10/12/2024,Russia,Violence against civilians,3,51.6735,36.1629
10/19/2024,Russia,Violence against civilians,1,51.6735,36.1629
11/09/2024,Russia,Violence against civilians,1,51.6735,36.1629
11/30/2024,Russia,Violence against civilians,3,51.6735,36.1629
12/07/2024,Russia,Violence against civilians,2,51.6735,36.1629
12/28/2024,Russia,Violence against civilians,1,51.6735,36.1629
01/04/2025,Russia,Violence against civilians,1,51.6735,36.1629
02/15/2025,Russia,Violence against civilians,1,51.6735,36.1629
03/01/2025,Russia,Violence against civilians,2,51.6735,36.1629
03/08/2025,Russia,Violence against civilians,1,51.6735,36.1629
04/26/2025,Russia,Violence against civilians,1,51.6735,36.1629
07/12/2025,Russia,Violence against civilians,1,51.6735,36.1629
09/14/2024,Russia,Violence against civilians,1,51.6735,36.1629
09/28/2024,Russia,Violence against civilians,1,51.6735,36.1629
11/09/2024,Russia,Violence against civilians,1,51.6735,36.1629
01/20/2024,Russia,Explosions/Remote violence,1,59.8736,32.9508
05/18/2024,Russia,Explosions/Remote violence,1,59.8736,32.9508
12/21/2024,Russia,Explosions/Remote violence,1,59.8736,32.9508
03/08/2025,Russia,Explosions/Remote violence,1,59.8736,32.9508
07/26/2025,Russia,Explosions/Remote violence,4,59.8736,32.9508
08/23/2025,Russia,Explosions/Remote violence,2,59.8736,32.9508
09/06/2025,Russia,Explosions/Remote violence,2,59.8736,32.9508
09/13/2025,Russia,Explosions/Remote violence,1,59.8736,32.9508
10/04/2025,Russia,Explosions/Remote violence,1,59.8736,32.9508
05/19/2018,Russia,Explosions/Remote violence,1,59.8736,32.9508
05/06/2023,Russia,Explosions/Remote violence,1,59.8736,32.9508
02/08/2025,Russia,Explosions/Remote violence,1,59.8736,32.9508
09/13/2025,Russia,Explosions/Remote violence,2,59.8736,32.9508
10/04/2025,Russia,Explosions/Remote violence,1,59.8736,32.9508
09/27/2025,Russia,Riots,1,59.8736,32.9508
04/12/2025,Russia,Violence against civilians,1,59.8736,32.9508
04/14/2018,Russia,Violence against civilians,1,59.8736,32.9508
09/01/2018,Russia,Violence against civilians,1,59.8736,32.9508
03/27/2021,Russia,Violence against civilians,1,59.8736,32.9508
11/12/2022,Russia,Violence against civilians,1,59.8736,32.9508
02/17/2024,Russia,Violence against civilians,1,59.8736,32.9508
11/30/2024,Russia,Violence against civilians,1,59.8736,32.9508
12/14/2024,Russia,Violence against civilians,1,59.8736,32.9508
01/18/2025,Russia,Violence against civilians,1,59.8736,32.9508
02/15/2025,Russia,Violence against civilians,1,59.8736,32.9508
05/03/2025,Russia,Violence against civilians,1,59.8736,32.9508
09/27/2025,Russia,Violence against civilians,1,59.8736,32.9508
05/05/2018,Russia,Violence against civilians,1,59.8736,32.9508
02/24/2024,Russia,Explosions/Remote violence,1,52.7372,38.9229
04/06/2024,Russia,Explosions/Remote violence,1,52.7372,38.9229
04/20/2024,Russia,Explosions/Remote violence,2,52.7372,38.9229
05/11/2024,Russia,Explosions/Remote violence,2,52.7372,38.9229
06/29/2024,Russia,Explosions/Remote violence,1,52.7372,38.9229
07/13/2024,Russia,Explosions/Remote violence,1,52.7372,38.9229
08/03/2024,Russia,Explosions/Remote violence,2,52.7372,38.9229
10/19/2024,Russia,Explosions/Remote violence,1,52.7372,38.9229
02/01/2025,Russia,Explosions/Remote violence,1,52.7372,38.9229
02/08/2025,Russia,Explosions/Remote violence,1,52.7372,38.9229
03/08/2025,Russia,Explosions/Remote violence,2,52.7372,38.9229
03/29/2025,Russia,Explosions/Remote violence,1,52.7372,38.9229
05/17/2025,Russia,Explosions/Remote violence,1,52.7372,38.9229
05/24/2025,Russia,Explosions/Remote violence,1,52.7372,38.9229
05/31/2025,Russia,Explosions/Remote violence,1,52.7372,38.9229
06/28/2025,Russia,Explosions/Remote violence,2,52.7372,38.9229
07/05/2025,Russia,Explosions/Remote violence,2,52.7372,38.9229
07/12/2025,Russia,Explosions/Remote violence,2,52.7372,38.9229
08/30/2025,Russia,Explosions/Remote violence,2,52.7372,38.9229
02/12/2022,Russia,Violence against civilians,1,52.7372,38.9229
09/30/2023,Russia,Violence against civilians,1,52.7372,38.9229
08/23/2025,Russia,Violence against civilians,2,62.5878,154.066
05/27/2023,Russia,Explosions/Remote violence,1,55.5499,37.3561
07/22/2023,Russia,Explosions/Remote violence,1,55.5499,37.3561
07/29/2023,Russia,Explosions/Remote violence,2,55.5499,37.3561
08/12/2023,Russia,Explosions/Remote violence,1,55.5499,37.3561
08/19/2023,Russia,Explosions/Remote violence,1,55.5499,37.3561
11/04/2023,Russia,Explosions/Remote violence,1,55.5499,37.3561
08/17/2024,Russia,Explosions/Remote violence,1,55.5499,37.3561
08/31/2024,Russia,Explosions/Remote violence,1,55.5499,37.3561
09/07/2024,Russia,Explosions/Remote violence,1,55.5499,37.3561
10/05/2024,Russia,Explosions/Remote violence,1,55.5499,37.3561
03/08/2025,Russia,Explosions/Remote violence,4,55.5499,37.3561
05/03/2025,Russia,Explosions/Remote violence,1,55.5499,37.3561
05/24/2025,Russia,Explosions/Remote violence,2,55.5499,37.3561
06/21/2025,Russia,Explosions/Remote violence,2,55.5499,37.3561
07/19/2025,Russia,Explosions/Remote violence,2,55.5499,37.3561
12/15/2018,Russia,Explosions/Remote violence,1,55.5499,37.3561
04/06/2024,Russia,Explosions/Remote violence,1,55.5499,37.3561
07/20/2024,Russia,Explosions/Remote violence,1,55.5499,37.3561
12/14/2024,Russia,Explosions/Remote violence,1,55.5499,37.3561
02/01/2025,Russia,Explosions/Remote violence,1,55.5499,37.3561
06/28/2025,Russia,Explosions/Remote violence,1,55.5499,37.3561
07/18/2020,Russia,Riots,1,55.5499,37.3561
06/19/2021,Russia,Riots,1,55.5499,37.3561
08/21/2021,Russia,Riots,1,55.5499,37.3561
03/19/2022,Russia,Riots,1,55.5499,37.3561
08/26/2023,Russia,Riots,1,55.5499,37.3561
10/28/2023,Russia,Riots,1,55.5499,37.3561
06/14/2025,Russia,Riots,1,55.5499,37.3561
04/28/2018,Russia,Riots,1,55.5499,37.3561
05/05/2018,Russia,Riots,1,55.5499,37.3561
05/19/2018,Russia,Riots,1,55.5499,37.3561
09/22/2018,Russia,Riots,1,55.5499,37.3561
10/13/2018,Russia,Riots,1,55.5499,37.3561
05/11/2019,Russia,Riots,1,55.5499,37.3561
04/04/2020,Russia,Riots,1,55.5499,37.3561
01/23/2021,Russia,Riots,1,55.5499,37.3561
09/25/2021,Russia,Riots,1,55.5499,37.3561
02/19/2022,Russia,Riots,1,55.5499,37.3561
02/09/2019,Russia,Violence against civilians,1,55.5499,37.3561
12/21/2019,Russia,Violence against civilians,1,55.5499,37.3561
05/15/2021,Russia,Violence against civilians,1,55.5499,37.3561
10/02/2021,Russia,Violence against civilians,1,55.5499,37.3561
07/23/2022,Russia,Violence against civilians,1,55.5499,37.3561
02/11/2023,Russia,Violence against civilians,1,55.5499,37.3561
05/25/2024,Russia,Violence against civilians,1,55.5499,37.3561
09/14/2024,Russia,Violence against civilians,1,55.5499,37.3561
12/07/2024,Russia,Violence against civilians,1,55.5499,37.3561
04/05/2025,Russia,Violence against civilians,1,55.5499,37.3561
05/31/2025,Russia,Violence against civilians,1,55.5499,37.3561
08/02/2025,Russia,Violence against civilians,1,55.5499,37.3561
01/13/2018,Russia,Violence against civilians,1,55.5499,37.3561
01/27/2018,Russia,Violence against civilians,2,55.5499,37.3561
02/24/2018,Russia,Violence against civilians,1,55.5499,37.3561
03/10/2018,Russia,Violence against civilians,2,55.5499,37.3561
05/19/2018,Russia,Violence against civilians,1,55.5499,37.3561
06/02/2018,Russia,Violence against civilians,1,55.5499,37.3561
06/09/2018,Russia,Violence against civilians,1,55.5499,37.3561
06/23/2018,Russia,Violence against civilians,1,55.5499,37.3561
09/01/2018,Russia,Violence against civilians,2,55.5499,37.3561
09/29/2018,Russia,Violence against civilians,1,55.5499,37.3561
10/20/2018,Russia,Violence against civilians,1,55.5499,37.3561
11/03/2018,Russia,Violence against civilians,1,55.5499,37.3561
12/01/2018,Russia,Violence against civilians,1,55.5499,37.3561
01/05/2019,Russia,Violence against civilians,2,55.5499,37.3561
01/26/2019,Russia,Violence against civilians,1,55.5499,37.3561
07/27/2019,Russia,Violence against civilians,1,55.5499,37.3561
07/04/2020,Russia,Violence against civilians,1,55.5499,37.3561
08/29/2020,Russia,Violence against civilians,1,55.5499,37.3561
01/30/2021,Russia,Violence against civilians,1,55.5499,37.3561
04/03/2021,Russia,Violence against civilians,1,55.5499,37.3561
06/05/2021,Russia,Violence against civilians,1,55.5499,37.3561
06/19/2021,Russia,Violence against civilians,2,55.5499,37.3561
06/26/2021,Russia,Violence against civilians,1,55.5499,37.3561
07/17/2021,Russia,Violence against civilians,1,55.5499,37.3561
09/18/2021,Russia,Violence against civilians,1,55.5499,37.3561
10/09/2021,Russia,Violence against civilians,1,55.5499,37.3561
12/04/2021,Russia,Violence against civilians,1,55.5499,37.3561
12/11/2021,Russia,Violence against civilians,1,55.5499,37.3561
12/25/2021,Russia,Violence against civilians,1,55.5499,37.3561
02/05/2022,Russia,Violence against civilians,1,55.5499,37.3561
03/05/2022,Russia,Violence against civilians,1,55.5499,37.3561
03/12/2022,Russia,Violence against civilians,1,55.5499,37.3561
04/02/2022,Russia,Violence against civilians,3,55.5499,37.3561
05/07/2022,Russia,Violence against civilians,2,55.5499,37.3561
06/11/2022,Russia,Violence against civilians,1,55.5499,37.3561
07/23/2022,Russia,Violence against civilians,1,55.5499,37.3561
08/06/2022,Russia,Violence against civilians,1,55.5499,37.3561
08/20/2022,Russia,Violence against civilians,2,55.5499,37.3561
09/03/2022,Russia,Violence against civilians,1,55.5499,37.3561
09/24/2022,Russia,Violence against civilians,1,55.5499,37.3561
10/01/2022,Russia,Violence against civilians,2,55.5499,37.3561
11/12/2022,Russia,Violence against civilians,1,55.5499,37.3561
11/19/2022,Russia,Violence against civilians,1,55.5499,37.3561
12/03/2022,Russia,Violence against civilians,1,55.5499,37.3561
12/10/2022,Russia,Violence against civilians,1,55.5499,37.3561
12/31/2022,Russia,Violence against civilians,1,55.5499,37.3561
01/14/2023,Russia,Violence against civilians,2,55.5499,37.3561
03/11/2023,Russia,Violence against civilians,1,55.5499,37.3561
03/18/2023,Russia,Violence against civilians,1,55.5499,37.3561
04/01/2023,Russia,Violence against civilians,2,55.5499,37.3561
05/06/2023,Russia,Violence against civilians,2,55.5499,37.3561
05/13/2023,Russia,Violence against civilians,1,55.5499,37.3561
05/27/2023,Russia,Violence against civilians,1,55.5499,37.3561
06/03/2023,Russia,Violence against civilians,1,55.5499,37.3561
07/01/2023,Russia,Violence against civilians,1,55.5499,37.3561
07/08/2023,Russia,Violence against civilians,2,55.5499,37.3561
07/22/2023,Russia,Violence against civilians,1,55.5499,37.3561
08/12/2023,Russia,Violence against civilians,3,55.5499,37.3561
08/26/2023,Russia,Violence against civilians,3,55.5499,37.3561
09/09/2023,Russia,Violence against civilians,2,55.5499,37.3561
09/16/2023,Russia,Violence against civilians,1,55.5499,37.3561
10/14/2023,Russia,Violence against civilians,3,55.5499,37.3561
10/28/2023,Russia,Violence against civilians,1,55.5499,37.3561
11/11/2023,Russia,Violence against civilians,1,55.5499,37.3561
11/18/2023,Russia,Violence against civilians,2,55.5499,37.3561
11/25/2023,Russia,Violence against civilians,1,55.5499,37.3561
01/27/2024,Russia,Violence against civilians,1,55.5499,37.3561
02/03/2024,Russia,Violence against civilians,1,55.5499,37.3561
02/10/2024,Russia,Violence against civilians,1,55.5499,37.3561
02/24/2024,Russia,Violence against civilians,1,55.5499,37.3561
03/02/2024,Russia,Violence against civilians,1,55.5499,37.3561
03/23/2024,Russia,Violence against civilians,3,55.5499,37.3561
04/13/2024,Russia,Violence against civilians,1,55.5499,37.3561
05/18/2024,Russia,Violence against civilians,1,55.5499,37.3561
06/22/2024,Russia,Violence against civilians,1,55.5499,37.3561
07/27/2024,Russia,Violence against civilians,1,55.5499,37.3561
08/03/2024,Russia,Violence against civilians,1,55.5499,37.3561
08/10/2024,Russia,Violence against civilians,1,55.5499,37.3561
08/31/2024,Russia,Violence against civilians,2,55.5499,37.3561
09/21/2024,Russia,Violence against civilians,1,55.5499,37.3561
09/28/2024,Russia,Violence against civilians,1,55.5499,37.3561
10/12/2024,Russia,Violence against civilians,1,55.5499,37.3561
10/19/2024,Russia,Violence against civilians,1,55.5499,37.3561
10/26/2024,Russia,Violence against civilians,1,55.5499,37.3561
11/02/2024,Russia,Violence against civilians,2,55.5499,37.3561
11/30/2024,Russia,Violence against civilians,2,55.5499,37.3561
12/07/2024,Russia,Violence against civilians,3,55.5499,37.3561
12/14/2024,Russia,Violence against civilians,1,55.5499,37.3561
12/21/2024,Russia,Violence against civilians,1,55.5499,37.3561
01/11/2025,Russia,Violence against civilians,1,55.5499,37.3561
01/18/2025,Russia,Violence against civilians,2,55.5499,37.3561
02/01/2025,Russia,Violence against civilians,1,55.5499,37.3561
02/08/2025,Russia,Violence against civilians,2,55.5499,37.3561
03/08/2025,Russia,Violence against civilians,1,55.5499,37.3561
03/29/2025,Russia,Violence against civilians,1,55.5499,37.3561
04/05/2025,Russia,Violence against civilians,1,55.5499,37.3561
04/12/2025,Russia,Violence against civilians,2,55.5499,37.3561
04/19/2025,Russia,Violence against civilians,1,55.5499,37.3561
05/03/2025,Russia,Violence against civilians,1,55.5499,37.3561
05/31/2025,Russia,Violence against civilians,2,55.5499,37.3561
06/07/2025,Russia,Violence against civilians,1,55.5499,37.3561
07/12/2025,Russia,Violence against civilians,1,55.5499,37.3561
07/19/2025,Russia,Violence against civilians,1,55.5499,37.3561
08/16/2025,Russia,Violence against civilians,1,55.5499,37.3561
09/06/2025,Russia,Violence against civilians,1,55.5499,37.3561
10/11/2025,Russia,Violence against civilians,1,55.5499,37.3561
08/07/2021,Russia,Violence against civilians,1,55.5499,37.3561
07/02/2022,Russia,Violence against civilians,1,55.5499,37.3561
09/24/2022,Russia,Violence against civilians,1,55.5499,37.3561
11/05/2022,Russia,Violence against civilians,1,55.5499,37.3561
08/05/2023,Russia,Explosions/Remote violence,1,55.6071,38.9283
08/19/2023,Russia,Explosions/Remote violence,3,55.6071,38.9283
09/02/2023,Russia,Explosions/Remote violence,1,55.6071,38.9283
11/04/2023,Russia,Explosions/Remote violence,1,55.6071,38.9283
11/11/2023,Russia,Explosions/Remote violence,1,55.6071,38.9283
11/25/2023,Russia,Explosions/Remote violence,1,55.6071,38.9283
12/09/2023,Russia,Explosions/Remote violence,1,55.6071,38.9283
03/16/2024,Russia,Explosions/Remote violence,1,55.6071,38.9283
05/25/2024,Russia,Explosions/Remote violence,1,55.6071,38.9283
07/20/2024,Russia,Explosions/Remote violence,1,55.6071,38.9283
08/10/2024,Russia,Explosions/Remote violence,1,55.6071,38.9283
08/31/2024,Russia,Explosions/Remote violence,2,55.6071,38.9283
09/07/2024,Russia,Explosions/Remote violence,4,55.6071,38.9283
10/12/2024,Russia,Explosions/Remote violence,1,55.6071,38.9283
11/09/2024,Russia,Explosions/Remote violence,4,55.6071,38.9283
03/08/2025,Russia,Explosions/Remote violence,14,55.6071,38.9283
05/03/2025,Russia,Explosions/Remote violence,1,55.6071,38.9283
05/17/2025,Russia,Explosions/Remote violence,2,55.6071,38.9283
05/24/2025,Russia,Explosions/Remote violence,4,55.6071,38.9283
06/07/2025,Russia,Explosions/Remote violence,3,55.6071,38.9283
06/21/2025,Russia,Explosions/Remote violence,1,55.6071,38.9283
06/28/2025,Russia,Explosions/Remote violence,1,55.6071,38.9283
07/05/2025,Russia,Explosions/Remote violence,3,55.6071,38.9283
07/12/2025,Russia,Explosions/Remote violence,2,55.6071,38.9283
07/19/2025,Russia,Explosions/Remote violence,1,55.6071,38.9283
09/20/2025,Russia,Explosions/Remote violence,1,55.6071,38.9283
09/27/2025,Russia,Explosions/Remote violence,1,55.6071,38.9283
08/20/2022,Russia,Explosions/Remote violence,1,55.6071,38.9283
12/21/2024,Russia,Explosions/Remote violence,1,55.6071,38.9283
04/19/2025,Russia,Explosions/Remote violence,1,55.6071,38.9283
09/13/2025,Russia,Explosions/Remote violence,1,55.6071,38.9283
09/15/2018,Russia,Riots,1,55.6071,38.9283
07/12/2025,Russia,Riots,1,55.6071,38.9283
